t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.705513,0.002016,4.706252,-4424.50907,2021319787,9029,1
1.707529,0.002016,4.706415,-4424.83651,2021389795,9030,2
1.711568,0.004039,4.705876,-4423.75374,2021158549,9032,1
1.713584,0.002016,4.704558,-4421.10607,2020592380,9033,1
1.715606,0.002022,4.704485,-4420.95942,2020560863,9034,1
1.717622,0.002016,4.705378,-4422.75333,2020944364,9035,1
1.719638,0.002016,4.704798,-4421.58819,2020695253,9036,2
1.723676,0.004038,4.705383,-4422.76337,2020946748,9038,1
1.725692,0.002016,4.705303,-4422.60267,2020912342,9039,1
1.727715,0.002023,4.704176,-4420.33868,2020428255,9040,1
1.729731,0.002016,4.704208,-4420.40297,2020441884,9041,2
1.733769,0.004038,4.705333,-4422.66293,2020924872,9043,1
1.735785,0.002016,4.704726,-4421.44356,2020664403,9044,1
1.737801,0.002016,4.705316,-4422.62878,2020917750,9045,1
1.739824,0.002023,4.705376,-4422.74931,2020943513,9046,2
1.743856,0.004032,4.704088,-4420.16191,2020390460,9048,1
1.745878,0.002022,4.703842,-4419.66773,2020284694,9049,1
1.747894,0.002016,4.705006,-4422.00603,2020784687,9050,1
1.74991,0.002016,4.704425,-4420.83889,2020535270,9051,2
1.753948,0.004038,4.704735,-4421.46163,2020668246,9053,1
1.755964,0.002016,4.70461,-4421.21053,2020614530,9054,1
1.757987,0.002023,4.703195,-4418.368,2020006769,9055,1
1.760003,0.002016,4.702772,-4417.51825,2019825155,9056,2
1.764041,0.004038,4.703899,-4419.78223,2020309153,9058,1
1.766057,0.002016,4.70361,-4419.20167,2020185175,9059,1
1.76808,0.002023,4.704041,-4420.06749,2020370339,9060,1
1.770096,0.002016,4.704122,-4420.23021,2020404914,9061,1
1.772112,0.002016,4.702873,-4417.72115,2019868535,9062,2
1.77615,0.004038,4.702539,-4417.05019,2019725145,9064,1
1.778166,0.002016,4.703567,-4419.11529,2020166378,9065,1
