t_s,dt_s,v_sma_V,i_A,r_ohm,p_W,dac_code,seq
0.218667,0.001006,0.449903,-0.007048,,-0.00317091634,0,215
0.21965,0.000983,0.480016,-0.005387,,-0.00258584619,0,216
0.220655,0.001005,0.513633,-0.00631,,-0.00324102423,0,217
0.22166,0.001005,0.641885,-0.005435,,-0.00348864497,0,218
0.222665,0.001005,0.472338,-0.007054,,-0.00333187225,0,219
0.223666,0.001001,0.549625,-0.006466,,-0.00355387525,0,220
0.224663,0.000997,0.568341,-0.003689,,-0.00209660995,0,221
0.225669,0.001006,0.456213,-0.005165,,-0.00235634015,0,222
0.226677,0.001008,0.565198,-0.00715,,-0.0040411657,0,223
0.227656,0.000979,0.481312,-0.008188,,-0.00394098266,0,224
0.228675,0.001019,0.525342,0.028884,18.1879934,0.0151739783,0,225
0.229681,0.001006,0.592648,-0.00736,,-0.00436188928,0,226
0.230683,0.001002,0.704752,-0.00835,,-0.0058846792,0,227
0.231679,0.000996,0.482368,0.027414,17.595681,0.0132236364,0,228
0.232662,0.000983,0.540651,0.007745,,0.00418734199,0,229
0.233672,0.00101,0.411823,-0.008332,,-0.00343130924,0,230
0.234684,0.001012,0.483855,-0.005237,,-0.00253394863,0,231
0.235654,0.00097,0.471978,0.024589,19.1946805,0.011605467,0,232
0.236659,0.001005,0.532061,-0.008206,,-0.00436609257,0,233
0.237665,0.001006,0.478744,-0.006838,,-0.00327365147,0,234
0.23867,0.001005,0.529494,0.013251,,0.00701632499,0,235
0.23965,0.00098,0.547226,-0.003977,,-0.0021763178,0,236
0.240657,0.001007,0.570837,-0.008338,,-0.00475963891,0,237
0.241663,0.001006,0.534556,-0.005759,,-0.003078508,0,238
0.242666,0.001003,0.526134,-0.005489,,-0.00288794953,0,239
0.24365,0.000984,0.507706,-0.00835,,-0.0042393451,0,240
0.244658,0.001008,0.543507,-0.004985,,-0.00270938239,0,241
0.245665,0.001007,0.467683,-0.006514,,-0.00304648706,0,242
0.24665,0.000985,0.49998,-0.007744,,-0.00387184512,0,243
0.247658,0.001008,0.650092,-0.005069,,-0.00329531635,0,244
0.248665,0.001007,0.500292,0.012322,,0.00616459802,0,245
0.24967,0.001005,0.450335,-0.004625,,-0.00208279937,0,246
0.250655,0.000985,0.563014,-0.008152,,-0.00458969013,0,247
0.251662,0.001007,0.429435,-0.006334,,-0.00272004129,0,248
0.252664,0.001002,0.465691,-0.008128,,-0.00378513645,0,249
0.253672,0.001008,0.55452,-0.007408,,-0.00410788416,0,250
0.254682,0.00101,0.440929,-0.00796,,-0.00350979484,0,251
0.255657,0.000975,0.518624,0.012591,,0.00652999478,0,252
0.256664,0.001007,0.516944,0.030588,16.9002223,0.0158122831,0,253
0.257672,0.001008,0.497676,0.017276,,0.00859785058,0,254
0.258673,0.001001,0.514689,0.002142,,0.00110246384,0,255
0.25968,0.001007,0.530837,-0.005939,,-0.00315264094,0,256
0.260666,0.000986,0.465259,0.021338,21.8042459,0.00992769654,0,257
0.261666,0.001,0.529637,0.01108,,0.00586837796,0,258
0.262674,0.001008,0.435722,0.019868,,0.0086569247,0,259
0.26366,0.000986,0.427804,-0.008086,,-0.00345922314,0,260
0.264669,0.001009,0.533453,0.013743,,0.00733124458,0,261
0.265659,0.00099,0.454054,-0.00835,,-0.0037913509,0,262
0.266668,0.001009,0.463916,0.000702,,0.000325669032,0,263
0.267673,0.001005,0.492781,-0.006424,,-0.00316562514,0,264
0.268657,0.000984,0.484911,-0.002351,,-0.00114002576,0,265
0.269665,0.001008,0.568941,-0.006226,,-0.00354222667,0,266
0.270656,0.000991,0.662233,-0.006448,,-0.00427007838,0,267
0.271667,0.001011,0.532157,0.030588,17.3975742,0.0162776183,0,268
0.272652,0.000985,0.486975,0.023575,20.6564157,0.0114804356,0,269
0.273663,0.001011,0.53602,0.023167,23.137221,0.0124179753,0,270
0.274671,0.001008,0.532109,-0.007654,,-0.00407276229,0,271
0.27566,0.000989,0.530717,-0.004979,,-0.00264243994,0,272
0.27667,0.00101,0.579667,-0.007306,,-0.0042350471,0,273
0.277661,0.000991,0.505811,-0.001511,,-0.000764280421,0,274
0.278669,0.001008,0.532613,-0.0076,,-0.0040478588,0,275
0.279656,0.000987,0.519464,-0.001985,,-0.00103113604,0,276
0.280666,0.00101,0.500844,-0.003035,,-0.00152006154,0,277
0.281652,0.000986,0.477881,-0.004613,,-0.00220446505,0,278
0.282661,0.001009,0.527502,-0.008026,,-0.00423373105,0,279
0.283671,0.00101,0.502379,-0.007786,,-0.00391152289,0,280
0.284658,0.000987,0.534005,0.028818,18.5302589,0.0153889561,0,281
0.285668,0.00101,0.575947,-0.007828,,-0.00450851312,0,282
0.286668,0.001,0.635575,-0.006532,,-0.0041515759,0,283
0.287677,0.001009,0.51836,-0.006514,,-0.00337659704,0,284
0.28866,0.000983,0.533501,-0.00835,,-0.00445473335,0,285
0.289663,0.001003,0.598407,-0.006994,,-0.00418525856,0,286
0.29067,0.001007,0.738728,-0.004649,,-0.00343434647,0,287
0.291677,0.001007,0.574508,0.022603,25.417334,0.0129856043,0,288
0.292653,0.000976,0.469099,-0.00829,,-0.00388883071,0,289
0.293662,0.001009,0.515265,0.004007,,0.00206466685,0,290
0.29465,0.000988,0.521743,-0.007966,,-0.00415620474,0,291
0.295659,0.001009,0.434306,-0.007504,,-0.00325903222,0,292
0.296668,0.001009,0.507778,-0.008032,,-0.0040784729,0,293
0.297653,0.000985,0.528486,0.014607,,0.007719595,0,294
0.298665,0.001012,0.532325,0.023869,22.3019398,0.0127060654,0,295
0.299651,0.000986,0.677182,-0.003773,,-0.00255500769,0,296
0.300659,0.001008,0.656306,-0.007522,,-0.00493673373,0,297
0.301667,0.001008,0.455446,-0.004541,,-0.00206818029,0,298
0.302653,0.000986,0.470946,-0.006994,,-0.00329379632,0,299
0.303663,0.00101,0.438841,-0.007402,,-0.00324830108,0,300
0.304669,0.001006,0.642485,-0.006778,,-0.00435476333,0,301
0.305651,0.000982,0.522991,0.009172,,0.00479687345,0,302
0.30666,0.001009,0.529182,0.023035,22.9729542,0.0121897074,0,303
0.307666,0.001006,0.522511,-0.007354,,-0.00384254589,0,304
0.30865,0.000984,0.531653,-0.00835,,-0.00443930255,0,305
0.30966,0.00101,0.626049,-0.008104,,-0.0050735011,0,306
0.310667,0.001007,0.524191,-0.00835,,-0.00437699485,0,307
0.311654,0.000987,0.532277,-0.00727,,-0.00386965379,0,308
0.312661,0.001007,0.541299,-0.00829,,-0.00448736871,0,309
0.313666,0.001005,0.539475,0.02009,26.8529119,0.0108380528,0,310
0.314651,0.000985,0.543027,0.025519,21.2793213,0.013857506,0,311
0.31566,0.001009,0.527286,-0.005105,,-0.00269179503,0,312
0.316659,0.000999,0.468403,-0.0067,,-0.0031383001,0,313
0.317659,0.001,0.457077,-0.007852,,-0.0035889686,0,314
0.318663,0.001004,0.530549,-0.008044,,-0.00426773616,0,315
0.319669,0.001006,0.614819,-0.003143,,-0.00193237612,0,316
0.320669,0.001,0.547898,-0.006934,,-0.00379912473,0,317
0.32167,0.001001,0.521335,0.010006,,0.00521647801,0,318
0.32265,0.00098,0.511761,0.009292,,0.00475528321,0,319
0.323659,0.001009,0.445968,-0.005417,,-0.00241580866,0,320
0.324665,0.001006,0.664536,-0.004343,,-0.00288607985,0,321
0.32567,0.001005,0.511185,-0.006082,,-0.00310902717,0,322
0.326658,0.000988,0.468139,-0.007258,,-0.00339775286,0,323
0.327664,0.001006,0.532541,-0.003155,,-0.00168016686,0,324
0.32865,0.000986,0.529733,0.020828,25.433695,0.0110332789,0,325
0.329658,0.001008,0.486567,-0.007558,,-0.00367747339,0,326
0.330667,0.001009,0.421829,-0.005801,,-0.00244703003,0,327
0.33165,0.000983,0.642005,-0.008014,,-0.00514502807,0,328
0.332659,0.001009,0.596607,-0.006574,,-0.00392209442,0,329
0.333665,0.001006,0.632983,-0.008344,,-0.00528161015,0,330
0.33467,0.001005,0.629792,-0.00835,,-0.0052587632,0,331
0.335656,0.000986,0.5162,-0.004841,,-0.0024989242,0,332
0.336663,0.001007,0.540099,-0.00835,,-0.00450982665,0,333
0.337669,0.001006,0.536308,-0.007714,,-0.00413707991,0,334
0.338656,0.000987,0.507346,-0.00835,,-0.0042363391,0,335
0.339661,0.001005,0.526182,-0.00084,,-0.00044199288,0,336
0.340684,0.001023,0.51644,0.020474,25.2241868,0.0105735926,0,337
0.341684,0.001,0.524287,-0.00835,,-0.00437779645,0,338
0.342685,0.001001,0.499692,-0.00835,,-0.0041724282,0,339
0.343673,0.000988,0.604909,-0.004769,,-0.00288481102,0,340
0.344663,0.00099,0.509746,-0.00643,,-0.00327766678,0,341
0.345673,0.00101,0.4828,-0.006334,,-0.0030580552,0,342
0.346664,0.000991,0.524839,0.022645,23.1768161,0.0118849792,0,343
0.347664,0.001,0.502091,-0.00628,,-0.00315313148,0,344
0.348663,0.000999,0.476753,0.014289,,0.00681232362,0,345
0.349665,0.001002,0.634879,0.026113,24.3127561,0.0165785953,0,346
0.350668,0.001003,0.480112,-0.00835,,-0.0040089352,0,347
0.351666,0.000998,0.53866,0.021482,25.0749465,0.0115714941,0,348
0.352667,0.001001,0.630344,-0.004997,,-0.00314982897,0,349
0.353673,0.001006,0.521791,-0.005639,,-0.00294237945,0,350
0.354649,0.000976,0.516104,-0.00835,,-0.0043094684,0,351
0.355658,0.001009,0.426772,-0.006328,,-0.00270061322,0,352
0.356663,0.001005,0.519248,-0.007486,,-0.00388709053,0,353
0.357668,0.001005,0.527934,-0.006826,,-0.00360367748,0,354
0.358651,0.000983,0.457173,-0.003437,,-0.0015713036,0,355
0.35966,0.001009,0.50857,-0.005027,,-0.00255658139,0,356
0.360666,0.001006,0.662593,-0.00664,,-0.00439961752,0,357
0.361671,0.001005,0.504251,-0.006094,,-0.00307290559,0,358
0.362656,0.000985,0.523807,-0.007204,,-0.00377350563,0,359
0.363673,0.001017,0.522775,-0.003257,,-0.00170267817,0,360
0.36466,0.000987,0.493213,-0.005291,,-0.00260958998,0,361
0.365668,0.001008,0.508474,-0.00835,,-0.0042457579,0,362
0.366651,0.000983,0.502547,-0.008002,,-0.00402138109,0,363
0.36766,0.001009,0.456909,-0.008098,,-0.00370004908,0,364
0.368667,0.001007,0.45367,-0.007384,,-0.00334989928,0,365
0.369655,0.000988,0.551713,-0.006628,,-0.00365675376,0,366
0.37066,0.001005,0.520279,-0.008314,,-0.00432559961,0,367
0.371669,0.001009,0.541851,-0.007258,,-0.00393275456,0,368
0.372653,0.000984,0.520807,-0.004937,,-0.00257122416,0,369
0.373661,0.001008,0.520279,0.019508,,0.0101496027,0,370
0.374668,0.001007,0.540675,-0.00835,,-0.00451463625,0,371
0.375675,0.001007,0.530861,0.027696,19.1674249,0.0147027263,0,372
0.376662,0.000987,0.726131,-0.008254,,-0.00599348527,0,373
0.377668,0.001006,0.52743,0.025327,20.8248115,0.0133582196,0,374
0.378671,0.001003,0.441169,0.01886,,0.00832044734,0,375
0.379672,0.001001,0.49187,-0.000498,,-0.00024495126,0,376
0.380679,0.001007,0.61885,0.013851,,0.00857169135,0,377
0.381661,0.000982,0.617746,-0.002927,,-0.00180814254,0,378
0.382667,0.001006,0.445872,-0.006886,,-0.00307027459,0,379
0.383672,0.001005,0.533933,-0.00709,,-0.00378558497,0,380
0.384659,0.000987,0.500676,-0.005351,,-0.00267911728,0,381
0.385662,0.001003,0.605029,-0.00835,,-0.00505199215,0,382
0.386676,0.001014,0.556392,-0.007216,,-0.00401492467,0,383
0.387663,0.000987,0.492278,-0.00643,,-0.00316534754,0,384
0.388672,0.001009,0.624921,-0.006718,,-0.00419821928,0,385
0.389659,0.000987,0.479824,0.020132,23.8338963,0.00965981677,0,386
0.390671,0.001012,0.517184,-0.008158,,-0.00421918707,0,387
0.391659,0.000988,0.533837,0.022891,23.3208248,0.0122200628,0,388
0.392671,0.001012,0.520184,0.020426,25.4667581,0.0106252784,0,389
0.393661,0.00099,0.613571,-0.006322,,-0.00387899586,0,390
0.394673,0.001012,0.522439,-0.006694,,-0.00349720667,0,391
0.395662,0.000989,0.42406,-0.003425,,-0.0014524055,0,392
0.39667,0.001008,0.457797,-0.005771,,-0.00264194649,0,393
0.397659,0.000989,0.633679,-0.005171,,-0.00327675411,0,394
0.398669,0.00101,0.656162,-0.006184,,-0.00405770581,0,395
0.399656,0.000987,0.630584,-0.007246,,-0.00456921166,0,396
0.400664,0.001008,0.512457,-0.00835,,-0.00427901595,0,397
0.401651,0.000987,0.547802,-0.008002,,-0.0043835116,0,398
0.40266,0.001009,0.58161,0.020186,28.8125433,0.0117403795,0,399
0.403666,0.001006,0.523303,-0.007636,,-0.00399594171,0,400
0.404655,0.000989,0.493285,-0.005777,,-0.00284970744,0,401
0.405662,0.001007,0.477737,0.017666,,0.00843970184,0,402
