t_s,dt_s,volts,force_mN,raw_code,seq,n_held
1.479456,0.002016,1.9714,196.609354,3307460,3200,1
1.481479,0.002023,1.968139,196.289675,3301990,3201,1
1.483495,0.002016,1.961941,195.68208,3291590,3202,2
1.487527,0.004032,1.960743,195.564639,3289580,3204,1
1.489549,0.002022,1.968122,196.288009,3301960,3205,1
1.491565,0.002016,1.976049,197.065099,3315260,3206,1
1.493587,0.002022,1.969945,196.466719,3305020,3207,2
1.497619,0.004032,1.965827,196.063028,3298110,3209,1
1.499635,0.002016,1.969332,196.406626,3303990,3210,1
1.501658,0.002023,1.974422,196.905603,3312530,3211,1
1.503674,0.002016,1.971871,196.655526,3308250,3212,2
1.507712,0.004038,1.975536,197.01481,3314400,3214,1
1.509728,0.002016,1.973474,196.81267,3310940,3215,1
1.511751,0.002023,1.96985,196.457406,3304860,3216,1
1.513767,0.002016,1.966214,196.100966,3298760,3217,2
1.517799,0.004032,1.969731,196.44574,3304660,3219,1
1.519821,0.002022,1.970881,196.558476,3306590,3220,1
1.521837,0.002016,1.968902,196.364473,3303270,3221,1
1.523853,0.002016,1.966584,196.137237,3299380,3222,1
1.525875,0.002022,1.974928,196.955207,3313380,3223,2
1.529907,0.004032,1.976424,197.101861,3315890,3225,1
1.53193,0.002023,1.97199,196.667192,3308450,3226,1
1.533946,0.002016,1.960695,195.559933,3289500,3227,1
1.535962,0.002016,1.96262,195.748643,3292730,3228,2
1.54,0.004038,1.972789,196.745519,3309790,3230,1
1.542016,0.002016,1.973176,196.783457,3310440,3231,1
1.544039,0.002023,1.974958,196.958148,3313430,3232,1
1.546055,0.002016,1.974255,196.889232,3312250,3233,2
1.550093,0.004038,1.968205,196.296145,3302100,3235,1
1.552109,0.002016,1.974875,196.950011,3313290,3236,1
1.554125,0.002016,1.976413,197.100783,3315870,3237,1
1.556147,0.002022,1.977342,197.191853,3317430,3238,2
1.560179,0.004032,1.967496,196.226641,3300910,3240,1
1.562202,0.002023,1.973879,196.852372,3311620,3241,1
1.564218,0.002016,1.976025,197.062747,3315220,3242,1
1.566234,0.002016,1.976001,197.060394,3315180,3243,1
1.568256,0.002022,1.971191,196.588865,3307110,3244,2
1.572295,0.004039,1.976562,197.115389,3316120,3246,1
1.574311,0.002016,1.969415,196.414763,3304130,3247,1
1.576327,0.002016,1.972532,196.720325,3309360,3248,1
1.578343,0.002016,1.97342,196.807376,3310850,3249,2
1.582381,0.004038,1.971555,196.624549,3307720,3251,1
1.584403,0.002022,1.978159,197.271945,3318800,3252,1
1.586419,0.002016,1.98465,197.908263,3329690,3253,1
1.588435,0.002016,1.98288,197.734749,3326720,3254,2
1.592474,0.004039,1.98521,197.963161,3330630,3256,1
1.59449,0.002016,1.975638,197.024809,3314570,3257,1
1.596506,0.002016,1.971853,196.653762,3308220,3258,1
1.598528,0.002022,1.974988,196.961089,3313480,3259,2
1.602567,0.004039,1.978827,197.337429,3319920,3261,1
1.604583,0.002016,1.966679,196.14655,3299540,3262,1
1.606599,0.002016,1.970971,196.567299,3306740,3263,1
1.608615,0.002016,1.977593,197.216459,3317850,3264,1
1.610637,0.002022,1.970661,196.536909,3306220,3265,2
1.614669,0.004032,1.963919,195.875985,3294910,3267,1
1.616691,0.002022,1.970065,196.478483,3305220,3268,1
1.618707,0.002016,1.978087,197.264886,3318680,3269,1
1.620723,0.002016,1.990557,198.487332,3339600,3270,2
1.624762,0.004039,1.979435,197.397032,3320940,3272,1
1.626778,0.002016,1.970178,196.48956,3305410,3273,1
1.6288,0.002022,1.967424,196.219583,3300790,3274,1
1.630816,0.002016,1.97444,196.907368,3312560,3275,2
1.634855,0.004039,1.980865,197.537216,3323340,3277,1
1.636871,0.002016,1.983851,197.829937,3328350,3278,1
1.638887,0.002016,1.978225,197.278415,3318910,3279,1
1.640909,0.002022,1.97432,196.895604,3312360,3280,2
1.644947,0.004038,1.978362,197.291845,3319140,3282,1
1.646963,0.002016,1.978785,197.333312,3319850,3283,1
1.648979,0.002016,1.986349,198.074818,3332540,3284,1
1.650995,0.002016,1.985818,198.022763,3331650,3285,2
