t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.837344,0.002029,2.716129,-426.638625,1166568721,18241,1
0.839366,0.002022,2.715856,-426.090207,1166451193,18242,2
0.843424,0.004058,2.714994,-424.358573,1166081239,18244,1
0.845453,0.002029,2.715539,-425.4534,1166315308,18245,1
0.847475,0.002022,2.716395,-427.17298,1166682606,18246,1
0.849504,0.002029,2.716402,-427.187042,1166685633,18247,2
0.853561,0.004057,2.716651,-427.687248,1166792968,18249,1
0.85559,0.002029,2.716239,-426.859599,1166615607,18250,1
0.857613,0.002023,2.715361,-425.095823,1166238597,18251,1
0.859641,0.002028,2.715698,-425.772808,1166383217,18252,2
0.863699,0.004058,2.716324,-427.030352,1166652402,18254,1
0.865728,0.002029,2.715933,-426.244889,1166484482,18255,1
0.86775,0.002022,2.716436,-427.255344,1166700448,18256,1
0.869779,0.002029,2.715881,-426.140429,1166461815,18257,1
0.871808,0.002029,2.714655,-423.677571,1165935383,18258,2
0.875865,0.004057,2.714933,-424.236033,1166055095,18260,1
0.877888,0.002023,2.715808,-425.993782,1166430872,18261,1
0.879917,0.002029,2.715418,-425.210328,1166263215,18262,1
0.881945,0.002028,2.716227,-426.835493,1166610566,18263,2
0.886003,0.004058,2.716248,-426.877679,1166619643,18265,1
0.888025,0.002022,2.71496,-424.290272,1166066362,18266,1
0.890054,0.002029,2.715006,-424.38268,1166086064,18267,1
0.892083,0.002029,2.716111,-426.602465,1166560906,18268,2
0.896141,0.004058,2.715711,-425.798923,1166388859,18270,1
0.898163,0.002022,2.716264,-426.90982,1166626305,18271,1
0.900192,0.002029,2.716012,-426.403589,1166518201,18272,1
0.902221,0.002029,2.714609,-423.585164,1165915724,18273,1
0.904249,0.002028,2.714345,-423.054826,1165802052,18274,2
0.908301,0.004052,2.715747,-425.871242,1166404501,18276,1
0.910329,0.002028,2.715525,-425.425276,1166308968,18277,1
0.912358,0.002029,2.716206,-426.793307,1166601565,18278,1
0.914387,0.002029,2.716345,-427.072538,1166661401,18279,2
0.918438,0.004051,2.715159,-424.690035,1166152011,18281,1
0.920467,0.002029,2.71494,-424.250095,1166057931,18282,1
0.922496,0.002029,2.715925,-426.228818,1166481075,18283,1
