t_s,dt_s,volts,disp_um,raw_code,seq,n_held
1.29784,0.002022,4.725851,-4463.88064,2029737456,3112,1
1.299856,0.002016,4.725193,-4462.55881,2029454830,3113,1
1.301872,0.002016,4.725554,-4463.28401,2029610295,3114,2
1.30591,0.004038,4.725236,-4462.64519,2029473451,3116,1
1.307926,0.002016,4.724291,-4460.74682,2029067409,3117,1
1.309942,0.002016,4.72445,-4461.06623,2029135892,3118,1
1.311965,0.002023,4.725413,-4463.00076,2029549470,3119,2
1.315997,0.004032,4.72488,-4461.93004,2029320748,3121,1
1.318019,0.002022,4.725483,-4463.14138,2029579502,3122,1
1.320035,0.002016,4.725336,-4462.84608,2029516332,3123,1
1.322058,0.002023,4.724111,-4460.38523,2028990186,3124,1
1.324074,0.002016,4.723946,-4460.05377,2028919191,3125,2
1.328106,0.004032,4.72472,-4461.60862,2029251765,3127,1
1.330128,0.002022,4.723832,-4459.82476,2028870525,3128,1
1.332144,0.002016,4.723902,-4459.96538,2028900319,3129,1
1.33416,0.002016,4.723435,-4459.02724,2028700126,3130,2
1.338198,0.004038,4.721806,-4455.75481,2028000221,3132,1
1.340214,0.002016,4.721261,-4454.65999,2027766095,3133,1
1.342237,0.002023,4.722323,-4456.79339,2028222403,3134,1
1.344253,0.002016,4.721806,-4455.75481,2028000265,3135,2
1.348291,0.004038,4.722223,-4456.59251,2028179270,3137,1
1.350307,0.002016,4.722542,-4457.23333,2028316183,3138,1
1.352323,0.002016,4.721744,-4455.63027,2027973655,3139,1
1.354346,0.002023,4.721523,-4455.18631,2027878869,3140,2
1.358378,0.004032,4.722839,-4457.82996,2028444126,3142,1
1.360394,0.002016,4.722642,-4457.43422,2028359160,3143,1
1.362416,0.002022,4.72271,-4457.57082,2028388484,3144,1
1.364432,0.002016,4.722752,-4457.65519,2028406717,3145,1
1.366448,0.002016,4.721388,-4454.91511,2027820681,3146,2
1.370486,0.004038,4.720194,-4452.51654,2027307879,3148,1
1.372502,0.002016,4.720491,-4453.11317,2027435471,3149,1
1.374525,0.002023,4.719672,-4451.46792,2027083571,3150,1
1.376541,0.002016,4.719247,-4450.61415,2026900983,3151,2
1.380579,0.004038,4.718693,-4449.50125,2026663059,3153,1
1.382595,0.002016,4.717251,-4446.60448,2026043897,3154,1
1.384611,0.002016,4.716445,-4444.98534,2025697759,3155,1
1.386634,0.002023,4.717297,-4446.69688,2026063513,3156,2
1.390666,0.004032,4.717147,-4446.39556,2025999273,3158,1
1.392688,0.002022,4.71713,-4446.3614,2025991650,3159,1
1.394704,0.002016,4.717272,-4446.64666,2026052850,3160,1
1.39672,0.002016,4.716197,-4444.48714,2025591250,3161,2
1.400758,0.004038,4.71523,-4442.54458,2025176084,3163,1
1.402774,0.002016,4.715941,-4443.97287,2025481482,3164,1
1.405274,0.0025,4.715831,-4443.7519,2025434133,3165,1
1.40681,0.001536,4.715519,-4443.12514,2025300152,3166,2
1.410848,0.004038,4.715493,-4443.07291,2025289024,3168,1
1.412864,0.002016,4.714386,-4440.8491,2024813280,3169,1
1.41488,0.002016,4.713294,-4438.65543,2024344506,3170,1
1.416902,0.002022,4.71364,-4439.3505,2024492785,3171,1
1.418918,0.002016,4.713492,-4439.05319,2024429632,3172,2
1.422957,0.004039,4.71302,-4438.10501,2024226865,3174,1
1.424973,0.002016,4.713169,-4438.40433,2024290800,3175,1
1.426989,0.002016,4.712396,-4436.85148,2023958594,3176,1
1.429011,0.002022,4.711414,-4434.87878,2023537129,3177,2
1.433043,0.004032,4.711989,-4436.03388,2023783997,3179,1
1.435066,0.002023,4.712525,-4437.11062,2024014278,3180,1
1.437082,0.002016,4.712281,-4436.62046,2023909086,3181,1
1.439098,0.002016,4.712633,-4437.32758,2024060276,3182,2
1.443136,0.004038,4.711849,-4435.75264,2023723827,3184,1
1.445152,0.002016,4.710599,-4433.24157,2023186560,3185,1
1.447168,0.002016,4.710696,-4433.43643,2023228646,3186,1
1.44919,0.002022,4.711063,-4434.17368,2023386132,3187,2
1.453222,0.004032,4.710308,-4432.65699,2023061668,3189,1
1.455245,0.002023,4.710263,-4432.56659,2023042589,3190,1
1.457261,0.002016,4.709363,-4430.75862,2022656172,3191,1
1.459277,0.002016,4.707848,-4427.7152,2022005428,3192,1
1.461299,0.002022,4.707627,-4427.27125,2021910263,3193,2
1.465331,0.004032,4.7083,-4428.62321,2022199477,3195,1
1.467354,0.002023,4.707752,-4427.52235,2021963959,3196,1
1.46937,0.002016,4.708086,-4428.19331,2022107670,3197,1
1.471386,0.002016,4.70773,-4427.47816,2021954809,3198,2
1.475424,0.004038,4.706525,-4425.05749,2021437261,3200,1
1.47744,0.002016,4.706377,-4424.76018,2021373386,3201,1
