t_s,dt_s,volts,force_mN,raw_code,seq,n_held
5.185261,0.002022,0.004637,3.80580688,7780,1581528,1
5.187277,0.002016,-0.00875,2.49346722,-14680,1581529,2
5.191309,0.004032,-0.001341,3.21977815,-2250,1581531,1
5.193325,0.002016,-0.002706,3.08596598,-4540,1581532,1
5.195341,0.002016,0.009042,4.23763299,15170,1581533,1
5.197357,0.002016,0.005102,3.85139124,8560,1581534,2
5.201395,0.004038,0.011009,4.43045977,18470,1581536,1
5.203411,0.002016,0.004864,3.82805989,8160,1581537,1
5.205427,0.002016,-0.000632,3.28928206,-1060,1581538,1
5.207443,0.002016,-0.005084,2.8528485,-8530,1581539,1
5.209459,0.002016,-0.001752,3.17948745,-2940,1581540,2
5.213491,0.004032,0.006229,3.96187207,10450,1581542,1
5.215514,0.002023,0.007069,4.04421802,11860,1581543,1
5.21753,0.002016,0.002933,3.63876222,4920,1581544,1
5.219546,0.002016,0.00248,3.59435422,4160,1581545,2
5.223578,0.004032,-0.006127,2.75060227,-10280,1581547,1
5.225594,0.002016,-0.005496,2.81245977,-9220,1581548,1
5.22761,0.002016,-0.001425,3.21154356,-2390,1581549,1
5.229626,0.002016,0.005388,3.87942808,9040,1581550,2
5.233664,0.004038,0.007874,4.1231329,13210,1581552,1
5.23568,0.002016,-0.000584,3.29398755,-980,1581553,1
5.237696,0.002016,-0.00428,2.93166534,-7180,1581554,1
5.239712,0.002016,0.001764,3.5241641,2960,1581555,2
5.243744,0.004032,0.009489,4.2814528,15920,1581557,1
5.24576,0.002016,0.008655,4.19969503,14520,1581558,1
5.247776,0.002016,-0.000334,3.31849527,-560,1581559,1
5.249799,0.002023,-0.001562,3.19811333,-2620,1581560,2
5.253831,0.004032,0.004554,3.79767031,7640,1581562,1
5.255847,0.002016,0.004077,3.75090957,6840,1581563,1
5.257863,0.002016,-0.003695,2.98901342,-6200,1581564,1
5.259879,0.002016,0.000191,3.36996149,320,1581565,1
5.261895,0.002016,-0.000811,3.27173453,-1360,1581566,2
5.265927,0.004032,0.007713,4.10734992,12940,1581568,1
5.267949,0.002022,0.008398,4.17450109,14090,1581569,1
5.269965,0.002016,0.004286,3.77139803,7190,1581570,1
5.271981,0.002016,0.003219,3.66679906,5400,1581571,2
5.276013,0.004032,-0.003976,2.96146673,-6670,1581573,1
5.278029,0.002016,0.002939,3.63935041,4930,1581574,1
5.280045,0.002016,0.001878,3.53533962,3150,1581575,1
5.282067,0.002022,0.005472,3.88766268,9180,1581576,2
5.286099,0.004032,0.013053,4.63083493,21900,1581578,1
5.288115,0.002016,-0.000292,3.32261257,-490,1581579,1
5.290131,0.002016,0.002462,3.59258967,4130,1581580,1
5.292147,0.002016,0.004864,3.82805989,8160,1581581,2
5.296179,0.004032,0.009888,4.32056713,16590,1581583,1
5.298202,0.002023,0.009865,4.31831242,16550,1581584,1
5.300218,0.002016,0.009352,4.26802257,15690,1581585,1
5.302234,0.002016,0.001419,3.49034344,2380,1581586,1
5.30425,0.002016,-0.000525,3.29977137,-880,1581587,2
5.308282,0.004032,0.007296,4.06647104,12240,1581589,1
5.310298,0.002016,0.002527,3.59896168,4240,1581590,1
5.312314,0.002016,0.00571,3.91099403,9580,1581591,1
5.31433,0.002016,0.006104,3.94961821,10240,1581592,2
5.318368,0.004038,0.003362,3.68081748,5640,1581594,1
5.320384,0.002016,0.002325,3.57915943,3900,1581595,1
5.3224,0.002016,0.003922,3.73571478,6580,1581596,1
5.324416,0.002016,0.01359,4.68347752,22800,1581597,2
5.328448,0.004032,0.00909,4.24233847,15250,1581599,1
5.330464,0.002016,-0.001478,3.20634792,-2480,1581600,1
5.33248,0.002016,-0.001198,3.23379657,-2010,1581601,1
5.334503,0.002023,0.00909,4.24233847,15250,1581602,2
5.338535,0.004032,0.005889,3.92854156,9880,1581604,1
5.340551,0.002016,-0.000399,3.31212326,-670,1581605,1
5.342567,0.002016,0.001734,3.52122317,2910,1581606,1
5.344583,0.002016,0.003761,3.71993181,6310,1581607,2
5.348615,0.004032,0.004905,3.83207916,8230,1581609,1
5.350631,0.002016,0.001383,3.48681433,2320,1581610,1
5.352653,0.002022,0.006235,3.96246025,10460,1581611,1
5.354669,0.002016,0.006491,3.98755616,10890,1581612,1
5.356685,0.002016,0.009739,4.30596053,16340,1581613,2
5.360717,0.004032,0.005281,3.86893877,8860,1581615,1
5.362733,0.002016,-0.005734,2.78912841,-9620,1581616,1
5.364749,0.002016,0.007606,4.09686062,12760,1581617,1
5.366771,0.002022,0.007164,4.05353096,12020,1581618,2
5.370803,0.004032,0.000966,3.44593544,1620,1581620,1
5.372819,0.002016,0.000787,3.42838791,1320,1581621,1
5.374835,0.002016,0.006807,4.01853393,11420,1581622,1
5.376851,0.002016,0.004995,3.84090194,8380,1581623,2
5.380883,0.004032,0.001192,3.46809042,2000,1581625,1
5.382906,0.002023,0.006151,3.95422566,10320,1581626,1
5.384922,0.002016,-0.001013,3.25193229,-1700,1581627,1
5.386938,0.002016,-0.001454,3.20870066,-2440,1581628,2
5.39097,0.004032,-0.002849,3.07194756,-4780,1581630,1
5.392986,0.002016,0.002134,3.56043553,3580,1581631,1
5.395002,0.002016,0.001746,3.52239954,2930,1581632,1
5.397018,0.002016,0.007355,4.07225486,12340,1581633,2
5.401056,0.004038,0.005496,3.89001542,9220,1581635,1
5.403072,0.002016,0.001979,3.54524074,3320,1581636,1
5.405088,0.002016,0.000995,3.44877834,1670,1581637,1
5.407104,0.002016,0.005734,3.91334677,9620,1581638,1
5.40912,0.002016,0.006962,4.03372872,11680,1581639,2
5.413152,0.004032,0.006586,3.9968691,11050,1581641,1
5.415168,0.002016,0.007379,4.0746076,12380,1581642,1
5.417191,0.002023,0.005233,3.86423329,8780,1581643,1
5.419207,0.002016,0.013006,4.62622748,21820,1581644,2
5.423239,0.004032,0.006109,3.95010836,10250,1581646,1
5.425255,0.002016,0.003231,3.66797543,5420,1581647,1
5.427271,0.002016,0.009203,4.25341596,15440,1581648,1
5.429287,0.002016,0.015306,4.85169855,25680,1581649,2
5.433319,0.004032,0.013685,4.69279046,22960,1581651,1
5.435341,0.002022,0.009054,4.23880936,15190,1581652,1
5.437357,0.002016,0.014734,4.79562487,24720,1581653,1
5.439373,0.002016,0.007421,4.0787249,12450,1581654,2
5.443405,0.004032,0.002515,3.59778531,4220,1581656,1
5.445421,0.002016,0.005472,3.88766268,9180,1581657,1
5.447437,0.002016,0.004423,3.78482826,7420,1581658,1
5.449453,0.002016,0.005746,3.91452314,9640,1581659,1
5.451475,0.002022,0.014985,4.82023063,25140,1581660,2
5.455507,0.004032,0.015497,4.87042245,26000,1581662,1
5.457523,0.002016,0.013751,4.6992605,23070,1581663,1
5.459539,0.002016,0.004452,3.78767116,7470,1581664,1
5.461555,0.002016,-0.000846,3.26830345,-1420,1581665,2
5.465587,0.004032,-0.005591,2.80314683,-9380,1581667,1
5.46761,0.002023,-0.008291,2.5384634,-13910,1581668,1
5.469626,0.002016,0.00658,3.99628091,11040,1581669,1
5.471642,0.002016,0.01207,4.53447055,20250,1581670,2
5.475674,0.004032,0.006449,3.98343887,10820,1581672,1
5.47769,0.002016,0.013041,4.62965856,21880,1581673,1
5.479706,0.002016,0.011456,4.47427958,19220,1581674,1
5.481722,0.002016,0.001222,3.47103135,2050,1581675,2
5.485754,0.004032,0.010377,4.36850424,17410,1581677,1
5.487776,0.002022,0.005925,3.93207067,9940,1581678,1
5.489792,0.002016,0.004292,3.77198621,7200,1581679,1
5.491808,0.002016,0.000215,3.37231424,360,1581680,2
5.49584,0.004032,-0.000906,3.2624216,-1520,1581682,1
5.497856,0.002016,0.005198,3.86080221,8720,1581683,1
5.499872,0.002016,0.002337,3.58033581,3920,1581684,1
5.501895,0.002023,-0.004506,2.90951036,-7560,1581685,1
5.503911,0.002016,-0.004184,2.94107631,-7020,1581686,2
5.507943,0.004032,0.00062,3.41201675,1040,1581688,1
5.509959,0.002016,0.001061,3.45524838,1780,1581689,1
5.511975,0.002016,-0.00087,3.26595071,-1460,1581690,1
5.513991,0.002016,0.012755,4.60162172,21400,1581691,2
5.518029,0.004038,0.010073,4.33870285,16900,1581693,1
5.520045,0.002016,-0.002146,3.14086328,-3600,1581694,1
5.522061,0.002016,0.000811,3.43074065,1360,1581695,1
5.524077,0.002016,0.003242,3.66905377,5440,1581696,2
5.528109,0.004032,0.002873,3.63288037,4820,1581698,1
5.530125,0.002016,0.005168,3.85786128,8670,1581699,1
5.532141,0.002016,0.011611,4.48947437,19480,1581700,1
5.534163,0.002022,0.007337,4.07049031,12310,1581701,2
5.538195,0.004032,0.00397,3.74042026,6660,1581703,1
5.540211,0.002016,0.006825,4.02029848,11450,1581704,1
5.542227,0.002016,0.015676,4.88796998,26300,1581705,1
5.544243,0.002016,0.00363,3.70708976,6090,1581706,1
5.546259,0.002016,0.004363,3.77894641,7320,1581707,2
5.550298,0.004039,0.007975,4.13303402,13380,1581709,1
5.552314,0.002016,0.012982,4.62387474,21780,1581710,1
5.55433,0.002016,0.008941,4.22773187,15000,1581711,1
5.556346,0.002016,0.00782,4.11783923,13120,1581712,2
5.560378,0.004032,0.002342,3.58082596,3930,1581714,1
5.562394,0.002016,0.005132,3.85433217,8610,1581715,1
5.56441,0.002016,0.003815,3.72522548,6400,1581716,1
5.566426,0.002016,0.002128,3.55984735,3570,1581717,2
5.570464,0.004038,-0.001144,3.23909024,-1920,1581719,1
5.57248,0.002016,0.000316,3.38221536,530,1581720,1
5.574496,0.002016,0.012827,4.60867995,21520,1581721,1
5.576512,0.002016,0.019014,5.21519712,31900,1581722,2
5.580544,0.004032,0.014526,4.77523445,24370,1581724,1
5.582567,0.002023,0.0081,4.14528788,13590,1581725,1
5.584583,0.002016,0.003481,3.69248315,5840,1581726,1
5.586599,0.002016,0.003564,3.70061972,5980,1581727,2
5.590631,0.004032,-9.5e-05,3.34192466,-160,1581729,1
5.592647,0.002016,-0.004292,2.93048897,-7200,1581730,1
5.594663,0.002016,-0.002801,3.07665304,-4700,1581731,1
5.596679,0.002016,0.003374,3.68199385,5660,1581732,1
5.598701,0.002022,0.006449,3.98343887,10820,1581733,2
5.602733,0.004032,-0.001395,3.21448449,-2340,1581735,1
5.604749,0.002016,0.006759,4.01382844,11340,1581736,1
5.606765,0.002016,0.008345,4.16930545,14000,1581737,1
5.608781,0.002016,-0.002575,3.09880802,-4320,1581738,2
5.612813,0.004032,0.010943,4.42398973,18360,1581740,1
5.614835,0.002022,0.014329,4.75592236,24040,1581741,1
5.616851,0.002016,0.00689,4.02667049,11560,1581742,1
5.618867,0.002016,0.002223,3.56916028,3730,1581743,2
5.622899,0.004032,0.000799,3.42956428,1340,1581745,1
5.624915,0.002016,0.003886,3.73218567,6520,1581746,1
5.626931,0.002016,0.01021,4.35213308,17130,1581747,1
5.628954,0.002023,0.012267,4.55378264,20580,1581748,2
5.632986,0.004032,0.015062,4.82777901,25270,1581750,1
5.635002,0.002016,0.002438,3.59023693,4090,1581751,1
5.637018,0.002016,0.007045,4.04186528,11820,1581752,1
5.639034,0.002016,0.004745,3.81639421,7960,1581753,2
5.643066,0.004032,0.001657,3.51367479,2780,1581755,1
5.645088,0.002022,0.001252,3.47397228,2100,1581756,1
5.647104,0.002016,0.008059,4.14126861,13520,1581757,1
5.64912,0.002016,0.010341,4.36497513,17350,1581758,1
5.651136,0.002016,0.002772,3.62297925,4650,1581759,2
5.655168,0.004032,0.009751,4.3071369,16360,1581761,1
5.657184,0.002016,0.015789,4.89904747,26490,1581762,1
5.6592,0.002016,-0.005329,2.82883093,-8940,1581763,1
5.661223,0.002023,0.000286,3.37927443,480,1581764,2
5.665255,0.004032,0.003481,3.69248315,5840,1581766,1
5.667271,0.002016,0.008535,4.18793132,14320,1581767,1
5.669287,0.002016,0.002784,3.62415562,4670,1581768,1
5.671303,0.002016,0.002849,3.63052763,4780,1581769,2
5.675335,0.004032,-0.002229,3.13272672,-3740,1581771,1
5.677351,0.002016,-0.003296,3.02812775,-5530,1581772,1
5.679373,0.002022,0.001895,3.53700615,3180,1581773,1
5.681389,0.002016,0.011367,4.46555483,19070,1581774,2
5.685421,0.004032,0.000966,3.44593544,1620,1581776,1
5.687437,0.002016,-0.004202,2.93931175,-7050,1581777,1
5.689453,0.002016,0.006151,3.95422566,10320,1581778,1
5.691469,0.002016,0.008661,4.20028322,14530,1581779,1
5.693485,0.002016,0.007617,4.09793896,12780,1581780,2
5.697523,0.004038,0.007439,4.08048946,12480,1581782,1
5.699539,0.002016,0.002623,3.60837264,4400,1581783,1
5.701555,0.002016,0.002408,3.587296,4040,1581784,1
5.703571,0.002016,0.007367,4.07343123,12360,1581785,2
5.707603,0.004032,0.007558,4.09215513,12680,1581787,1
5.709619,0.002016,0.006789,4.01676937,11390,1581788,1
5.711642,0.002023,-0.001419,3.21213174,-2380,1581789,1
5.713658,0.002016,0.00152,3.50024456,2550,1581790,2
5.71769,0.004032,0.007063,4.04362984,11850,1581792,1
5.719706,0.002016,0.002128,3.55984735,3570,1581793,1
5.721722,0.002016,0.001287,3.47740336,2160,1581794,1
5.723738,0.002016,0.002831,3.62876307,4750,1581795,2
5.72777,0.004032,0.01201,4.5285887,20150,1581797,1
5.729792,0.002022,0.007159,4.0530408,12010,1581798,1
5.731808,0.002016,0.002253,3.57210121,3780,1581799,1
5.733824,0.002016,0.008684,4.20253793,14570,1581800,2
5.737856,0.004032,0.000507,3.40093926,850,1581802,1
5.739872,0.002016,0.004482,3.79061209,7520,1581803,1
5.741888,0.002016,0.011128,4.44212545,18670,1581804,1
5.743904,0.002016,0.008082,4.14352333,13560,1581805,1
5.745927,0.002023,-0.000477,3.30447685,-800,1581806,2
5.749955,0.004028,-0.003695,2.98901342,-6200,1581808,1
5.751971,0.002016,0.001478,3.49612726,2480,1581809,1
5.753994,0.002023,0.007212,4.05823644,12100,1581810,1
5.75601,0.002016,0.00881,4.21488982,14780,1581811,2
5.760042,0.004032,0.004858,3.8274717,8150,1581813,1
5.762058,0.002016,0.008559,4.19028406,14360,1581814,1
5.764074,0.002016,0.006288,3.96765589,10550,1581815,1
5.76609,0.002016,0.003958,3.73924389,6640,1581816,2
5.770122,0.004032,0.001425,3.49093162,2390,1581818,1
5.772138,0.002016,0.007951,4.13068128,13340,1581819,1
5.774154,0.002016,0.00428,3.77080984,7180,1581820,1
5.776176,0.002022,0.008726,4.20665523,14640,1581821,2
5.780208,0.004032,0.010753,4.40536386,18040,1581823,1
5.782224,0.002016,0.013566,4.68112478,22760,1581824,1
5.78424,0.002016,0.007254,4.06235374,12170,1581825,1
5.786256,0.002016,0.005567,3.89697561,9340,1581826,1
5.788272,0.002016,0.000274,3.37809806,460,1581827,2
5.792304,0.004032,-0.001645,3.18997676,-2760,1581829,1
5.794327,0.002023,0.003874,3.7310093,6500,1581830,1
5.796343,0.002016,0.002253,3.57210121,3780,1581831,1
5.798359,0.002016,-0.000918,3.26124523,-1540,1581832,2
5.802391,0.004032,0.008047,4.14009224,13500,1581834,1
5.804407,0.002016,0.009477,4.28027643,15900,1581835,1
5.806423,0.002016,-0.00236,3.11988467,-3960,1581836,1
5.808439,0.002016,0.003588,3.70297246,6020,1581837,2
5.812477,0.004038,0.014389,4.76180421,24140,1581839,1
5.814493,0.002016,0.010234,4.35448582,17170,1581840,1
5.816509,0.002016,0.009823,4.31419512,16480,1581841,1
5.818525,0.002016,0.013828,4.70680888,23200,1581842,2
5.822557,0.004032,0.005364,3.87707534,9000,1581844,1
5.824573,0.002016,0.000709,3.4207415,1190,1581845,1
5.826589,0.002016,0.000226,3.37339258,380,1581846,1
5.828605,0.002016,0.006068,3.94608909,10180,1581847,2
5.832643,0.004038,0.013757,4.69984868,23080,1581849,1
5.834659,0.002016,0.013232,4.64838246,22200,1581850,1
5.836675,0.002016,-4.8e-05,3.34653211,-80,1581851,1
5.838691,0.002016,-0.008726,2.49581996,-14640,1581852,1
5.840707,0.002016,-0.01024,2.34740118,-17180,1581853,2
5.844739,0.004032,0.004661,3.80815962,7820,1581855,1
5.846755,0.002016,0.00602,3.94138361,10100,1581856,1
5.848778,0.002023,0.007868,4.12254471,13200,1581857,1
5.850794,0.002016,0.006557,3.9940262,11000,1581858,2
5.854826,0.004032,0.005174,3.85844947,8680,1581860,1
5.856842,0.002016,0.002962,3.64160512,4970,1581861,1
5.858858,0.002016,0.001806,3.5282814,3030,1581862,1
5.860874,0.002016,-0.003284,3.02930412,-5510,1581863,2
5.864906,0.004032,0.008023,4.1377395,13460,1581865,1
5.866922,0.002016,0.007313,4.06813756,12270,1581866,1
5.868938,0.002016,0.004584,3.80061124,7690,1581867,1
5.87096,0.002022,-0.009203,2.44905922,-15440,1581868,2
5.874992,0.004032,-0.000936,3.25948067,-1570,1581870,1
5.877008,0.002016,0.004452,3.78767116,7470,1581871,1
5.879024,0.002016,0.010091,4.3404674,16930,1581872,1
5.88104,0.002016,0.010449,4.37556247,17530,1581873,2
5.885072,0.004032,0.00844,4.17861839,14160,1581875,1
5.887095,0.002023,0.009042,4.23763299,15170,1581876,1
5.889111,0.002016,0.010967,4.42634247,18400,1581877,1
5.891127,0.002016,0.005722,3.9121704,9600,1581878,1
5.893143,0.002016,0.005901,3.92971793,9900,1581879,2
5.897175,0.004032,0.002491,3.59543256,4180,1581881,1
5.899191,0.002016,-0.003231,3.03449975,-5420,1581882,1
5.901207,0.002016,0.007856,4.12136834,13180,1581883,1
5.903223,0.002016,0.006688,4.00686825,11220,1581884,2
5.907261,0.004038,-0.000226,3.32908261,-380,1581886,1
5.909277,0.002016,0.009811,4.31301875,16460,1581887,1
5.911293,0.002016,0.001156,3.46456131,1940,1581888,1
5.913309,0.002016,-0.006378,2.72599651,-10700,1581889,2
5.917341,0.004032,0.003773,3.72110818,6330,1581891,1
5.919357,0.002016,0.01111,4.44036089,18640,1581892,1
5.921373,0.002016,0.00363,3.70708976,6090,1581893,1
5.923395,0.002022,0.00093,3.44240633,1560,1581894,2
5.927427,0.004032,0.006109,3.95010836,10250,1581896,1
5.929443,0.002016,0.011343,4.46320209,19030,1581897,1
5.931459,0.002016,0.008637,4.19793047,14490,1581898,1
5.933475,0.002016,0.005025,3.84384286,8430,1581899,1
5.935491,0.002016,0.009966,4.32821354,16720,1581900,2
5.93953,0.004039,0.009918,4.32350806,16640,1581902,1
5.941546,0.002016,0.000989,3.44819015,1660,1581903,1
5.943562,0.002016,0.008643,4.19851866,14500,1581904,1
5.945578,0.002016,0.004005,3.74385135,6720,1581905,2
5.94961,0.004032,-0.000453,3.30682959,-760,1581907,1
5.951626,0.002016,0.006092,3.94844183,10220,1581908,1
5.953642,0.002016,0.001478,3.49612726,2480,1581909,1
5.955664,0.002022,-0.001585,3.19585862,-2660,1581910,2
5.959696,0.004032,-0.003088,3.04851817,-5180,1581912,1
5.961712,0.002016,-0.00701,2.66404098,-11760,1581913,1
5.963728,0.002016,0.000155,3.36643238,260,1581914,1
5.965744,0.002016,0.004256,3.7684571,7140,1581915,2
5.969776,0.004032,-0.00211,3.14439239,-3540,1581917,2
5.973815,0.004039,0.012225,4.54966534,20510,1581919,1
5.975831,0.002016,0.01716,5.03344784,28790,1581920,2
5.979863,0.004032,0.009632,4.29547122,16160,1581922,1
5.981879,0.002016,0.001138,3.46279676,1910,1581923,1
5.983895,0.002016,0.002611,3.60719627,4380,1581924,1
5.985911,0.002016,-0.0027,3.08655416,-4530,1581925,1
5.987927,0.002016,3e-05,3.35417852,50,1581926,2
5.991965,0.004038,0.000942,3.4435827,1580,1581928,1
5.993981,0.002016,0.002813,3.62699851,4720,1581929,1
5.995997,0.002016,0.002825,3.62817488,4740,1581930,1
5.998013,0.002016,-0.000876,3.26536252,-1470,1581931,2
6.002045,0.004032,-0.001985,3.15664626,-3330,1581933,1
6.004061,0.002016,-0.002521,3.10410169,-4230,1581934,1
6.006083,0.002022,0.00205,3.55220094,3440,1581935,1
6.008099,0.002016,0.003397,3.68424856,5700,1581936,2
6.012131,0.004032,0.002348,3.58141414,3940,1581938,1
6.014147,0.002016,-0.001264,3.22732653,-2120,1581939,1
6.016163,0.002016,0.000912,3.44064177,1530,1581940,1
6.018179,0.002016,-0.003332,3.02459863,-5590,1581941,2
6.022211,0.004032,0.004119,3.75502687,6910,1581943,1
6.024234,0.002023,0.013733,4.69749594,23040,1581944,1
6.02625,0.002016,0.018489,5.1637309,31020,1581945,1
6.028266,0.002016,0.007254,4.06235374,12170,1581946,1
6.030282,0.002016,0.012875,4.61338543,21600,1581947,2
6.034314,0.004032,0.00844,4.17861839,14160,1581949,1
6.03633,0.002016,-0.001109,3.24252132,-1860,1581950,1
6.038346,0.002016,-0.001895,3.16546904,-3180,1581951,1
6.040362,0.002016,-0.002241,3.13155034,-3760,1581952,2
6.0444,0.004038,0.009263,4.25929782,15540,1581954,1
6.046416,0.002016,0.001824,3.53004595,3060,1581955,1
6.048432,0.002016,-0.003397,3.01822662,-5700,1581956,1
6.050448,0.002016,0.002384,3.58494326,4000,1581957,2
6.05448,0.004032,-0.001884,3.16654738,-3160,1581959,1
6.056496,0.002016,6e-06,3.35182578,10,1581960,1
6.058519,0.002023,0.011992,4.52682414,20120,1581961,1
6.060535,0.002016,0.00301,3.6463106,5050,1581962,2
6.064567,0.004032,-0.002438,3.11223826,-4090,1581964,1
6.066583,0.002016,0.000715,3.42132969,1200,1581965,1
6.068599,0.002016,0.000989,3.44819015,1660,1581966,1
6.070615,0.002016,0.005448,3.88530993,9140,1581967,2
6.074647,0.004032,0.002515,3.59778531,4220,1581969,1
6.076669,0.002022,0.000352,3.38574447,590,1581970,1
6.078685,0.002016,0.009149,4.2481223,15350,1581971,1
6.080701,0.002016,0.013888,4.71269073,23300,1581972,1
6.082717,0.002016,0.004643,3.80639506,7790,1581973,2
6.086749,0.004032,0.004363,3.77894641,7320,1581975,1
6.088765,0.002016,0.009686,4.30076489,16250,1581976,1
6.090787,0.002022,0.002939,3.63935041,4930,1581977,1
6.092803,0.002016,-0.000203,3.33133732,-340,1581978,2
6.096835,0.004032,0.008368,4.17156016,14040,1581980,1
6.098851,0.002016,-0.001907,3.16429267,-3200,1581981,1
6.100867,0.002016,-0.004232,2.93637082,-7100,1581982,1
6.102883,0.002016,0.002789,3.62464577,4680,1581983,2
6.106915,0.004032,7.2e-05,3.35829582,120,1581985,1
6.108938,0.002023,-0.00447,2.91303947,-7500,1581986,1
6.110954,0.002016,0.004315,3.77424093,7240,1581987,1
6.11297,0.002016,0.011194,4.44859549,18780,1581988,2
6.117002,0.004032,0.006115,3.95069655,10260,1581990,1
6.119018,0.002016,0.005496,3.89001542,9220,1581991,1
6.121034,0.002016,0.006145,3.95363747,10310,1581992,1
6.12305,0.002016,0.008655,4.19969503,14520,1581993,2
6.127088,0.004038,0.008929,4.2265555,14980,1581995,1
6.129104,0.002016,0.010979,4.42751884,18420,1581996,1
6.13112,0.002016,0.012314,4.55839009,20660,1581997,1
6.133136,0.002016,0.010377,4.36850424,17410,1581998,1
6.135152,0.002016,0.008529,4.18734314,14310,1581999,2
6.139184,0.004032,0.00841,4.17567746,14110,1582001,1
6.141207,0.002023,0.013983,4.72200367,23460,1582002,1
6.143223,0.002016,0.012982,4.62387474,21780,1582003,1
6.145239,0.002016,0.005305,3.87129152,8900,1582004,2
6.149271,0.004032,0.007921,4.12774035,13290,1582006,1
6.151287,0.002016,0.011688,4.49702275,19610,1582007,1
6.153303,0.002016,0.008243,4.1593063,13830,1582008,1
6.155319,0.002016,0.001615,3.5095575,2710,1582009,2
6.159351,0.004032,-0.006509,2.71315446,-10920,1582011,1
6.161367,0.002016,-0.008136,2.55365819,-13650,1582012,1
6.163389,0.002022,0.01002,4.33350721,16810,1582013,1
6.165405,0.002016,0.010961,4.42575429,18390,1582014,2
6.169437,0.004032,0.001442,3.49259815,2420,1582016,1
6.171453,0.002016,-0.007826,2.58404777,-13130,1582017,1
6.173469,0.002016,0.001752,3.52298773,2940,1582018,1
6.175485,0.002016,0.00264,3.61003917,4430,1582019,1
6.177501,0.002016,0.001079,3.45701293,1810,1582020,2
6.181539,0.004038,-0.006509,2.71315446,-10920,1582022,1
6.183555,0.002016,-0.005233,2.83824189,-8780,1582023,1
6.185571,0.002016,0.002176,3.56455283,3650,1582024,1
6.187587,0.002016,0.005478,3.88825086,9190,1582025,2
6.191619,0.004032,0.017983,5.11412727,30170,1582027,1
6.193635,0.002016,0.012738,4.5999552,21370,1582028,1
6.195651,0.002016,0.01018,4.34919215,17080,1582029,1
6.197667,0.002016,0.00906,4.23939755,15200,1582030,2
6.201706,0.004039,0.004017,3.74502772,6740,1582032,1
6.203722,0.002016,0.004458,3.78825934,7480,1582033,1
6.205738,0.002016,-0.004768,2.88382626,-8000,1582034,1
6.207754,0.002016,-0.001574,3.19693696,-2640,1582035,2
6.211786,0.004032,0.013214,4.6466179,22170,1582037,1
6.213802,0.002016,0.001287,3.47740336,2160,1582038,1
6.215818,0.002016,-0.002754,3.08126049,-4620,1582039,1
6.217834,0.002016,0.010937,4.42340154,18350,1582040,2
6.221866,0.004032,0.014156,4.73896301,23750,1582042,1
6.223888,0.002022,0.013626,4.68700664,22860,1582043,1
6.225904,0.002016,0.019276,5.24088122,32340,1582044,1
6.22792,0.002016,0.008363,4.17107001,14030,1582045,1
6.229936,0.002016,0.002182,3.56514102,3660,1582046,2
6.233968,0.004032,0.005126,3.85374399,8600,1582048,1
6.235984,0.002016,0.001824,3.53004595,3060,1582049,1
6.238,0.002016,0.012982,4.62387474,21780,1582050,1
6.240016,0.002016,0.012708,4.59701427,21320,1582051,2
6.244055,0.004039,-0.001615,3.19291769,-2710,1582053,1
6.246071,0.002016,0.002319,3.57857125,3890,1582054,1
6.248087,0.002016,0.003541,3.69836501,5940,1582055,1
6.250103,0.002016,0.008857,4.21949727,14860,1582056,2
6.254135,0.004032,0.009143,4.24753411,15340,1582058,1
6.256151,0.002016,0.001609,3.50896931,2700,1582059,1
6.258167,0.002016,0.005418,3.88236901,9090,1582060,1
6.260183,0.002016,0.009054,4.23880936,15190,1582061,2
6.264221,0.004038,0.007236,4.06058918,12140,1582063,1
6.266237,0.002016,0.004768,3.81864892,8000,1582064,1
6.268253,0.002016,0.007391,4.07578397,12400,1582065,1
6.270269,0.002016,0.010192,4.35036852,17100,1582066,1
6.272285,0.002016,0.011253,4.45437931,18880,1582067,2
6.276317,0.004032,0.006366,3.9753023,10680,1582069,1
6.278333,0.002016,0.009537,4.28615828,16000,1582070,1
6.280355,0.002022,0.005817,3.92148334,9760,1582071,1
6.282371,0.002016,0.005388,3.87942808,9040,1582072,2
6.286403,0.004032,0.005907,3.93030612,9910,1582074,1
6.288419,0.002016,0.007546,4.09097876,12660,1582075,1
6.290435,0.002016,0.006318,3.97059682,10600,1582076,1
6.292451,0.002016,0.007212,4.05823644,12100,1582077,2
6.296483,0.004032,0.010419,4.37262154,17480,1582079,1
6.298506,0.002023,0.006449,3.98343887,10820,1582080,1
6.300522,0.002016,0.006396,3.97824323,10730,1582081,1
6.302538,0.002016,0.001013,3.45054289,1700,1582082,2
6.30657,0.004032,0.009942,4.3258608,16680,1582084,1
6.308586,0.002016,-0.001562,3.19811333,-2620,1582085,1
6.310602,0.002016,0.00304,3.64925153,5100,1582086,1
6.312618,0.002016,-0.005829,2.77981548,-9780,1582087,2
6.316656,0.004038,0.003195,3.66444632,5360,1582089,1
6.318672,0.002016,0.00912,4.2452794,15300,1582090,1
6.320688,0.002016,-0.003254,3.03224504,-5460,1582091,1
6.322704,0.002016,0.005651,3.90521021,9480,1582092,1
6.32472,0.002016,0.004566,3.79884668,7660,1582093,2
6.328752,0.004032,0.000644,3.41436949,1080,1582095,1
6.330768,0.002016,0.005221,3.86305692,8760,1582096,1
6.332791,0.002023,0.000942,3.4435827,1580,1582097,1
