t_s,dt_s,volts,disp_um,raw_code,seq,n_held
0.444135,0.004039,4.724199,-4460.56201,2029028171,1782,1
0.446157,0.002022,4.725332,-4462.83804,2029514584,1783,1
0.448173,0.002016,4.725189,-4462.55077,2029453125,1784,1
0.450196,0.002023,4.725585,-4463.34628,2029623552,1785,2
0.454234,0.004038,4.725819,-4463.81635,2029723754,1787,1
0.45625,0.002016,4.724653,-4461.47403,2029223200,1788,1
0.458266,0.002016,4.724208,-4460.58009,2029032095,1789,1
0.460288,0.002022,4.725279,-4462.73157,2029491942,1790,2
0.464327,0.004039,4.725167,-4462.50658,2029443880,1792,1
0.466343,0.002016,4.725614,-4463.40454,2029635892,1793,1
0.468365,0.002022,4.726014,-4464.20808,2029807330,1794,1
0.470381,0.002016,4.724765,-4461.69902,2029271221,1795,1
0.472404,0.002023,4.724142,-4460.4475,2029003660,1796,2
0.476436,0.004032,4.725214,-4462.601,2029463859,1798,1
0.478458,0.002022,4.72529,-4462.75367,2029496553,1799,1
0.480474,0.002016,4.725347,-4462.86817,2029520923,1800,1
0.482496,0.002022,4.725747,-4463.67172,2029692797,1801,2
0.486528,0.004032,4.72479,-4461.74924,2029281704,1803,1
0.488551,0.002023,4.724114,-4460.39125,2028991682,1804,1
0.490567,0.002016,4.725077,-4462.32578,2029405135,1805,1
0.492589,0.002022,4.725341,-4462.85612,2029518539,1806,2
0.496628,0.004039,4.725525,-4463.22575,2029597447,1808,1
0.498644,0.002016,4.725967,-4464.11366,2029787656,1809,1
0.50066,0.002016,4.725002,-4462.17512,2029373086,1810,1
0.502682,0.002022,4.724138,-4460.43947,2029001774,1811,2
0.50672,0.004038,4.724788,-4461.74522,2029281135,1813,1
0.508736,0.002016,4.725183,-4462.53872,2029450616,1814,1
0.512775,0.004039,4.7255,-4463.17553,2029586761,1816,2
0.516813,0.004038,4.724755,-4461.67893,2029266899,1818,1
0.518829,0.002016,4.723981,-4460.12408,2028934249,1819,1
0.520852,0.002023,4.724623,-4461.41376,2029210205,1820,1
0.522868,0.002016,4.725422,-4463.01884,2029553259,1821,1
0.524884,0.002016,4.725504,-4463.18356,2029588429,1822,2
0.528922,0.004038,4.726186,-4464.5536,2029881296,1824,1
0.530944,0.002022,4.725459,-4463.09317,2029569247,1825,1
0.53296,0.002016,4.724337,-4460.83923,2029087333,1826,1
0.534983,0.002023,4.724604,-4461.37559,2029201991,1827,2
0.539015,0.004032,4.725391,-4462.95656,2029540089,1829,1
0.541037,0.002022,4.724996,-4462.16307,2029370175,1830,1
0.543053,0.002016,4.725313,-4462.79987,2029506584,1831,1
0.545075,0.002022,4.724831,-4461.8316,2029299509,1832,2
0.549108,0.004033,4.723854,-4459.86895,2028879899,1834,1
0.55113,0.002022,4.723988,-4460.13814,2028937180,1835,1
0.553146,0.002016,4.724939,-4462.04856,2029346057,1836,1
0.555168,0.002022,4.724711,-4461.59054,2029247881,1837,2
0.5592,0.004032,4.725465,-4463.10522,2029571606,1839,1
0.561223,0.002023,4.72533,-4462.83402,2029513756,1840,1
0.563239,0.002016,4.72422,-4460.60419,2029037235,1841,1
0.565261,0.002022,4.72439,-4460.9457,2029109913,1842,1
0.567277,0.002016,4.725526,-4463.22776,2029597776,1843,2
0.571316,0.004039,4.725143,-4462.45837,2029433783,1845,1
1.251469,0.680153,4.723563,-4459.28437,2028754686,1846,1
