t_s,dt_s,volts,force_mN,raw_code,seq,n_held
0.494608,0.002022,1.934457,192.987798,3245480,2518,2
0.49864,0.004032,1.936698,193.207486,3249240,2520,1
0.500663,0.002023,1.932383,192.784482,3242000,2521,1
0.502679,0.002016,1.93789,193.324338,3251240,2522,1
0.504701,0.002022,1.939106,193.443544,3253280,2523,2
0.508733,0.004032,1.940548,193.584905,3255700,2525,1
0.512771,0.004038,1.925689,192.128263,3230770,2527,1
0.514794,0.002023,1.928204,192.374811,3234990,2528,2
0.518832,0.004038,1.933187,192.863299,3243350,2530,1
0.520848,0.002016,1.927072,192.26384,3233090,2531,1
0.522864,0.002016,1.927382,192.29423,3233610,2532,1
0.524887,0.002023,1.931906,192.737721,3241200,2533,1
0.526903,0.002016,1.938379,193.372275,3252060,2534,2
0.530941,0.004038,1.938808,193.414331,3252780,2536,1
0.532957,0.002016,1.937228,193.259442,3250130,2537,1
0.534979,0.002022,1.934344,192.976721,3245290,2538,1
0.536996,0.002017,1.929939,192.544895,3237900,2539,2
0.541034,0.004038,1.927978,192.352656,3234610,2541,1
0.54305,0.002016,1.928687,192.42216,3235800,2542,1
0.545072,0.002022,1.919049,191.477338,3219630,2543,1
0.547088,0.002016,1.927167,192.273153,3233250,2544,2
0.551127,0.004039,1.928675,192.420984,3235780,2546,1
0.553143,0.002016,1.935059,193.046813,3246490,2547,1
0.555165,0.002022,1.937962,193.331397,3251360,2548,1
0.557181,0.002016,1.94006,193.537065,3254880,2549,2
0.561219,0.004038,1.930928,192.641847,3239560,2551,1
0.563242,0.002023,1.938677,193.401489,3252560,2552,1
0.565258,0.002016,1.934612,193.002993,3245740,2553,1
0.567274,0.002016,1.932168,192.763406,3241640,2554,2
0.571312,0.004038,1.935434,193.083574,3247120,2556,1
1.253472,0.68216,1.934713,193.012894,3245910,2557,1
1.255488,0.002016,1.929522,192.504016,3237200,2558,2
1.259527,0.004039,1.931572,192.704979,3240640,2560,1
1.261543,0.002016,1.92185,191.751923,3224330,2561,1
1.263559,0.002016,1.929295,192.481763,3236820,2562,1
1.265581,0.002022,1.924765,192.037683,3229220,2563,2
1.269613,0.004032,1.93091,192.640083,3239530,2565,1
1.271636,0.002023,1.934373,192.979564,3245340,2566,1
1.273652,0.002016,1.931697,192.717233,3240850,2567,1
1.275668,0.002016,1.931196,192.66812,3240010,2568,2
1.279706,0.004038,1.941305,193.659114,3256970,2570,1
1.281722,0.002016,1.929021,192.454902,3236360,2571,1
1.283738,0.002016,1.927954,192.350303,3234570,2572,1
1.28576,0.002022,1.932162,192.762817,3241630,2573,2
1.289792,0.004032,1.931077,192.656454,3239810,2575,1
1.291815,0.002023,1.932955,192.840556,3242960,2576,1
1.293831,0.002016,1.939195,193.452269,3253430,2577,1
1.295847,0.002016,1.930088,192.559501,3238150,2578,1
1.297869,0.002022,1.92861,192.414612,3235670,2579,2
1.301901,0.004032,1.936412,193.179449,3248760,2581,1
1.303923,0.002022,1.936299,193.168371,3248570,2582,1
1.30594,0.002017,1.933199,192.864475,3243370,2583,1
1.307955,0.002015,1.938659,193.399724,3252530,2584,2
1.311994,0.004039,1.936245,193.163078,3248480,2586,1
1.31401,0.002016,1.9306,192.609693,3239010,2587,1
1.316026,0.002016,1.930487,192.598616,3238820,2588,1
1.318048,0.002022,1.923877,191.950631,3227730,2589,2
1.32208,0.004032,1.93401,192.943978,3244730,2591,1
1.324103,0.002023,1.940006,193.531772,3254790,2592,1
1.326119,0.002016,1.939011,193.434231,3253120,2593,1
1.328135,0.002016,1.941353,193.663819,3257050,2594,2
1.332173,0.004038,1.944494,193.971734,3262320,2596,1
1.334189,0.002016,1.943165,193.841451,3260090,2597,1
1.336205,0.002016,1.938772,193.410802,3252720,2598,1
1.338228,0.002023,1.939303,193.462856,3253610,2599,1
1.340243,0.002015,1.937884,193.32375,3251230,2600,2
1.344282,0.004039,1.930118,192.562442,3238200,2602,1
1.346298,0.002016,1.932591,192.804873,3242350,2603,1
1.348314,0.002016,1.932865,192.831733,3242810,2604,1
1.350336,0.002022,1.940221,193.552848,3255150,2605,2
1.354368,0.004032,1.946586,194.176815,3265830,2607,1
1.356384,0.002016,1.933563,192.900159,3243980,2608,1
1.358407,0.002023,1.935089,193.049754,3246540,2609,1
1.360423,0.002016,1.93702,193.239051,3249780,2610,2
1.364461,0.004038,1.944762,193.998007,3262770,2612,1
1.366477,0.002016,1.934791,193.020541,3246040,2613,1
1.368499,0.002022,1.935869,193.126218,3247850,2614,1
1.370515,0.002016,1.933646,192.908295,3244120,2615,2
1.374548,0.004033,1.940024,193.533536,3254820,2617,1
1.37657,0.002022,1.932204,192.766935,3241700,2618,1
1.378586,0.002016,1.938266,193.361198,3251870,2619,1
1.380602,0.002016,1.945281,194.048885,3263640,2620,2
1.38464,0.004038,1.937217,193.258364,3250110,2622,1
1.386656,0.002016,1.938725,193.406194,3252640,2623,1
1.388679,0.002023,1.940048,193.535889,3254860,2624,1
1.390695,0.002016,1.935768,193.116317,3247680,2625,1
1.392711,0.002016,1.938874,193.420801,3252890,2626,2
1.396749,0.004038,1.945978,194.117212,3264810,2628,1
1.398765,0.002016,1.939482,193.480404,3253910,2629,1
1.400787,0.002022,1.939786,193.510205,3254420,2630,1
1.402804,0.002017,1.93103,192.651846,3239730,2631,2
1.406835,0.004031,1.926005,192.159241,3231300,2633,1
1.408858,0.002023,1.932782,192.823597,3242670,2634,1
1.410874,0.002016,1.936787,193.21621,3249390,2635,1
1.41289,0.002016,1.933318,192.876141,3243570,2636,2
1.416928,0.004038,1.936698,193.207486,3249240,2638,1
1.418944,0.002016,1.932168,192.763406,3241640,2639,1
1.420967,0.002023,1.935542,193.094162,3247300,2640,1
1.422983,0.002016,1.934528,192.994758,3245600,2641,2
1.427021,0.004038,1.937515,193.287577,3250610,2643,1
1.429037,0.002016,1.939184,193.45119,3253410,2644,1
1.431053,0.002016,1.94034,193.564514,3255350,2645,1
1.433075,0.002022,1.934886,193.029854,3246200,2646,1
1.435092,0.002017,1.934522,192.99417,3245590,2647,2
1.43913,0.004038,1.937389,193.275225,3250400,2649,1
1.441146,0.002016,1.943064,193.83155,3259920,2650,1
1.443162,0.002016,1.947266,194.243476,3266970,2651,1
1.445184,0.002022,1.942754,193.801161,3259400,2652,2
1.449216,0.004032,1.942742,193.799984,3259380,2654,1
1.451239,0.002023,1.938325,193.366982,3251970,2655,1
1.453255,0.002016,1.942557,193.781849,3259070,2656,1
1.455271,0.002016,1.943702,193.894094,3260990,2657,2
1.459309,0.004038,1.94276,193.801749,3259410,2659,1
1.461332,0.002023,1.937991,193.33424,3251410,2660,1
1.463348,0.002016,1.937056,193.242581,3249840,2661,1
1.465364,0.002016,1.941168,193.645684,3256740,2662,2
1.469399,0.004035,1.952553,194.761765,3275840,2664,1
1.471421,0.002022,1.94639,194.157601,3265500,2665,1
1.473437,0.002016,1.939344,193.466875,3253680,2666,1
1.475453,0.002016,1.935828,193.122199,3247780,2667,1
1.477476,0.002023,1.933587,192.902511,3244020,2668,2
1.481508,0.004032,1.931417,192.689784,3240380,2670,1
1.48353,0.002022,1.938605,193.39443,3252440,2671,1
1.485546,0.002016,1.950759,194.585898,3272830,2672,1
1.487562,0.002016,1.958329,195.327992,3285530,2673,2
1.4916,0.004038,1.941514,193.679602,3257320,2675,1
1.493616,0.002016,1.93938,193.470404,3253740,2676,1
1.495639,0.002023,1.939893,193.520694,3254600,2677,1
1.497655,0.002016,1.936895,193.226798,3249570,2678,2
1.501693,0.004038,1.935279,193.06838,3246860,2680,1
1.503709,0.002016,1.935655,193.105239,3247490,2681,1
1.505725,0.002016,1.942503,193.776555,3258980,2682,1
1.507748,0.002023,1.941562,193.684308,3257400,2683,2
1.51178,0.004032,1.938492,193.383353,3252250,2685,1
1.513802,0.002022,1.939142,193.447073,3253340,2686,1
1.515818,0.002016,1.942122,193.739205,3258340,2687,1
1.517834,0.002016,1.942509,193.777143,3258990,2688,2
1.521872,0.004038,1.946759,194.193774,3266120,2690,1
1.523888,0.002016,1.951331,194.641972,3273790,2691,1
1.525911,0.002023,1.938444,193.378647,3252170,2692,1
1.527927,0.002016,1.944691,193.991047,3262650,2693,1
1.529943,0.002016,1.941365,193.664996,3257070,2694,2
1.533981,0.004038,1.946378,194.156425,3265480,2696,1
1.535997,0.002016,1.939464,193.478639,3253880,2697,1
1.53802,0.002023,1.942283,193.754988,3258610,2698,1
1.540036,0.002016,1.936203,193.15896,3248410,2699,2
1.544074,0.004038,1.939493,193.481482,3253930,2701,1
1.54609,0.002016,1.936859,193.223269,3249510,2702,1
1.548106,0.002016,1.945144,194.035455,3263410,2703,1
1.550128,0.002022,1.944709,193.992811,3262680,2704,2
1.55416,0.004032,1.941711,193.698914,3257650,2706,1
1.556183,0.002023,1.94369,193.892918,3260970,2707,1
1.558199,0.002016,1.947826,194.298373,3267910,2708,1
1.560215,0.002016,1.951295,194.638443,3273730,2709,2
1.564253,0.004038,1.94549,194.069373,3263990,2711,1
1.566275,0.002022,1.933128,192.857515,3243250,2712,1
1.568292,0.002017,1.940936,193.622941,3256350,2713,1
1.570307,0.002015,1.948249,194.33984,3268620,2714,1
1.572324,0.002017,1.938152,193.350022,3251680,2715,2
1.576362,0.004038,1.933372,192.881435,3243660,2717,1
1.578384,0.002022,1.943219,193.846745,3260180,2718,1
1.5804,0.002016,1.94642,194.160542,3265550,2719,1
1.582416,0.002016,1.933777,192.921137,3244340,2720,2
1.586455,0.004039,1.932997,192.844673,3243030,2722,1
1.588471,0.002016,1.937419,193.278166,3250450,2723,1
1.590493,0.002022,1.944822,194.003889,3262870,2724,1
1.592509,0.002016,1.945984,194.1178,3264820,2725,2
1.596547,0.004038,1.93547,193.087104,3247180,2727,1
1.598563,0.002016,1.946139,194.132995,3265080,2728,1
1.600586,0.002023,1.945001,194.021436,3263170,2729,1
1.602602,0.002016,1.946235,194.142406,3265240,2730,2
1.60664,0.004038,1.947933,194.308863,3268090,2732,1
1.608656,0.002016,1.944441,193.966539,3262230,2733,1
1.610672,0.002016,1.948345,194.349251,3268780,2734,1
1.612695,0.002023,1.943523,193.876546,3260690,2735,1
1.614711,0.002016,1.933569,192.900747,3243990,2736,2
1.618749,0.004038,1.931465,192.69449,3240460,2738,1
1.620765,0.002016,1.936227,193.161313,3248450,2739,1
1.622788,0.002023,1.94723,194.239947,3266910,2740,1
1.624803,0.002015,1.949346,194.44738,3270460,2741,2
1.628842,0.004039,1.946187,194.137701,3265160,2743,1
1.630858,0.002016,1.934266,192.969074,3245160,2744,1
1.632874,0.002016,1.949269,194.439832,3270330,2745,1
1.634896,0.002022,1.941806,193.708227,3257810,2746,2
1.638928,0.004032,1.947075,194.224752,3266650,2748,1
1.640951,0.002023,1.952195,194.72667,3275240,2749,1
1.642967,0.002016,1.946968,194.214263,3266470,2750,1
1.644989,0.002022,1.9476,194.276218,3267530,2751,2
1.649021,0.004032,1.946318,194.150543,3265380,2753,1
1.651043,0.002022,1.941562,193.684308,3257400,2754,1
1.653059,0.002016,1.944184,193.941345,3261800,2755,1
1.655075,0.002016,1.945096,194.030749,3263330,2756,1
1.657098,0.002023,1.950407,194.551391,3272240,2757,2
1.66113,0.004032,1.955378,195.038703,3280580,2759,1
1.663152,0.002022,1.947105,194.227693,3266700,2760,1
1.665168,0.002016,1.943034,193.828609,3259870,2761,1
1.667184,0.002016,1.933157,192.860358,3243300,2762,2
1.671223,0.004039,1.93603,193.142001,3248120,2764,1
1.673239,0.002016,1.952124,194.71971,3275120,2765,1
1.675261,0.002022,1.948839,194.397679,3269610,2766,1
1.677277,0.002016,1.943177,193.842628,3260110,2767,2
1.681315,0.004038,1.936144,193.153176,3248310,2769,1
1.683331,0.002016,1.942509,193.777143,3258990,2770,1
1.685354,0.002023,1.954615,194.963905,3279300,2771,1
1.68737,0.002016,1.949847,194.496494,3271300,2772,2
1.691408,0.004038,1.948243,194.339252,3268610,2774,1
1.693424,0.002016,1.938862,193.419624,3252870,2775,1
1.695447,0.002023,1.941484,193.676661,3257270,2776,1
1.697463,0.002016,1.940733,193.60304,3256010,2777,2
1.701501,0.004038,1.941496,193.677838,3257290,2779,1
1.703517,0.002016,1.947063,194.223576,3266630,2780,1
1.705533,0.002016,1.942593,193.785378,3259130,2781,1
1.707555,0.002022,1.940829,193.612451,3256170,2782,1
1.709571,0.002016,1.937622,193.298066,3250790,2783,2
1.71361,0.004039,1.940787,193.608334,3256100,2785,1
1.715626,0.002016,1.946902,194.207793,3266360,2786,1
1.717642,0.002016,1.951915,194.699222,3274770,2787,1
1.719664,0.002022,1.94847,194.361505,3268990,2788,2
1.723696,0.004032,1.942271,193.753812,3258590,2790,1
