t_rel_s,displacement_um,force_N,sma_v,sma_i,sma_r,sma_power_W,stage_mm
1.9299982,-5014.6065,0.0012700619,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9399981,-5014.6065,0.0010825027,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9499981,-5014.6065,0.0011157949,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9599981,-5014.6065,0.00057341376,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9699981,-5014.6065,0.0013864755,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9799981,-5014.6065,0.0012651373,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9899981,-5014.6065,0.0011935359,0.603933,0.136247,4.332631,0.082284059,40.000039
1.9999981,-5014.6065,0.0010410107,0.603933,0.136247,4.332631,0.082284059,40.000039
2.0099981,-5014.6065,0.00061493107,0.603933,0.136247,4.332631,0.082284059,40.000039
2.0199981,-5014.6065,7.9652366e-05,0.603933,0.136247,4.332631,0.082284059,40.000039
2.0299981,-5014.6065,0.0012046499,0.603933,0.136247,4.332631,0.082284059,40.000039
2.0399981,-5014.6065,0.0017045142,0.603933,0.136247,4.332631,0.082284059,40.000039
2.049998,-5014.6065,0.00099781299,0.603933,0.136247,4.332631,0.082284059,40.000039
2.059998,-5014.6065,0.00081695247,0.603933,0.136247,4.332631,0.082284059,40.000039
2.069998,-5014.6065,0.001406437,0.603933,0.136247,4.332631,0.082284059,40.000039
2.079998,-5014.6065,0.0013330999,0.603933,0.136247,4.332631,0.082284059,40.000039
2.089998,-5014.6065,0.00056651869,0.603933,0.136247,4.332631,0.082284059,40.000039
2.099998,-5014.6065,0.0019420696,0.603933,0.136247,4.332631,0.082284059,40.000039
2.109998,-5014.6065,0.0020196646,0.603933,0.136247,4.332631,0.082284059,40.000039
2.119998,-5014.6065,0.0010932177,0.603933,0.136247,4.332631,0.082284059,40.000039
2.129998,-5014.6065,0.0015968441,0.603933,0.136247,4.332631,0.082284059,40.000039
2.139998,-5014.6065,0.001556782,0.603933,0.136247,4.332631,0.082284059,40.000039
2.1499979,-5014.6065,0.00094506915,0.603933,0.136247,4.332631,0.082284059,40.000039
2.1599979,-5014.6065,0.0016538326,0.603933,0.136247,4.332631,0.082284059,40.000039
2.1699979,-5014.6065,0.0011266663,0.603933,0.136247,4.332631,0.082284059,40.000039
2.1799979,-5014.6065,0.00070063425,0.603933,0.136247,4.332631,0.082284059,40.000039
2.1899979,-5014.6065,0.001841479,0.603933,0.136247,4.332631,0.082284059,40.000039
2.1999979,-5014.6065,0.0012181641,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2099979,-5014.6065,0.00070382485,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2199979,-5014.6065,0.0014358621,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2299979,-5014.6065,0.0013518684,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2399979,-5014.6065,0.0017689757,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2499979,-5014.6065,0.0010616666,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2599978,-5014.6065,0.0011742479,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2699978,-5014.6065,0.00079680579,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2799978,-5014.6065,0.0015539391,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2899978,-5014.6065,0.00059132763,0.603933,0.136247,4.332631,0.082284059,40.000039
2.2999978,-5014.6065,0.0020979125,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3099978,-5014.6065,0.0012685429,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3199978,-5014.6065,0.0020159508,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3299978,-5014.6065,0.00093863206,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3399978,-5014.6065,0.000842778,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3499978,-5014.6065,0.00090645227,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3599977,-5014.6065,0.0014700958,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3699977,-5014.6065,0.001592061,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3799977,-5014.6065,0.00121811,0.603933,0.136247,4.332631,0.082284059,40.000039
2.3899977,-5014.6065,0.0015527995,0.603933,0.136247,4.332631,0.082284059,40.000039
