t_rel_s,displacement_um,force_N,stage_mm
14.939986,-4957.597,0.21580282,79.999979
14.949986,-4957.0416,0.21598737,79.999979
14.959986,-4957.9765,0.21674664,79.999979
14.969986,-4961.2122,0.21498734,79.999979
14.979986,-4957.0063,0.21647324,79.999979
14.989986,-4959.9704,0.21595094,79.999979
14.999986,-4960.3663,0.21575374,79.999979
15.009986,-4958.94,0.21533246,79.999979
15.019986,-4960.7206,0.21536067,79.999979
15.029986,-4957.108,0.21538627,79.999979
15.039986,-4957.0919,0.21626141,79.999979
15.049986,-4960.7506,0.21489878,79.999979
15.059986,-4957.0938,0.21532198,79.999979
15.069986,-4957.6951,0.21583521,79.999979
15.079986,-4958.3271,0.21598977,79.999979
15.089986,-4960.7224,0.2160741,79.999979
15.099986,-4957.8669,0.21657967,79.999979
15.109986,-4960.5449,0.21510174,79.999979
15.119986,-4957.7815,0.21609237,79.999979
15.129986,-4957.6036,0.21685124,79.999979
15.139986,-4957.9367,0.21568411,79.999979
15.149986,-4958.7591,0.21568411,79.999979
15.159986,-4960.6449,0.21539711,79.999979
15.169986,-4958.538,0.2169078,79.999979
15.179986,-4959.147,0.21525993,79.999979
15.189986,-4960.0974,0.21534889,79.999979
15.199986,-4959.3863,0.21542991,79.999979
15.209985,-4958.7459,0.21534371,79.999979
15.219985,-4960.6185,0.21532708,79.999979
15.229985,-4957.1912,0.21532436,79.999979
15.239985,-4956.9243,0.21575787,79.999979
15.249985,-4957.4255,0.21590461,79.999979
15.259985,-4958.0793,0.2160323,79.999979
15.269985,-4957.8161,0.21507903,79.999979
15.279985,-4959.9053,0.21621935,79.999979
15.289985,-4958.8104,0.21604048,79.999979
15.299985,-4957.0518,0.2153113,79.999979
15.309985,-4959.1917,0.21649228,79.999979
15.319985,-4960.6671,0.21650919,79.999979
15.329985,-4957.5217,0.21599142,79.999979
15.339985,-4957.4496,0.21598095,79.999979
15.349985,-4958.9248,0.21549585,79.999979
15.359985,-4956.9685,0.21562111,79.999979
15.369985,-4959.0086,0.21492642,79.999979
15.379985,-4960.034,0.21539669,79.999979
15.389985,-4960.2453,0.21573175,79.999979
15.399985,-4957.2,0.21637956,79.999979
15.409985,-4957.944,0.21681996,79.999979
15.419985,-4957.282,0.21595519,79.999979
15.429985,-4960.0359,0.21547962,79.999979
15.439985,-4960.5048,0.21547962,79.999979
15.449985,-4959.7346,0.21565725,79.999979
15.459985,-4957.4334,0.21543462,79.999979
15.469985,-4957.9549,0.21563634,79.999979
15.479985,-4956.8291,0.21538587,79.999979
15.489985,-4960.9145,0.21636627,79.999979
15.499985,-4960.2852,0.21625339,79.999979
15.509985,-4959.5458,0.21619544,79.999979
15.519985,-4960.7647,0.21576715,79.999979
15.529985,-4957.3079,0.21646943,79.999979
15.539985,-4957.9287,0.21624094,79.999979
15.549985,-4959.8773,0.21545753,79.999979
15.559985,-4959.452,0.21686598,79.999979
15.569985,-4957.8946,0.21685538,79.999979
15.579985,-4958.2072,0.21499955,79.999979
15.589985,-4960.8191,0.21546692,79.999979
15.599985,-4958.475,0.21558011,79.999979
15.609985,-4960.195,0.21561619,79.999979
15.619985,-4960.2797,0.21617189,79.999979
15.629985,-4959.0323,0.21652879,79.999979
15.639985,-4957.7061,0.21599655,79.999979
15.649985,-4960.3317,0.21642385,79.999979
15.659985,-4959.7805,0.21583937,79.999979
15.669985,-4958.5836,0.21588833,79.999979
15.679985,-4956.868,0.21557998,79.999979
15.689985,-4956.868,0.21472297,79.999979
15.699985,-4956.9453,0.21514872,79.999979
15.709985,-4958.2464,0.21553334,79.999979
15.719985,-4960.7367,0.21628475,79.999979
15.729985,-4958.5676,0.2157291,79.999979
15.739985,-4956.8452,0.21537181,79.999979
15.749985,-4957.2874,0.21476036,79.999979
15.759985,-4957.7295,0.21476036,79.999979
15.769985,-4958.1938,0.21519269,79.999979
15.779985,-4958.0962,0.21632105,79.999979
15.789985,-4958.4778,0.21603649,79.999979
15.799985,-4957.1371,0.21627586,79.999979
15.809985,-4957.2734,0.21595481,79.999979
15.819985,-4957.5158,0.21608034,79.999979
15.829985,-4959.6485,0.21604477,79.999979
15.839985,-4956.9865,0.21591565,79.999979
15.849985,-4957.5151,0.21618515,79.999979
15.859985,-4957.0329,0.21671079,79.999979
15.869985,-4957.03,0.21647226,79.999979
15.879985,-4957.7746,0.21617034,79.999979
15.889985,-4960.0593,0.21599812,79.999979
15.899985,-4957.9718,0.21604806,79.999979
15.909985,-4956.7836,0.2155862,79.999979
15.919985,-4958.159,0.21584517,79.999979
15.929985,-4957.9407,0.21568411,79.999979
15.939985,-4957.9407,0.21568411,79.999979
15.949985,-4959.2843,0.21603349,79.999979
15.959985,-4960.9558,0.21537266,79.999979
15.969985,-4957.3521,0.21532943,79.999979
15.979985,-4959.5274,0.21564911,79.999979
15.989985,-4960.2329,0.21504897,79.999979
15.999985,-4957.6332,0.21651561,79.999979
16.009985,-4958.3411,0.21616551,79.999979
16.019985,-4958.6425,0.21575041,79.999979
16.029985,-4957.5179,0.21519728,79.999979
16.039985,-4957.7219,0.2163163,79.999979
16.049985,-4959.3026,0.21562795,79.999979
16.059985,-4956.9189,0.21677371,79.999979
16.069985,-4958.7871,0.21598271,79.999979
16.079985,-4959.86,0.21598918,79.999979
16.089985,-4961.0439,0.21676067,79.999979
16.099985,-4956.8278,0.21642115,79.999979
16.109985,-4957.9969,0.2159085,79.999979
16.119985,-4957.2757,0.21556667,79.999979
16.129985,-4959.3759,0.21540044,79.999979
16.139985,-4960.1436,0.21556709,79.999979
16.149985,-4960.2041,0.21571409,79.999979
16.159985,-4960.6036,0.2161605,79.999979
16.169985,-4957.0528,0.21661339,79.999979
16.179985,-4960.5888,0.21539894,79.999979
16.189985,-4960.5226,0.21539894,79.999979
16.199985,-4957.3699,0.21511116,79.999979
16.209985,-4958.3233,0.21505386,79.999979
16.219985,-4960.3795,0.21569342,79.999979
16.229985,-4957.7132,0.21679141,79.999979
16.239985,-4958.3865,0.21607388,79.999979
16.249985,-4961.2774,0.21562333,79.999979
16.259984,-4961.2774,0.21560335,79.999979
16.269984,-4960.1543,0.2156071,79.999979
16.279984,-4958.085,0.21508843,79.999979
16.289984,-4957.6994,0.21615383,79.999979
16.299984,-4957.4307,0.2163986,79.999979
16.309984,-4957.258,0.21573205,79.999979
16.319984,-4957.8283,0.21573205,79.999979
16.329984,-4957.0508,0.2149993,79.999979
16.339984,-4958.0822,0.2156089,79.999979
16.349984,-4957.2071,0.2152415,79.999979
16.359984,-4960.3505,0.21577469,79.999979
16.369984,-4957.2351,0.21627014,79.999979
16.379984,-4957.849,0.21600122,79.999979
16.389984,-4960.2218,0.215998,79.999979
16.399984,-4956.9746,0.21647974,79.999979
16.409984,-4957.7378,0.2159146,79.999979
16.419984,-4958.976,0.21559984,79.999979
16.429984,-4959.2667,0.21555591,79.999979
16.439984,-4960.4946,0.21570863,79.999979
16.449984,-4959.4203,0.21555877,79.999979
16.459984,-4957.731,0.21578497,79.999979
16.469984,-4960.4611,0.21625674,79.999979
16.479984,-4960.2754,0.21516853,79.999979
16.489984,-4958.1064,0.21616564,79.999979
16.499984,-4957.4284,0.2156577,79.999979
16.509984,-4957.4284,0.21583948,79.999979
16.519984,-4958.0394,0.21610232,79.999979
16.529984,-4960.3483,0.21588541,79.999979
16.539984,-4960.8374,0.2152889,79.999979
16.549984,-4958.2384,0.21549979,79.999979
16.559984,-4959.8993,0.21573417,79.999979
16.569984,-4959.8993,0.2158191,79.999979
16.579984,-4957.6032,0.21568058,79.999979
16.589984,-4961.2392,0.21558977,79.999979
16.599984,-4960.7212,0.21581285,79.999979
16.609984,-4957.7981,0.21543127,79.999979
16.619984,-4958.3332,0.21693258,79.999979
16.629984,-4957.5628,0.216114,79.999979
16.639984,-4958.0202,0.21582894,79.999979
16.649984,-4957.0852,0.2161717,79.999979
16.659984,-4958.0353,0.21683699,79.999979
16.669984,-4958.0343,0.21537142,79.999979
16.679984,-4957.637,0.21615411,79.999979
16.689984,-4957.3064,0.21629121,79.999979
16.699984,-4957.9606,0.21629121,79.999979
16.709984,-4957.2428,0.21620776,79.999979
16.719984,-4958.1157,0.2168095,79.999979
16.729984,-4957.4828,0.21602008,79.999979
16.739984,-4959.4682,0.21627846,79.999979
16.749984,-4957.1791,0.21605228,79.999979
16.759984,-4957.6863,0.216184,79.999979
16.769984,-4957.9387,0.21605751,79.999979
16.779984,-4959.4915,0.21587752,79.999979
16.789984,-4957.1022,0.21553685,79.999979
16.799984,-4959.2777,0.2155016,79.999979
16.809984,-4957.16,0.21635456,79.999979
16.819984,-4957.7528,0.21626634,79.999979
16.829984,-4958.5592,0.21558539,79.999979
16.839984,-4960.4584,0.21553054,79.999979
16.849984,-4958.1662,0.21601025,79.999979
16.859984,-4960.8888,0.21548435,79.999979
16.869984,-4958.0429,0.21650092,79.999979
16.879984,-4958.8838,0.21632444,79.999979
16.889984,-4959.7247,0.21622516,79.999979
16.899984,-4957.0575,0.21600633,79.999979
16.909984,-4958.5658,0.21583539,79.999979
16.919984,-4961.0142,0.21653139,79.999979
16.929984,-4958.6532,0.21649865,79.999979
16.939984,-4959.7753,0.21628207,79.999979
16.949984,-4960.6801,0.21604578,79.999979
16.959984,-4959.6098,0.2154332,79.999979
16.969984,-4957.2241,0.21612665,79.999979
16.979984,-4957.3032,0.21602752,79.999979
16.989984,-4957.6476,0.21414304,79.999979
16.999984,-4960.4554,0.21503512,79.999979
17.009984,-4960.624,0.2150075,79.999979
17.019984,-4960.6988,0.21476703,79.999979
17.029984,-4957.1208,0.21607964,79.999979
17.039984,-4958.5325,0.21497136,79.999979
17.049984,-4958.1166,0.21643091,79.999979
17.059984,-4960.1201,0.21632404,79.999979
17.069984,-4960.8733,0.21550667,79.999979
17.079984,-4956.8177,0.21667447,79.999979
17.089984,-4957.8724,0.21481537,79.999979
17.099984,-4959.649,0.21598244,79.999979
17.109984,-4957.3302,0.21666526,79.999979
17.119984,-4958.7824,0.2158743,79.999979
17.129984,-4958.7621,0.21643082,79.999979
17.139984,-4956.9804,0.21596529,79.999979
17.149984,-4957.5326,0.21601447,79.999979
17.159984,-4958.3291,0.21626358,79.999979
17.169984,-4957.3514,0.21555861,79.999979
17.179984,-4960.288,0.21517345,79.999979
17.189984,-4960.4891,0.21538178,79.999979
17.199984,-4960.6901,0.21559011,79.999979
17.209984,-4959.6117,0.21579843,79.999979
17.219984,-4957.3189,0.21570138,79.999979
17.229984,-4958.1094,0.21588576,79.999979
17.239984,-4957.7599,0.21487916,79.999979
17.249984,-4960.5732,0.2159613,79.999979
17.259984,-4960.0631,0.21568666,79.999979
17.269984,-4958.9233,0.21559281,79.999979
17.279984,-4957.4559,0.21494189,79.999979
17.289984,-4959.9492,0.21501697,79.999979
17.299984,-4958.1101,0.21617202,79.999979
17.309983,-4959.4966,0.21661682,79.999979
17.319983,-4960.1951,0.21656812,79.999979
17.329983,-4957.5737,0.2168178,79.999979
17.339983,-4959.5101,0.21621666,79.999979
17.349983,-4959.0762,0.21511013,79.999979
17.359983,-4957.9129,0.21553151,79.999979
17.369983,-4958.234,0.21672563,79.999979
17.379983,-4958.234,0.21701105,79.999979
17.389983,-4960.1359,0.21597163,79.999979
17.399983,-4958.8358,0.21590958,79.999979
17.409983,-4958.277,0.21648383,79.999979
17.419983,-4959.431,0.21553548,79.999979
17.429983,-4958.7493,0.215652,79.999979
17.439983,-4957.3905,0.21549164,79.999979
17.449983,-4957.0066,0.21567244,79.999979
17.459983,-4959.9012,0.21564032,79.999979
17.469983,-4958.032,0.21523722,79.999979
17.479983,-4959.9585,0.21662747,79.999979
17.489983,-4957.0979,0.21696807,79.999979
17.499983,-4957.9139,0.21653346,79.999979
17.509983,-4958.1014,0.21509749,79.999979
17.519983,-4957.925,0.21626447,79.999979
17.529983,-4960.447,0.21594028,79.999979
17.539983,-4958.4411,0.21576473,79.999979
17.549983,-4957.1129,0.21516288,79.999979
17.559983,-4959.8531,0.21495133,79.999979
17.569983,-4960.8016,0.21498133,79.999979
17.579983,-4959.5332,0.21527713,79.999979
17.589983,-4957.2641,0.21594418,79.999979
17.599983,-4958.9983,0.21606581,79.999979
17.609983,-4957.1864,0.21559158,79.999979
17.619983,-4959.1026,0.21613902,79.999979
17.629983,-4960.2357,0.21581848,79.999979
17.639983,-4957.7633,0.21536755,79.999979
17.649983,-4957.2436,0.21565164,79.999979
17.659983,-4958.0962,0.21672085,79.999979
17.669983,-4957.417,0.21578614,79.999979
17.679983,-4960.3474,0.21660814,79.999979
17.689983,-4959.7577,0.21536961,79.999979
17.699983,-4958.4507,0.21492832,79.999979
17.709983,-4958.0575,0.21521031,79.999979
17.719983,-4961.0564,0.21506063,79.999979
17.729983,-4956.9063,0.21569096,79.999979
17.739983,-4960.9548,0.21629902,79.999979
17.749983,-4958.3964,0.21622892,79.999979
17.759983,-4959.0777,0.21546386,79.999979
17.769983,-4959.0777,0.21541648,79.999979
17.779983,-4957.9568,0.21555324,79.999979
17.789983,-4960.4959,0.21620781,79.999979
17.799983,-4959.3968,0.21657519,79.999979
17.809983,-4957.3457,0.21545295,79.999979
17.819983,-4958.878,0.21531344,79.999979
17.829983,-4960.0655,0.21522306,79.999979
17.839983,-4957.3951,0.21600434,79.999979
17.849983,-4958.1204,0.21555195,79.999979
17.859983,-4959.8912,0.21572,79.999979
17.869983,-4957.5531,0.21533075,79.999979
17.879983,-4959.8418,0.21544361,79.999979
17.889983,-4960.6268,0.2153113,79.999979
17.899983,-4957.574,0.21535746,79.999979
17.909983,-4956.9436,0.21600021,79.999979
17.919983,-4957.8358,0.21572099,79.999979
17.929983,-4957.06,0.21573934,79.999979
17.939983,-4957.5532,0.21558579,79.999979
17.949983,-4958.0577,0.21544429,79.999979
17.959983,-4960.4023,0.21614901,79.999979
17.969983,-4958.4119,0.2154238,79.999979
17.979983,-4957.911,0.21580891,79.999979
17.989983,-4957.0543,0.21577704,79.999979
17.999983,-4957.8443,0.21569627,79.999979
18.009983,-4957.8443,0.21514607,79.999979
18.019983,-4959.5886,0.21504945,79.999979
18.029983,-4960.0754,0.21601144,79.999979
18.039983,-4957.5697,0.21596405,79.999979
18.049983,-4956.9291,0.21639835,79.999979
18.059983,-4957.4501,0.21561719,79.999979
18.069983,-4957.9574,0.21520575,79.999979
18.079983,-4959.8176,0.21598676,79.999979
18.089983,-4957.2773,0.21654253,79.999979
18.099983,-4957.9527,0.2155901,79.999979
18.109983,-4957.332,0.21471713,79.999979
18.119983,-4960.2342,0.21533496,79.999979
18.129983,-4960.3899,0.21553628,79.999979
18.139983,-4960.3089,0.21560545,79.999979
18.149983,-4958.1998,0.21668098,79.999979
18.159983,-4958.43,0.21508524,79.999979
18.169983,-4958.138,0.21662244,79.999979
18.179983,-4959.7263,0.21423906,79.999979
18.189983,-4960.3811,0.21504072,79.999979
18.199983,-4961.0239,0.21601873,79.999979
18.209983,-4957.8703,0.21595148,79.999979
18.219983,-4958.8031,0.21561376,79.999979
18.229983,-4959.835,0.21647649,79.999979
18.239983,-4958.7965,0.21519797,79.999979
18.249983,-4958.7965,0.21519797,79.999979
18.259983,-4960.5511,0.21513239,79.999979
18.269983,-4957.1854,0.21651814,79.999979
18.279983,-4957.3448,0.21616179,79.999979
18.289983,-4959.2463,0.21566643,79.999979
18.299983,-4958.7167,0.21597081,79.999979
18.309983,-4958.1396,0.21607737,79.999979
18.319983,-4958.1396,0.21607568,79.999979
18.329983,-4957.564,0.2157221,79.999979
18.339983,-4959.8793,0.21562014,79.999979
18.349983,-4960.1743,0.21567161,79.999979
18.359982,-4958.0934,0.21601075,79.999979
18.369982,-4958.7957,0.21634974,79.999979
18.379982,-4957.5536,0.21585069,79.999979
18.389982,-4957.4224,0.21532826,79.999979
18.399982,-4959.0837,0.21620946,79.999979
18.409982,-4960.4412,0.21571453,79.999979
18.419982,-4958.3956,0.21592576,79.999979
18.429982,-4960.4884,0.21586934,79.999979
18.439982,-4960.5256,0.21615171,79.999979
18.449982,-4956.9465,0.21560027,79.999979
18.459982,-4960.3824,0.2162848,79.999979
18.469982,-4960.4558,0.21503706,79.999979
18.479982,-4957.7971,0.21574798,79.999979
18.489982,-4958.4089,0.21599438,79.999979
18.499982,-4957.6189,0.21628171,79.999979
18.509982,-4957.852,0.21563092,79.999979
18.519982,-4961.075,0.21521147,79.999979
18.529982,-4957.1201,0.21509254,79.999979
18.539982,-4957.8527,0.21622769,79.999979
18.549982,-4957.7845,0.21458499,79.999979
18.559982,-4958.1423,0.21588519,79.999979
18.569982,-4958.5897,0.21590292,79.999979
18.579982,-4960.3633,0.21553965,79.999979
18.589982,-4960.2164,0.2152035,79.999979
18.599982,-4957.1818,0.21644834,79.999979
18.609982,-4959.1582,0.21589114,79.999979
18.619982,-4958.2084,0.21593017,79.999979
18.629982,-4959.1933,0.21593017,79.999979
18.639982,-4960.2603,0.21618748,79.999979
18.649982,-4960.2916,0.21576961,79.999979
18.659982,-4957.669,0.21530646,79.999979
18.669982,-4959.3428,0.21478701,79.999979
18.679982,-4959.3076,0.21498565,79.999979
18.689982,-4960.2722,0.21495009,79.999979
18.699982,-4961.0303,0.21480007,79.999979
18.709982,-4959.0476,0.21662491,79.999979
18.719982,-4960.0801,0.21507347,79.999979
18.729982,-4960.515,0.21488822,79.999979
18.739982,-4958.1136,0.21524457,79.999979
18.749982,-4960.5521,0.21601787,79.999979
18.759982,-4960.3845,0.21622177,79.999979
18.769982,-4957.6617,0.21656122,79.999979
18.779982,-4960.1598,0.21563224,79.999979
18.789982,-4960.4413,0.21692962,79.999979
18.799982,-4958.0199,0.21657427,79.999979
18.809982,-4960.2288,0.21644825,79.999979
18.819982,-4960.7984,0.21626031,79.999979
18.829982,-4957.5771,0.2158704,79.999979
18.839982,-4960.2865,0.21574548,79.999979
18.849982,-4960.3587,0.21589304,79.999979
18.859982,-4957.6947,0.21599566,79.999979
18.869982,-4960.1328,0.2164063,79.999979
18.879982,-4959.8109,0.2164063,79.999979
18.889982,-4957.8564,0.21556107,79.999979
18.899982,-4957.7833,0.21615276,79.999979
18.909982,-4960.0118,0.21649532,79.999979
18.919982,-4957.8741,0.21566779,79.999979
18.929982,-4960.4716,0.21485913,79.999979
18.939982,-4959.0286,0.21565588,79.999979
18.949982,-4957.5828,0.21641512,79.999979
18.959982,-4960.6698,0.21547223,79.999979
18.969982,-4957.6025,0.21549608,79.999979
18.979982,-4957.4147,0.21550398,79.999979
