Results Table 1


Results Table 2


Time,Displacement,Force
"32.8000","32.7488","1008.1911"
"32.8200","32.7694","1008.6280"
"32.8400","32.7895","1009.5241"
"32.8600","32.8098","1009.7917"
"32.8800","32.8302","1010.1730"
"32.9000","32.8495","1010.9605"
"32.9200","32.8690","1011.6946"
"32.9400","32.8888","1012.4513"
"32.9600","32.9092","1013.0876"
"32.9800","32.9299","1013.7701"
"33.0000","32.9500","1014.4513"
"33.0200","32.9698","1014.9937"
"33.0400","32.9891","1015.3704"
"33.0600","33.0086","1016.3565"
"33.0800","33.0292","1016.7791"
"33.1000","33.0495","1017.6014"
"33.1200","33.0694","1017.8138"
"33.1400","33.0888","1018.4405"
"33.1600","33.1080","1019.4298"
"33.1800","33.1285","1019.7783"
"33.2000","33.1492","1020.5150"
"33.2200","33.1696","1021.1641"
"33.2400","33.1895","1021.5548"
"33.2600","33.2088","1022.3221"
"33.2800","33.2290","1022.6715"
"33.3000","33.2496","1023.1767"
"33.3200","33.2700","1024.1053"
"33.3400","33.2901","1024.3434"
"33.3600","33.3092","1025.2593"
"33.3800","33.3288","1025.8543"
"33.4000","33.3490","1026.5133"
"33.4200","33.3694","1027.2177"
"33.4400","33.3899","1028.0625"
"33.4600","33.4099","1028.4448"
"33.4800","33.4297","1029.2168"
"33.5000","33.4498","1029.6472"
"33.5200","33.4695","1030.1512"
"33.5400","33.4891","1030.7475"
"33.5600","33.5088","1031.6166"
"33.5800","33.5289","1032.2157"
"33.6000","33.5498","1032.5364"
"33.6200","33.5698","1033.3530"
"33.6400","33.5893","1033.9372"
"33.6600","33.6084","1034.7967"
"33.6800","33.6276","1035.5381"
"33.7000","33.6484","1035.9781"
"33.7200","33.6697","1036.6070"
"33.7400","33.6901","1037.3139"
"33.7600","33.7099","1037.7339"
"33.7800","33.7294","1038.5149"
"33.8000","33.7497","1039.0131"
"33.8200","33.7695","1039.5448"
"33.8400","33.7888","1040.6276"
"33.8600","33.8087","1040.7960"
"33.8800","33.8289","1041.7025"
"33.9000","33.8498","1042.0253"
"33.9200","33.8707","1042.7181"
"33.9400","33.8903","1043.2384"
"33.9600","33.9094","1043.7789"
"33.9800","33.9284","1044.3207"
"34.0000","33.9486","1044.9893"
"34.0200","33.9693","1045.8598"
"34.0400","33.9888","1046.4882"
"34.0600","34.0084","1047.0550"
"34.0800","34.0285","1047.4259"
"34.1000","34.0487","1048.2924"
"34.1200","34.0691","1048.9312"
"34.1400","34.0889","1049.6382"
"34.1600","34.1088","1049.9313"
"34.1800","34.1291","1050.2573"
"34.1960","34.1448","1050.6463"

