wall_us,step,phase,stage_mm,set_vel_mm_s
308888921000,2,ramp_fwd,15.215989,0.1000
308888953000,2,ramp_fwd,15.219164,0.1000
308888984000,2,ramp_fwd,15.222438,0.1000
308889015000,2,ramp_fwd,15.225613,0.1000
308889046000,2,ramp_fwd,15.228788,0.1000
308889078000,2,ramp_fwd,15.231963,0.1000
308889109000,2,ramp_fwd,15.235237,0.1000
308889140000,2,ramp_fwd,15.238313,0.1000
308889171000,2,ramp_fwd,15.241587,0.1000
308889203000,2,ramp_fwd,15.244762,0.1000
308889234000,2,ramp_fwd,15.247937,0.1000
308889265000,2,ramp_fwd,15.251112,0.1000
308889296000,2,ramp_fwd,15.254387,0.1000
308889328000,2,ramp_fwd,15.257562,0.1000
308889359000,2,ramp_fwd,15.257562,0.1000
308889390000,2,ramp_fwd,15.260737,0.1000
308889421000,2,ramp_fwd,15.263912,0.1000
308889453000,2,ramp_fwd,15.267087,0.1000
308889484000,2,ramp_fwd,15.270361,0.1000
308889515000,2,ramp_fwd,15.273536,0.1000
308889546000,2,ramp_fwd,15.276711,0.1000
308889578000,2,ramp_fwd,15.279886,0.1000
308889609000,2,ramp_fwd,15.283160,0.1000
308889640000,2,ramp_fwd,15.286335,0.1000
308889671000,2,ramp_fwd,15.289510,0.1000
308889703000,2,ramp_fwd,15.292685,0.1000
308889734000,2,ramp_fwd,15.295860,0.1000
308889765000,2,ramp_fwd,15.299134,0.1000
308889796000,2,ramp_fwd,15.302309,0.1000
308889828000,2,ramp_fwd,15.305484,0.1000
308889859000,2,ramp_fwd,15.308659,0.1000
308889890000,2,ramp_fwd,15.311934,0.1000
308889921000,2,ramp_fwd,15.315109,0.1000
308889953000,2,ramp_fwd,15.318284,0.1000
308889984000,2,ramp_fwd,15.321459,0.1000
308890015000,2,ramp_fwd,15.324634,0.1000
308890046000,2,ramp_fwd,15.327908,0.1000
308890078000,2,ramp_fwd,15.331083,0.1000
308890109000,2,ramp_fwd,15.334258,0.1000
308890140000,2,ramp_fwd,15.337433,0.1000
308890171000,2,ramp_fwd,15.340608,0.1000
308890203000,2,ramp_fwd,15.343783,0.1000
308890234000,2,ramp_fwd,15.347057,0.1000
308890265000,2,ramp_fwd,15.350232,0.1000
308890296000,2,ramp_fwd,15.353407,0.1000
308890328000,2,ramp_fwd,15.356681,0.1000
308890359000,2,ramp_fwd,15.359856,0.1000
308890390000,2,ramp_fwd,15.363031,0.1000
308890421000,2,ramp_fwd,15.366206,0.1000
308890453000,2,ramp_fwd,15.369381,0.1000
308890484000,2,ramp_fwd,15.372655,0.1000
308890515000,2,ramp_fwd,15.375830,0.1000
308890546000,2,ramp_fwd,15.379005,0.1000
308890578000,2,ramp_fwd,15.382180,0.1000
308890609000,2,ramp_fwd,15.385455,0.1000
308890640000,2,ramp_fwd,15.388630,0.1000
308890671000,2,ramp_fwd,15.391805,0.1000
308890703000,2,ramp_fwd,15.394980,0.1000
308890734000,2,ramp_fwd,15.394980,0.1000
308890765000,2,ramp_fwd,15.398155,0.1000
308890796000,2,ramp_fwd,15.401429,0.1000
308890828000,2,ramp_fwd,15.404604,0.1000
308890859000,2,ramp_fwd,15.407779,0.1000
308890890000,2,ramp_fwd,15.410954,0.1000
308890921000,2,ramp_fwd,15.414129,0.1000
308890953000,2,ramp_fwd,15.417403,0.1000
308890984000,2,ramp_fwd,15.420578,0.1000
308891015000,2,ramp_fwd,15.423753,0.1000
308891046000,2,ramp_fwd,15.426928,0.1000
308891078000,2,ramp_fwd,15.430202,0.1000
308891109000,2,ramp_fwd,15.433377,0.1000
308891140000,2,ramp_fwd,15.436552,0.1000
308891171000,2,ramp_fwd,15.439727,0.1000
308891203000,2,ramp_fwd,15.442902,0.1000
308891234000,2,ramp_fwd,15.446177,0.1000
308891265000,2,ramp_fwd,15.449352,0.1000
308891296000,2,ramp_fwd,15.452527,0.1000
308891328000,2,ramp_fwd,15.455702,0.1000
308891359000,2,ramp_fwd,15.458877,0.1000
308891390000,2,ramp_fwd,15.462151,0.1000
308891421000,2,ramp_fwd,15.465326,0.1000
308891453000,2,ramp_fwd,15.468501,0.1000
308891484000,2,ramp_fwd,15.471676,0.1000
308891515000,2,ramp_fwd,15.474851,0.1000
308891546000,2,ramp_fwd,15.478125,0.1000
308891578000,2,ramp_fwd,15.481300,0.1000
308891609000,2,ramp_fwd,15.484475,0.1000
308891640000,2,ramp_fwd,15.487650,0.1000
308891671000,2,ramp_fwd,15.490924,0.1000
308891703000,2,ramp_fwd,15.494099,0.1000
308891734000,2,ramp_fwd,15.497274,0.1000
308891765000,2,ramp_fwd,15.500449,0.1000
308891796000,2,ramp_fwd,15.503723,0.1000
308891828000,2,ramp_fwd,15.506799,0.1000
308891859000,2,ramp_fwd,15.510073,0.1000
308891890000,2,ramp_fwd,15.513248,0.1000
308891921000,2,ramp_fwd,15.516423,0.1000
308891953000,2,ramp_fwd,15.519698,0.1000
308891984000,2,ramp_fwd,15.522873,0.1000
308892015000,2,ramp_fwd,15.526048,0.1000
308892046000,2,ramp_fwd,15.529223,0.1000
308892078000,2,ramp_fwd,15.532398,0.1000
308892109000,2,ramp_fwd,15.535672,0.1000
308892140000,2,ramp_fwd,15.535672,0.1000
308892171000,2,ramp_fwd,15.538847,0.1000
308892203000,2,ramp_fwd,15.542022,0.1000
308892234000,2,ramp_fwd,15.545197,0.1000
308892265000,2,ramp_fwd,15.548372,0.1000
308892296000,2,ramp_fwd,15.551646,0.1000
308892328000,2,ramp_fwd,15.554821,0.1000
308892359000,2,ramp_fwd,15.557996,0.1000
308892390000,2,ramp_fwd,15.561171,0.1000
308892421000,2,ramp_fwd,15.564346,0.1000
308892453000,2,ramp_fwd,15.567620,0.1000
308892484000,2,ramp_fwd,15.570795,0.1000
308892515000,2,ramp_fwd,15.573970,0.1000
308892546000,2,ramp_fwd,15.577245,0.1000
308892578000,2,ramp_fwd,15.580420,0.1000
308892609000,2,ramp_fwd,15.583595,0.1000
308892640000,2,ramp_fwd,15.586770,0.1000
308892671000,2,ramp_fwd,15.589945,0.1000
308892703000,2,ramp_fwd,15.593120,0.1000
308892734000,2,ramp_fwd,15.596394,0.1000
308892765000,2,ramp_fwd,15.599569,0.1000
308892796000,2,ramp_fwd,15.602744,0.1000
308892828000,2,ramp_fwd,15.605919,0.1000
308892859000,2,ramp_fwd,15.609193,0.1000
308892890000,2,ramp_fwd,15.612368,0.1000
308892921000,2,ramp_fwd,15.615543,0.1000
308892953000,2,ramp_fwd,15.618718,0.1000
308892984000,2,ramp_fwd,15.621893,0.1000
308893015000,2,ramp_fwd,15.625167,0.1000
308893046000,2,ramp_fwd,15.628342,0.1000
308893078000,2,ramp_fwd,15.631517,0.1000
308893109000,2,ramp_fwd,15.634692,0.1000
308893140000,2,ramp_fwd,15.637867,0.1000
308893171000,2,ramp_fwd,15.641042,0.1000
308893203000,2,ramp_fwd,15.644316,0.1000
308893234000,2,ramp_fwd,15.647491,0.1000
308893265000,2,ramp_fwd,15.650666,0.1000
308893296000,2,ramp_fwd,15.653941,0.1000
308893328000,2,ramp_fwd,15.657116,0.1000
308893359000,2,ramp_fwd,15.660291,0.1000
308893390000,2,ramp_fwd,15.663466,0.1000
308893421000,2,ramp_fwd,15.666641,0.1000
308893453000,2,ramp_fwd,15.669915,0.1000
308893484000,2,ramp_fwd,15.673090,0.1000
308893515000,2,ramp_fwd,15.673090,0.1000
308893546000,2,ramp_fwd,15.676265,0.1000
308893578000,2,ramp_fwd,15.679440,0.1000
308893609000,2,ramp_fwd,15.682615,0.1000
308893640000,2,ramp_fwd,15.685889,0.1000
308893671000,2,ramp_fwd,15.689064,0.1000
308893703000,2,ramp_fwd,15.692239,0.1000
308893734000,2,ramp_fwd,15.695414,0.1000
308893765000,2,ramp_fwd,15.698688,0.1000
308893796000,2,ramp_fwd,15.701863,0.1000
308893828000,2,ramp_fwd,15.705038,0.1000
308893859000,2,ramp_fwd,15.708213,0.1000
308893890000,2,ramp_fwd,15.711388,0.1000
308893921000,2,ramp_fwd,15.714662,0.1000
308893953000,2,ramp_fwd,15.717837,0.1000
308893984000,2,ramp_fwd,15.721012,0.1000
308894015000,2,ramp_fwd,15.724187,0.1000
308894046000,2,ramp_fwd,15.727362,0.1000
308894078000,2,ramp_fwd,15.730637,0.1000
308894109000,2,ramp_fwd,15.733812,0.1000
308894140000,2,ramp_fwd,15.736987,0.1000
308894171000,2,ramp_fwd,15.740162,0.1000
308894203000,2,ramp_fwd,15.743436,0.1000
308894234000,2,ramp_fwd,15.746611,0.1000
308894265000,2,ramp_fwd,15.749786,0.1000
308894296000,2,ramp_fwd,15.752961,0.1000
308894328000,2,ramp_fwd,15.756235,0.1000
308894359000,2,ramp_fwd,15.759311,0.1000
308894390000,2,ramp_fwd,15.762585,0.1000
308894421000,2,ramp_fwd,15.765760,0.1000
308894453000,2,ramp_fwd,15.768935,0.1000
308894484000,2,ramp_fwd,15.772110,0.1000
308894515000,2,ramp_fwd,15.775384,0.1000
308894546000,2,ramp_fwd,15.778559,0.1000
308894578000,2,ramp_fwd,15.781734,0.1000
308894609000,2,ramp_fwd,15.784909,0.1000
308894640000,2,ramp_fwd,15.788084,0.1000
308894671000,2,ramp_fwd,15.791359,0.1000
308894703000,2,ramp_fwd,15.794534,0.1000
308894734000,2,ramp_fwd,15.797709,0.1000
308894765000,2,ramp_fwd,15.800983,0.1000
308894796000,2,ramp_fwd,15.804158,0.1000
308894828000,2,ramp_fwd,15.807333,0.1000
308894859000,2,ramp_fwd,15.810508,0.1000
308894890000,2,ramp_fwd,15.813683,0.1000
308894921000,2,ramp_fwd,15.813683,0.1000
308894953000,2,ramp_fwd,15.816858,0.1000
308894984000,2,ramp_fwd,15.820132,0.1000
308895015000,2,ramp_fwd,15.823307,0.1000
308895046000,2,ramp_fwd,15.826482,0.1000
308895078000,2,ramp_fwd,15.829657,0.1000
308895109000,2,ramp_fwd,15.832931,0.1000
308895140000,2,ramp_fwd,15.836106,0.1000
308895171000,2,ramp_fwd,15.839281,0.1000
308895203000,2,ramp_fwd,15.842456,0.1000
308895234000,2,ramp_fwd,15.845730,0.1000
308895265000,2,ramp_fwd,15.848905,0.1000
308895296000,2,ramp_fwd,15.852080,0.1000
308895328000,2,ramp_fwd,15.855255,0.1000
308895359000,2,ramp_fwd,15.858430,0.1000
308895390000,2,ramp_fwd,15.861705,0.1000
308895421000,2,ramp_fwd,15.864880,0.1000
308895453000,2,ramp_fwd,15.868055,0.1000
308895484000,2,ramp_fwd,15.871230,0.1000
308895515000,2,ramp_fwd,15.874405,0.1000
308895546000,2,ramp_fwd,15.877580,0.1000
308895578000,2,ramp_fwd,15.880854,0.1000
308895609000,2,ramp_fwd,15.884029,0.1000
308895640000,2,ramp_fwd,15.887204,0.1000
308895671000,2,ramp_fwd,15.890379,0.1000
308895703000,2,ramp_fwd,15.893653,0.1000
308895734000,2,ramp_fwd,15.896828,0.1000
308895765000,2,ramp_fwd,15.900003,0.1000
308895796000,2,ramp_fwd,15.903178,0.1000
308895828000,2,ramp_fwd,15.906452,0.1000
308895859000,2,ramp_fwd,15.909627,0.1000
308895890000,2,ramp_fwd,15.912802,0.1000
308895921000,2,ramp_fwd,15.915977,0.1000
308895953000,2,ramp_fwd,15.919152,0.1000
308895984000,2,ramp_fwd,15.922427,0.1000
308896015000,2,ramp_fwd,15.925602,0.1000
308896046000,2,ramp_fwd,15.928777,0.1000
308896078000,2,ramp_fwd,15.931952,0.1000
308896109000,2,ramp_fwd,15.935127,0.1000
308896140000,2,ramp_fwd,15.938401,0.1000
308896171000,2,ramp_fwd,15.941576,0.1000
308896203000,2,ramp_fwd,15.944751,0.1000
308896234000,2,ramp_fwd,15.947926,0.1000
308896265000,2,ramp_fwd,15.951200,0.1000
308896296000,2,ramp_fwd,15.951200,0.1000
308896328000,2,ramp_fwd,15.954375,0.1000
308896359000,2,ramp_fwd,15.957550,0.1000
308896390000,2,ramp_fwd,15.960725,0.1000
308896421000,2,ramp_fwd,15.963900,0.1000
308896453000,2,ramp_fwd,15.967174,0.1000
308896484000,2,ramp_fwd,15.970349,0.1000
308896515000,2,ramp_fwd,15.973524,0.1000
308896546000,2,ramp_fwd,15.976699,0.1000
308896578000,2,ramp_fwd,15.979973,0.1000
308896609000,2,ramp_fwd,15.983148,0.1000
