index,time_ms,voltage_V
  Sanity check: 1.3435 V  (should be ~1.2V if generator connected)

1157,2317,0.346631
1158,2319,0.741927
1159,2321,1.708335
1160,2323,2.020185
1161,2325,1.167850
1162,2327,0.346417
1163,2329,0.741707
1164,2331,1.707798
1165,2333,2.020480
1166,2335,1.168570
1167,2337,0.346749
1168,2339,0.741399
1169,2341,1.707365
1170,2343,2.020427
1171,2345,1.169059
1172,2347,0.346913
1173,2349,0.740914
1174,2351,1.707225
1175,2353,2.020988
1176,2355,1.169820
1177,2357,0.347170
1178,2359,0.740387
1179,2361,1.706983
1180,2363,2.021234
1181,2365,1.170255
1182,2367,0.347676
1183,2369,0.739857
1184,2371,1.706126
1185,2373,2.021378
1186,2375,1.170435
1187,2377,0.347464
1188,2379,0.739442
1189,2381,1.705651
1190,2383,2.021819
1191,2385,1.171111
1192,2387,0.348049
1193,2389,0.739352
1194,2391,1.705346
1195,2393,2.021929
1196,2395,1.171652
1197,2397,0.348155
1198,2399,0.738746
1199,2401,1.705269
1200,2403,2.022492
1201,2405,1.172467
1202,2407,0.348783
1203,2409,0.738637
1204,2411,1.704792
1205,2413,2.022509
1206,2415,1.172701
1207,2417,0.348888
1208,2419,0.737919
1209,2421,1.704442
1210,2423,2.022964
1211,2425,1.173005
1212,2427,0.349048
1213,2429,0.737330
1214,2431,1.703606
1215,2433,2.023323
1216,2435,1.173771
1217,2437,0.349012
1218,2439,0.737459
1219,2441,1.703324
1220,2443,2.023254
1221,2445,1.174004
1222,2447,0.349158
1223,2449,0.736689
1224,2451,1.702993
1225,2453,2.023556
1226,2455,1.174628
1227,2457,0.349750
1228,2459,0.736038
1229,2461,1.702618
1230,2463,2.023931
1231,2465,1.174962
1232,2467,0.349899
1233,2469,0.735706
1234,2471,1.702104
1235,2473,2.024344
1236,2475,1.175471
1237,2477,0.349960
1238,2479,0.735069
1239,2481,1.701704
1240,2483,2.024400
1241,2485,1.176147
1242,2487,0.350415
1243,2489,0.734997
1244,2491,1.701403
1245,2493,2.024833
1246,2495,1.176757
1247,2497,0.350585
1248,2499,0.734442
1249,2501,1.700737
1250,2503,2.024904
1251,2505,1.177124
1252,2507,0.350854
1253,2509,0.733952
1254,2511,1.700383
1255,2513,2.025074
1256,2515,1.177441
1257,2517,0.351290
1258,2519,0.733472
1259,2521,1.699898
1260,2523,2.025214
1261,2525,1.177961
1262,2527,0.351087
1263,2529,0.732859
1264,2531,1.699212
1265,2533,2.026007
1266,2535,1.178851
1267,2537,0.351669
1268,2539,0.732772
1269,2541,1.698824
1270,2543,2.026034
1271,2545,1.179396
1272,2547,0.351611
1273,2549,0.732033
1274,2551,1.698617
1275,2553,2.025969
1276,2555,1.179620
1277,2557,0.352197
1278,2559,0.731926
1279,2561,1.698388
1280,2563,2.026501
1281,2565,1.180179
1282,2567,0.352626
1283,2569,0.731334
1284,2571,1.697872
1285,2573,2.026805
1286,2575,1.180709
1287,2577,0.352576
1288,2579,0.730698
1289,2581,1.697069
1290,2583,2.026797
1291,2585,1.180997
1292,2587,0.352733
1293,2589,0.730669
1294,2591,1.696975
1295,2593,2.027355
1296,2595,1.181809
1297,2597,0.352964
1298,2599,0.730066
1299,2601,1.696672
1300,2603,2.027597
1301,2605,1.182482
1302,2607,0.353438
1303,2609,0.729790
1304,2611,1.696376
1305,2613,2.027737
1306,2615,1.182582
1307,2617,0.353776
1308,2619,0.729175
1309,2621,1.695708
1310,2623,2.028068
1311,2625,1.183109
1312,2627,0.353547
1313,2629,0.728723
1314,2631,1.695198
1315,2633,2.028526
1316,2635,1.183803
1317,2637,0.353857
1318,2639,0.728540
1319,2641,1.694791
1320,2643,2.028263
1321,2645,1.183973
1322,2647,0.353968
1323,2649,0.727973
1324,2651,1.694594
1325,2653,2.028685
1326,2655,1.184536
1327,2657,0.354425
1328,2659,0.727154
1329,2661,1.693931
1330,2663,2.028772
1331,2665,1.184846
1332,2667,0.354828
1333,2669,0.727071
1334,2671,1.693592
1335,2673,2.028990
1336,2675,1.185191
1337,2677,0.354750
