index,time_ms,voltage_V
1332,6666,1.302856
1333,6671,0.277782
1334,6676,1.094112
1335,6681,2.119076
1336,6686,1.303490
1337,6691,0.277796
1338,6696,1.093354
1339,6701,2.119161
1340,6706,1.303895
1341,6711,0.277810
1342,6716,1.093086
1343,6721,2.119055
1344,6726,1.304280
1345,6731,0.277803
1346,6736,1.092496
1347,6741,2.119087
1348,6746,1.304846
1349,6751,0.277712
1350,6756,1.091910
1351,6761,2.118838
1352,6766,1.305063
1353,6771,0.277746
1354,6776,1.091469
1355,6781,2.118855
1356,6786,1.305685
1357,6791,0.277950
1358,6796,1.091173
1359,6801,2.118863
1360,6806,1.306158
1361,6811,0.278096
1362,6816,1.090508
1363,6821,2.118690
1364,6826,1.306706
1365,6831,0.277861
1366,6836,1.090059
1367,6841,2.118602
1368,6846,1.307073
1369,6851,0.277945
1370,6856,1.089821
1371,6861,2.118885
1372,6866,1.307635
1373,6871,0.278395
1374,6876,1.089227
1375,6881,2.118536
