level_mA,heat_ms,sweep,run_type,cycle,bootstrap,i_mA,cc_pct,u_V,R_ohm,v_hot_V,i_hot_mA,r_hot_ohm,p_hot_W,r_base_ohm,t_heat_start_s,t_heat_end_s,t_pulse_utc,dx_um,x_base_um,baseline_V,peak_V,rise_V,F_base_mN,dF_mN,clipped,railed,detect_ok,n_samples,cool_s,i_low_mA,seeded
950,200,sweep_20260805_105318,map,4,0,950.9163567839196,100.1,3.60303591959799,3.789014558319057,3.5648615,949.064,3.756186621766288,3.3832817146360004,4.013545546901456,3285.119157,3285.319157,2026-08-05T15:47:59.074106+00:00,836.6780986864424,-4337.778358946963,3.216096783068784,3.876841,0.6607442169312163,315.2768621108391,64.77335025135096,0,0,1,199,30.0,0,1
950,200,sweep_20260805_105318,map,5,0,951.290785340314,100.1,3.5973193979057587,3.7815139737938877,3.550764,949.2890000000001,3.740445744130607,3.3707012067960003,4.010561902917635,3316.292728,3316.492728,2026-08-05T15:48:30.225863+00:00,869.5536675540416,-4317.893334948595,3.232601597883598,3.920108,0.6875064021164019,316.89484396136345,67.3968713508508,0,0,1,191,30.0,0,1
950,200,sweep_20260805_105318,map,6,0,951.4372842639592,100.2,3.5852559746192894,3.768252552129988,3.561718,954.0640000000001,3.7332065773365306,3.398106921952,4.003854957234068,3347.464074,3347.664074,2026-08-05T15:49:01.375396+00:00,876.0807685846785,-4316.839013595889,3.2322752021276595,3.934294,0.7020187978723404,316.8628470916547,68.81953456786914,0,0,1,197,30.0,0,1
200,300,sweep_20260805_154528,extremes,1,1,200.99065068493152,100.5,0.8036283595890412,3.9983370214010163,0.8046065,201.419,3.994690173220997,0.16206303662350002,3.975323697434974,451.855696,452.155696,2026-08-05T19:52:53.682738+00:00,29.81711948125212,-4672.325228482518,2.933937744680851,2.964294,0.030356255319149206,287.6165576363339,2.975851029372501,0,0,1,292,30.0,0,1
200,300,sweep_20260805_154528,extremes,2,0,202.90171621621622,101.5,0.7870389493243243,3.878917162463227,0.763035,202.0545,3.7763821147264722,0.1541746554075,4.003393136354112,483.137191,483.437191,2026-08-05T19:53:24.941314+00:00,26.3291240330891,-4620.622681200055,2.9754442433862436,3.000951,0.025506756613756565,291.6854770600078,2.500450306764935,0,0,1,296,30.0,0,1
200,300,sweep_20260805_154528,extremes,3,0,203.98769932432432,102.0,0.7946040067567568,3.895352559927642,0.783887,201.275,3.8946068811327783,0.15777685592500001,4.038253355663972,514.415641,514.715641,2026-08-05T19:53:56.196848+00:00,32.90319063701281,-4623.385948052731,2.9743443756613757,3.003401,0.029056624338624548,291.5776560370651,2.84844703469207,0,0,1,296,30.0,0,1
200,300,sweep_20260805_154528,extremes,4,0,199.57623103448276,99.8,0.7923052931034483,3.969938148428877,0.76781,196.482,3.907787990757423,0.15086084442,4.020949517482178,545.690418,545.990418,2026-08-05T19:54:27.448711+00:00,30.302331240171043,-4628.215846842427,2.9692502486772487,2.998078,0.028827751322751283,291.07827418412927,2.826010406961758,0,0,1,290,30.0,0,1
200,300,sweep_20260805_154528,extremes,5,0,198.28425862068968,99.1,0.8089462206896552,4.079729910568134,0.809669,200.588,4.036477755399127,0.162409885372,4.02509411306549,576.977658,577.277658,2026-08-05T19:54:58.713028+00:00,31.964371039033722,-4646.495143121158,2.955137206349207,2.985805,0.030667793650792863,289.6947599430632,3.0063914124060416,0,0,1,290,30.0,0,1
200,300,sweep_20260805_154528,extremes,6,0,198.88267567567567,99.4,0.8087802499999999,4.0666199167538535,0.771361,194.979,3.9561234799645084,0.15039919641900001,3.9982659472364035,608.253883,608.553883,2026-08-05T19:55:29.966339+00:00,38.869268889392515,-4660.212071523166,2.9443741223404247,2.978891,0.03451687765957523,288.6396451309753,3.383720581938052,0,0,1,296,30.0,0,1
250,300,sweep_20260805_105318,map,1,1,252.06487500000003,100.8,0.9831569374999999,3.9004122946523183,0.9965885,253.77499999999998,3.927055462516009,0.25290924658749997,4.04708485958486,3402.849471,3403.149471,2026-08-05T15:49:56.858842+00:00,55.75794412972846,-4398.815939836557,3.169612212765957,3.217745,0.048132787234042684,310.719937848236,4.718500451754929,0,0,0,96,30.0,0,1
250,300,sweep_20260805_105318,map,2,0,245.87221812080537,98.3,0.9403722181208053,3.8246379575050993,0.861822,235.467,3.6600542751213543,0.202930640874,3.967677788201711,3434.331788,3434.631788,2026-08-05T15:50:28.320443+00:00,43.90242028969806,-4374.682288384709,3.18783569680851,3.224909,0.037073303191489604,312.50640238994697,3.6343292775983027,0,0,0,298,30.0,0,1
250,300,sweep_20260805_105318,map,3,0,252.081847972973,100.8,0.9741791114864866,3.864534948946159,0.9721139999999999,247.44050000000001,3.928677803350704,0.24054037421699997,3.9419386674944086,3465.606542,3465.906542,2026-08-05T15:50:59.574617+00:00,44.911148493364635,-4363.8508195752775,3.1958354126984125,3.232855,0.037019587301587276,313.2906217383274,3.629063460567219,0,0,0,296,30.0,0,1
250,300,sweep_20260805_105318,map,4,0,252.37196563573883,100.9,0.9683866838487974,3.8371404740196806,0.931647,245.857,3.7893856998173736,0.229051936479,3.966002241434518,3496.875177,3497.175177,2026-08-05T15:51:30.822677+00:00,51.09023445179446,-4368.806512255631,3.192243632978723,3.233278,0.04103436702127672,312.9385163398274,4.022635929764534,0,0,0,291,30.0,0,1
250,300,sweep_20260805_105318,map,5,0,252.6735836177475,101.1,0.9787907440273039,3.873735948226583,0.971574,250.998,3.8708435923792224,0.243863130852,3.9802794084624518,3528.153197,3528.453197,2026-08-05T15:52:02.080116+00:00,48.09478575531102,-4368.673683298489,3.1922643351063824,3.231716,0.03945166489361762,312.9405457880336,3.8674822157682853,0,0,0,293,30.0,0,1
250,300,sweep_20260805_105318,map,6,0,249.62844067796613,99.9,0.9682379254237289,3.878716394630718,0.939121,245.21499999999997,3.829786106070183,0.23028655601499998,3.9701901565995525,3559.422552,3559.722552,2026-08-05T15:52:33.328895+00:00,44.021706147404075,-4367.234213850773,3.193376851851852,3.230828,0.03745114814814787,313.04960680585,3.6713697587575655,0,0,0,295,30.0,0,1
350,300,sweep_20260805_105318,map,1,1,350.202125,100.1,1.3383415202702702,3.8216259260856003,1.3071774999999999,352.085,3.712675916327023,0.4602375900874999,3.861103501619479,3615.631159,3615.931159,2026-08-05T15:53:29.713061+00:00,110.45813525249832,-4395.779601886806,3.1714230372340424,3.260219,0.0887959627659578,310.89745460057287,8.70474814574737,0,0,1,296,30.0,0,1
350,300,sweep_20260805_105318,map,2,0,348.83970608108103,99.7,1.3406876013513513,3.8432769492121244,1.3063015,349.902,3.7333353338934905,0.45707750745299996,3.9650957762282606,3646.90515,3647.20515,2026-08-05T15:54:00.965510+00:00,99.15142405303868,-4368.9906378234255,3.191561592592593,3.27034,0.07877840740740716,312.871655306943,7.722718178212678,0,0,1,296,30.0,0,1
350,300,sweep_20260805_105318,map,3,0,350.1973801369863,100.1,1.3649612020547945,3.897691072162974,1.315636,344.22999999999996,3.8219678703192637,0.45288138027999997,3.9740191261414566,3678.187631,3678.487631,2026-08-05T15:54:32.226443+00:00,109.23102978591123,-4346.36004200145,3.209609317460317,3.295696,0.08608668253968288,314.64089001856337,8.439154966830705,0,0,1,292,30.0,0,1
350,300,sweep_20260805_105318,map,4,0,350.9615858585858,100.3,1.3336748249158248,3.80005926190796,1.302294,344.872,3.7761662297896033,0.44912473636800004,3.9902092532155877,3709.459741,3709.759741,2026-08-05T15:55:03.477013+00:00,102.76717176070451,-4368.379752596656,3.1921858936170207,3.272402,0.08021610638297938,312.93285609823465,7.863657102707937,0,0,1,297,30.0,0,1
350,300,sweep_20260805_105318,map,5,0,351.20141156462586,100.3,1.3491310850340137,3.8414739821902883,1.364609,354.272,3.8518680561828202,0.48344275964799993,3.9780696479116053,3740.734112,3741.034112,2026-08-05T15:55:34.729841+00:00,109.95808955211032,-4337.884532626657,3.2151010265957454,3.301376,0.0862749734042545,315.17924720761266,8.457613289745238,0,0,1,294,30.0,0,1
350,300,sweep_20260805_105318,map,6,0,348.7002895622895,99.6,1.344101063973064,3.8546026608129975,1.3517000000000001,345.37850000000003,3.913677313440182,0.46684811845000007,3.9627412002331166,3772.00627,3772.30627,2026-08-05T15:56:05.980459+00:00,99.34010691738058,-4387.688919479535,3.177625402116402,3.257096,0.07947059788359834,311.50547801207944,7.790574233560716,0,0,1,297,30.0,0,1
450,300,sweep_20260805_105318,map,1,1,449.509494880546,99.9,1.7175020443686007,3.8208359643771588,1.692546,449.399,3.7662433605771266,0.7606284798540001,4.161524885879618,3827.88614,3828.18614,2026-08-05T15:57:01.903654+00:00,197.38612592363006,-4394.408328949061,3.1725655978835983,3.326643,0.15407740211640153,311.0094608493461,15.104346398150698,0,0,0,293,30.0,0,1
450,300,sweep_20260805_105318,map,2,0,449.7589898305084,99.9,1.7126653423728813,3.807962444549021,1.706271,444.942,3.8348166727348736,0.7591916312820001,3.9908576927703594,3859.161807,3859.461807,2026-08-05T15:57:33.159088+00:00,176.40746269557712,-4391.206032088316,3.1748896382978726,3.310943,0.13605336170212734,311.23728862277903,13.337433494817907,0,0,0,295,30.0,0,1
450,300,sweep_20260805_105318,map,3,0,451.13042711864404,100.3,1.717816440677966,3.8078044339629358,1.716661,449.93300000000005,3.815370288465171,0.7723824337130001,3.976620710120867,3890.444486,3890.744486,2026-08-05T15:58:04.421529+00:00,182.2625927583631,-4379.40532714124,3.1829838510638306,3.322727,0.13974314893616935,312.03077158496575,13.699146658156037,0,0,0,295,30.0,0,1
450,300,sweep_20260805_105318,map,4,0,453.03332203389834,100.7,1.7345767762711866,3.828806164817599,1.7047115,446.3365,3.819341460982913,0.76087496441975,3.983905053475721,3921.715112,3922.015112,2026-08-05T15:58:35.671925+00:00,194.87825549210447,-4369.338997259631,3.1917233191489367,3.34127,0.14954668085106348,312.8875095068143,14.660195714889348,0,0,0,295,30.0,0,1
450,300,sweep_20260805_105318,map,5,0,449.75710616438363,99.9,1.721045058219178,3.8266100404651437,1.723283,447.281,3.852797234847892,0.770791743523,3.985594929415154,3952.993515,3953.293515,2026-08-05T15:59:06.930093+00:00,182.24485798410842,-4391.131364294128,3.1740956808510643,3.314853,0.14075731914893552,311.15945625971176,13.798566676860233,0,0,0,292,30.0,0,1
450,300,sweep_20260805_105318,map,6,0,451.3334470989761,100.3,1.7272807781569968,3.8270613207582844,1.698941,450.23,3.7734957688292647,0.7649142064300001,3.972013837291981,3984.269045,3984.569045,2026-08-05T15:59:38.185390+00:00,190.53601259202242,-4391.234422019551,3.1748078095238097,3.321689,0.14688119047619042,311.22926687441225,14.398895294516192,0,0,0,293,30.0,0,1
550,300,sweep_20260805_105318,map,1,1,549.9428581081081,100.0,2.089027972972973,3.7986273340462415,2.048377,548.321,3.7357259707361195,1.123168125017,4.008103987127971,4040.298057,4040.598057,2026-08-05T16:00:34.375692+00:00,305.02020070661547,-4411.762408149145,3.1581725185185183,3.397161,0.23898848148148177,309.59849432550766,23.42825592773974,0,0,1,296,30.0,0,1
550,300,sweep_20260805_105318,map,2,0,549.4651972789115,99.9,2.094524506802721,3.8119329798781214,2.101034,549.4304999999999,3.824021418541563,1.1543721611369997,3.994414349343927,4071.571002,4071.871002,2026-08-05T16:01:05.625981+00:00,305.00153890289266,-4373.2299599295575,3.1884322500000004,3.429079,0.2406467499999998,312.5648830362028,23.59081748304116,0,0,1,294,30.0,0,1
550,300,sweep_20260805_105318,map,3,0,550.3061335616437,100.1,2.1032533047945208,3.821969584787338,2.071376,550.7950000000001,3.7607022576457663,1.14090354392,3.9462234153044755,4102.851108,4103.151108,2026-08-05T16:01:36.883426+00:00,316.97453298653045,-4358.432939524471,3.20026195212766,3.445429,0.24516704787233978,313.7245593824338,24.033946351705925,0,0,1,292,30.0,0,1
550,300,sweep_20260805_105318,map,4,0,551.349345890411,100.2,2.0975823082191782,3.804452338347572,2.086589,551.5840000000001,3.7829034199686715,1.1509291069760001,3.981377489800816,4134.119792,4134.419792,2026-08-05T16:02:08.129458+00:00,294.93376700056706,-4391.470986179349,3.1753475079365083,3.402376,0.22702849206349152,311.2821739955342,22.25580740117991,0,0,1,292,30.0,0,1
550,300,sweep_20260805_105318,map,5,0,549.5203174061434,99.9,2.094582880546075,3.811656847253558,2.0917000000000003,548.009,3.8169081164725407,1.1462704253000002,3.9827927516369726,4165.396177,4165.696177,2026-08-05T16:02:39.383185+00:00,326.06153501656127,-4346.073395352971,3.210174767195767,3.464186,0.254011232804233,314.69632156503076,24.900949760289482,0,0,1,293,30.0,0,1
550,300,sweep_20260805_105318,map,6,0,550.7729761904761,100.1,2.1054733877551017,3.8227608811129414,2.097626,549.122,3.8199635053776757,1.151852584372,4.001926921502036,4196.672899,4196.972899,2026-08-05T16:03:10.637248+00:00,316.06653009376987,-4354.14001434344,3.203662622340426,3.448606,0.24494337765957397,314.0579301439727,24.012019759446726,0,0,1,294,30.0,0,1
650,300,sweep_20260805_105318,map,1,1,640.1148106060607,98.5,2.4121812348484846,3.7683571679346577,2.433674,644.177,3.777958542450289,1.567716816298,3.917100977198697,4252.463267,4252.763267,2026-08-05T16:04:06.577434+00:00,474.7111569703702,-4409.826755689792,3.161202744680851,3.529602,0.3683992553191491,309.89555012338536,36.11451055591789,0,0,1,132,30.0,0,1
650,300,sweep_20260805_105318,map,2,0,650.3233434343435,100.0,2.4688615925925927,3.7963600992001734,2.446727,647.572,3.7783088212584857,1.584431896844,3.963453343247544,4283.906823,4284.206823,2026-08-05T16:04:37.987043+00:00,507.3552150827677,-4317.327123078074,3.232173489361702,3.623766,0.39159251063829803,316.85287609766704,38.388166248636026,0,0,1,297,30.0,0,1
650,300,sweep_20260805_105318,map,3,0,651.0497,100.2,2.48238045862069,3.812889336437279,2.419469,646.408,3.7429440848504347,1.5639641173519998,3.987306776931029,4315.182043,4315.482043,2026-08-05T16:05:09.228498+00:00,492.3299503769931,-4351.412359963612,3.2063812234042555,3.591216,0.3848347765957447,314.3244370529836,37.72569949852696,0,0,1,290,30.0,0,1
650,300,sweep_20260805_105318,map,4,0,651.0482150170648,100.2,2.471997474402731,3.7969499299494074,2.466139,647.485,3.8087971149910813,1.596788010415,3.95928161883315,4346.454958,4346.754958,2026-08-05T16:05:40.467651+00:00,442.4264504088769,-4374.520729768323,3.1870551005291015,3.530848,0.34379289947089875,312.42987983414486,33.70232734655048,0,0,1,293,30.0,0,1
650,300,sweep_20260805_105318,map,5,0,650.1517398648649,100.0,2.4800606621621624,3.8145874418141945,2.47053,649.8699999999999,3.801575699755336,1.6055233311,3.983819549838195,4377.735085,4378.035085,2026-08-05T16:06:11.714008+00:00,461.5432018292172,-4373.765878057757,3.1884003457446815,3.544509,0.3561086542553187,312.5617554333403,34.90965187216798,0,0,1,296,30.0,0,1
650,300,sweep_20260805_105318,map,6,0,650.6841275862068,100.1,2.46949114137931,3.7952226536402427,2.4949085,651.5554999999999,3.829157301258297,1.62557135517175,3.975844137170793,4409.007244,4409.307244,2026-08-05T16:06:42.952405+00:00,438.6355255091239,-4386.7825728244,3.1791154708994713,3.51575,0.3366345291005288,311.65155079593615,33.00058585665541,0,0,1,290,30.0,0,1
750,300,sweep_20260805_105318,map,1,1,750.5369285714286,100.1,2.849801663265306,3.7970172482913216,2.835647,752.5495,3.768053795796821,2.1339647320264996,3.848868998278391,169.870782,170.170782,2026-08-05T16:07:38.844419+00:00,676.5064140487666,-4419.408648193328,3.154329301587303,3.680807,0.5264776984126973,309.22174031086985,51.611082601969656,0,0,1,294,30.0,0,1
750,300,sweep_20260805_105318,map,2,0,750.4884542372881,100.1,2.84488827118644,3.7907155734696327,2.8100565,750.7230000000001,3.7431336191910995,2.1095740458495,3.991627168394967,201.145213,201.445213,2026-08-05T16:08:10.097072+00:00,647.913822251046,-4380.601023852071,3.1835957777777786,3.688347,0.5047512222222212,312.09075931146424,49.4812165873272,0,0,1,295,30.0,0,1
750,300,sweep_20260805_105318,map,3,0,750.6339220338983,100.1,2.8449794508474575,3.79010242854303,2.8551064999999998,749.4689999999999,3.80950579677078,2.1398138134485,3.9584885108564203,232.428297,232.728297,2026-08-05T16:08:41.358373+00:00,712.3796493147438,-4374.049775108672,3.187967686170213,3.743696,0.5557283138297868,312.5193414258643,54.47854675667438,0,0,1,295,30.0,0,1
750,300,sweep_20260805_105318,map,4,0,749.4086027397261,99.9,2.8466489452054793,3.798527178362452,2.802666,746.359,3.755117845433632,2.091794993094,3.9798425801497403,263.703762,264.003762,2026-08-05T16:09:12.612060+00:00,695.9480791500955,-4355.354224279999,3.2022866063829785,3.742254,0.5399673936170215,313.9230380612586,52.93348956348926,0,0,1,292,30.0,0,1
750,300,sweep_20260805_105318,map,5,0,750.682,100.1,2.841486434482759,3.7852065648074134,2.842977,751.3499999999999,3.783825114793372,2.13607076895,3.998849714841896,294.97863,295.27863,2026-08-05T16:09:43.865150+00:00,659.2805917532414,-4373.154857312927,3.1881412592592597,3.705448,0.5173067407407403,312.5363569519982,50.71204536758427,0,0,1,290,30.0,0,1
750,300,sweep_20260805_105318,map,6,0,750.4587878787878,100.1,2.8244778653198654,3.763668186634744,2.7644425,745.951,3.7059304163410194,2.0621386473175,3.9996144299587923,326.256039,326.556039,2026-08-05T16:10:15.120780+00:00,758.307145213676,-4343.8898427639515,3.2119478510638304,3.810245,0.5982971489361697,314.87013857238117,58.65160797383337,0,0,1,297,30.0,0,1
850,300,sweep_20260805_105318,map,1,1,850.43034,100.1,3.2061158200000004,3.7699922841416975,3.180272,849.6089999999999,3.743218351029709,2.7019877136479997,4.043919708760563,381.809982,382.109982,2026-08-05T16:11:10.773710+00:00,1147.5840179230931,-4411.988816143361,3.158504643617021,4.074204,0.9156993563829787,309.6310528478244,89.76683202980772,0,0,1,300,30.0,0,1
850,300,sweep_20260805_105318,map,2,0,850.4467050847459,100.1,3.2100064813559324,3.7744945828628493,3.1195295,847.872,3.6792458059707127,2.644961716224,3.969742242784967,413.089774,413.389774,2026-08-05T16:11:42.032032+00:00,1226.5953625849565,-4356.242085468844,3.2028182978723407,4.178924,0.9761057021276596,313.97516025647974,95.68852046848494,0,0,1,295,30.0,0,1
850,300,sweep_20260805_105318,map,3,0,850.666213559322,100.1,3.2060949220338983,3.768922370407883,3.1189535,851.5429999999999,3.662708166234706,2.6559230202504995,4.011883196869792,444.36429,444.66429,2026-08-05T16:12:13.285082+00:00,1170.0147482944603,-4343.034680155239,3.2120479100529105,4.134429,0.9223810899470894,314.8799474451331,90.42184838461512,0,0,1,295,30.0,0,1
850,300,sweep_20260805_105318,map,4,0,850.1063344827587,100.0,3.2057735103448275,3.771026494344802,3.1237405000000003,846.3149999999999,3.690990352291996,2.6436684412575,3.982544896540149,475.64145,475.94145,2026-08-05T16:12:44.540774+00:00,1172.1852545139868,-4327.006960256399,3.223856175531915,4.156911,0.9330548244680852,316.0375223374036,91.46820418600137,0,0,1,290,30.0,0,1
850,300,sweep_20260805_105318,map,5,0,850.4480171821306,100.1,3.2020319553264605,3.765111906470256,3.114023,843.934,3.689889256742826,2.628029886482,3.967908057023867,506.920416,507.220416,2026-08-05T16:13:15.798270+00:00,1171.8617096954476,-4315.530247162203,3.232082481481481,4.157144,0.9250615185185187,316.8439545132625,90.68461320984096,0,0,1,291,30.0,0,1
850,300,sweep_20260805_105318,map,6,0,850.6899425675675,100.1,3.222625422297297,3.788249115266029,3.139673,851.288,3.688144317786695,2.6727659488240003,3.9913546744794792,538.195799,538.495799,2026-08-05T16:13:47.052186+00:00,1212.036574223816,-4348.883036859136,3.2080778571428565,4.165572,0.9574941428571435,314.4907595853382,93.86401256291154,0,0,1,296,30.0,0,1
950,300,sweep_20260805_105318,map,1,1,949.9403559322033,100.0,3.555610538983051,3.742982932327188,3.445691,949.013,3.630815383983149,3.270005552983,4.07003698100521,593.597118,593.897118,2026-08-05T16:14:42.564390+00:00,2166.4914721077166,-4431.506502353773,3.1443065026455024,4.857797,1.7134904973544973,308.23919631015,167.97501558618765,0,0,1,295,30.0,0,1
950,300,sweep_20260805_105318,map,2,0,950.9749115646258,100.1,3.5613200476190476,3.7449148282573064,3.456021,948.2539999999999,3.6446152613118428,3.2771857373339994,4.024854629974571,624.879965,625.179965,2026-08-05T16:15:13.826011+00:00,2135.3289580977184,-4206.5215301470125,3.310549734042553,5.0,1.689450265957447,324.5361699018515,165.61833006627978,1,0,1,294,30.0,0,1
950,300,sweep_20260805_105318,map,3,0,950.9969560810811,100.1,3.5796794763513518,3.764133474309619,3.449398,949.655,3.6322643486318715,3.27573805769,4.0301699647732985,656.159658,656.459658,2026-08-05T16:15:45.084479+00:00,2308.4475347892694,-4204.845532270587,3.308310544973545,5.0,1.691689455026455,324.3166601821608,165.83783978597052,1,0,1,296,30.0,0,1
950,300,sweep_20260805_105318,map,4,0,951.8858073089701,100.2,3.5757134285714285,3.756452088176578,3.463483,947.351,3.6559659513738834,3.2811340835330003,4.029546707305211,687.432019,687.732019,2026-08-05T16:16:16.335621+00:00,2079.197122295952,-4177.45701951567,3.327852180851064,4.969054,1.641201819148936,326.23234433458174,160.88849140234683,0,0,1,301,30.0,0,1
950,300,sweep_20260805_105318,map,5,0,951.089621993127,100.1,3.570158890034364,3.753756541421039,3.473081,954.256,3.6395694656360558,3.314208382736,4.031437234687689,718.710639,719.010639,2026-08-05T16:16:47.593017+00:00,2279.3705843123216,-4171.774976150267,3.3316562592592596,5.0,1.6683437407407404,326.60526156458343,163.54923840354786,1,0,1,291,30.0,0,1
950,300,sweep_20260805_105318,map,6,0,950.9331843003414,100.1,3.569250883959044,3.75341921271278,3.456261,949.667,3.6394451949999316,3.2822970150870003,4.011042014502221,749.987996,750.287996,2026-08-05T16:17:18.849152+00:00,2176.2603973439163,-4184.782690089239,3.3223415904255313,5.0,1.6776584095744687,325.6921361956705,164.46236377246083,1,0,1,293,30.0,0,1
200,400,sweep_20260805_154528,extremes,1,1,203.96141176470587,102.0,0.7958240261437909,3.901836230972308,0.789801,201.52700000000002,3.919082802800617,0.15916622612700002,4.041304456227249,662.48364,662.88364,2026-08-05T19:56:24.132592+00:00,42.683733281925925,-4681.80691999492,2.9260265079365078,2.964515,0.03848849206349225,286.84101197822326,3.773061516381687,0,0,1,153,30.0,0,1
200,400,sweep_20260805_154528,extremes,2,0,200.02297994987467,100.0,0.7937039899749373,3.968064020313255,0.782975,203.12199999999999,3.8547030848455606,0.15903944795,4.017289454486503,694.12155,694.52155,2026-08-05T19:56:55.747839+00:00,30.664792922084416,-4638.821465051281,2.960454808510638,2.991617,0.03116219148936228,290.2160492687563,3.054857677475905,0,0,1,399,30.0,0,1
200,400,sweep_20260805_154528,extremes,3,0,203.35100000000003,101.7,0.803386976863753,3.9507402317360274,0.76709,200.80700000000002,3.8200361541181334,0.15403704163,4.023026182671685,725.49599,725.89599,2026-08-05T19:57:27.099805+00:00,33.14627210175513,-4654.464968464038,2.9486554734042554,2.978075,0.02941952659574465,289.05934982895127,2.8840226695672717,0,0,1,389,30.0,0,1
