level_mA,heat_ms,sweep,run_type,cycle,bootstrap,i_mA,cc_pct,u_V,R_ohm,v_hot_V,i_hot_mA,r_hot_ohm,p_hot_W,r_base_ohm,t_heat_start_s,t_heat_end_s,t_pulse_utc,dx_um,x_base_um,baseline_V,peak_V,rise_V,F_base_mN,dF_mN,clipped,railed,detect_ok,n_samples,cool_s,i_low_mA,seeded
150,100,sweep_20260731_145838,map,1,1,150.4375894736842,100.3,0.7072390210526315,4.701212134061399,0.679149,147.37349999999998,4.608352247860029,0.1000885651515,4.7825390986189955,30.282629,30.382629,2026-07-31T18:59:06.233417+00:00,83.28951878397129,-4362.622585809176,1.7570424973544976,1.787436,0.030393502645502446,172.2444573427101,2.9795024182972654,0,0,0,95,30.0,100,1
150,100,sweep_20260731_145838,map,2,0,154.00088043478257,102.7,0.6979532934782608,4.53213833263658,0.679881,153.49200000000002,4.429423031819248,0.10435629445200001,4.704062602502225,61.340948,61.440948,2026-07-31T18:59:37.269111+00:00,15.83601346091018,-4246.044516903102,1.7920107819148934,1.804054,0.012043218085106666,175.67242974939893,1.1806075077025229,0,0,0,92,30.0,100,1
150,100,sweep_20260731_145838,map,3,0,150.6508969072165,100.4,0.6920475567010309,4.593716804270021,0.65717,145.26500000000001,4.523939008019826,0.09546380005,4.701246906085089,92.397752,92.497752,2026-07-31T19:00:08.303290+00:00,34.106441476202235,-4201.166557896553,1.80844160106383,1.825321,0.016879398936169965,177.28315773820168,1.6547026690641993,0,0,0,97,30.0,100,1
150,100,sweep_20260731_145838,map,4,0,152.17084375000002,101.4,0.6974869479166665,4.583578106871518,0.671255,144.25099999999998,4.653381952291492,0.096829205005,4.696707121936613,123.455123,123.555123,2026-07-31T19:00:39.338037+00:00,14.23904884677495,-4076.5996016217837,1.8500732486772489,1.859373,0.00929975132275107,181.36434562196263,0.9116629918862038,0,0,0,96,30.0,100,1
150,100,sweep_20260731_145838,map,5,0,154.67169791666666,103.1,0.7068399583333335,4.569937279114642,0.688963,149.593,4.6055831489441355,0.10306404205899998,4.684007203710097,154.514124,154.614124,2026-07-31T19:01:10.374412+00:00,-29.978242935973867,-4110.500691455652,1.8389802169312168,1.850915,0.011934783068783261,180.27688573624124,1.169977525461516,0,0,0,96,30.0,100,1
150,100,sweep_20260731_145838,map,6,0,207.29427835051544,138.2,0.962495175257732,4.6431343060527785,0.927759,201.23000000000002,4.610440789146747,0.18669294357000002,4.6995059733722755,185.569749,185.669749,2026-07-31T19:01:41.407413+00:00,81.41811986396715,-4195.731705410054,1.811581423280423,1.841545,0.029963576719576945,177.59095733591428,2.9373563928481956,0,0,0,97,30.0,100,1
250,100,sweep_20260731_145838,map,1,1,258.8351086956522,103.5,1.150809706521739,4.446111318982246,1.1749895000000001,260.04949999999997,4.518330164064919,0.30555543198025004,4.705927991986015,246.189026,246.289026,2026-07-31T19:02:42.442167+00:00,99.80447320566691,-4349.0569311243025,1.762418015873016,1.800698,0.03827998412698386,172.77142426101287,3.752621295709955,0,0,1,92,30.0,100,1
250,100,sweep_20260731_145838,map,2,0,296.97508421052635,118.8,1.3445053263157896,4.527333765692837,1.156262,256.43550000000005,4.508977891126618,0.29650662410100004,4.728133927657476,277.241484,277.341484,2026-07-31T19:03:13.472010+00:00,76.65877238722805,-4190.78754318523,1.8125989999999998,1.842546,0.029947000000000168,177.69071129754695,2.9357313621091423,0,0,1,95,30.0,100,1
250,100,sweep_20260731_145838,map,3,0,252.92473958333335,101.2,1.133206,4.480407894723294,1.104397,250.05299999999997,4.416651669845994,0.27615778304099997,4.69527068197797,308.298345,308.398345,2026-07-31T19:03:44.506254+00:00,49.030338672629114,-4181.5763008883605,1.8167573085106385,1.834619,0.017861691489361453,178.09835402329603,1.7509976921105979,0,0,1,96,30.0,100,1
250,100,sweep_20260731_145838,map,4,0,249.93385263157896,100.0,1.1170418842105265,4.4693500798274375,1.0684770000000001,238.137,4.486816412401265,0.254443907349,4.715760721627229,339.354584,339.454584,2026-07-31T19:04:15.539875+00:00,46.47728679106967,-4299.385862552229,1.7757900158730158,1.79897,0.023179984126984188,174.0822934557276,2.2723547058062312,0,0,1,95,30.0,100,1
250,100,sweep_20260731_145838,map,5,0,260.7410319148936,104.3,1.169568691489362,4.485556733821286,1.1220335,251.8705,4.454803162736406,0.28260713866174997,4.693013672972467,370.411048,370.511048,2026-07-31T19:04:46.573722+00:00,42.130237324879545,-4070.424610773776,1.8508640053191487,1.870638,0.01977399468085128,181.441864207244,1.9384624950330296,0,0,1,94,30.0,100,1
250,100,sweep_20260731_145838,map,6,0,264.5527525773196,105.8,1.1950375979381442,4.517199637107825,1.118662,246.637,4.535661721477313,0.275903439694,4.695749838548151,401.467494,401.567494,2026-07-31T19:05:17.607551+00:00,42.011512874912114,-4241.420236777771,1.7941688201058201,1.814467,0.020298179894179924,175.8839841754761,1.9898488432589874,0,0,1,97,30.0,100,1
350,100,sweep_20260731_145838,map,1,1,353.9995319148937,101.1,1.57363514893617,4.445302908802979,1.5516005000000002,352.9605,4.395960737816272,0.5476536882802501,4.576469213693189,458.646136,458.746136,2026-07-31T19:06:14.782781+00:00,147.72809354447236,-4357.9324093625655,1.7591691058201055,1.813316,0.05414689417989438,172.4529306845277,5.30806876831469,0,0,1,94,30.0,100,1
350,100,sweep_20260731_145838,map,2,0,351.6371720430107,100.5,1.5836209462365594,4.503565243218535,1.6458645,361.44,4.55363130810093,0.59488126488,4.726851418406516,489.704309,489.804309,2026-07-31T19:06:45.819345+00:00,112.72404562133897,-4208.449686993318,1.8072982380952383,1.848316,0.04101776190476181,177.17107283737124,4.021008115248078,0,0,1,93,30.0,100,1
350,100,sweep_20260731_145838,map,3,0,350.28420212765957,100.1,1.5982949361702128,4.56285189700825,1.548457,342.29549999999995,4.5237433737808415,0.5300298630435,4.622030198454752,520.761904,520.861904,2026-07-31T19:07:16.855331+00:00,99.75853263965291,-4127.183071458981,1.8332383244680852,1.872259,0.039020675531914684,179.71400285041383,3.8252319407528677,0,0,1,94,30.0,100,1
350,100,sweep_20260731_145838,map,4,0,354.30266666666665,101.2,1.5801368387096775,4.4598502562112925,1.527702,348.08099999999996,4.3889267153335,0.5317640398619999,4.692866412106841,551.819423,551.919423,2026-07-31T19:07:47.891241+00:00,85.60926730659503,-4258.258021000519,1.787670925531915,1.825804,0.038133074468085004,175.24698972233247,3.738219609630344,0,0,1,93,30.0,100,1
350,100,sweep_20260731_145838,map,5,0,346.0708404255319,98.9,1.53521920212766,4.436141456587155,1.498212,340.48350000000005,4.400248470190185,0.5101164655020001,4.6746350415964075,582.875936,582.975936,2026-07-31T19:08:18.926147+00:00,88.41808530167691,-4232.621438638377,1.7968384761904763,1.831526,0.03468752380952367,176.1456929641284,3.400449177597945,0,0,1,94,30.0,100,1
350,100,sweep_20260731_145838,map,6,0,348.7944226804124,99.7,1.592617762886598,4.566064304147018,1.5536159999999999,344.482,4.510006328342264,0.535192746912,4.714564130567821,613.930826,614.030826,2026-07-31T19:08:49.959430+00:00,94.68465803386243,-4209.353811084416,1.8047190476190478,1.839775,0.03505595238095216,176.91823247373532,3.4365665620384456,0,0,1,97,30.0,100,1
450,100,sweep_20260731_145838,map,1,1,451.0771979166667,100.2,2.0148818125,4.466822578941875,1.9914855,439.93,4.5268235855704315,0.876114216015,4.765667414717325,668.75764,668.85764,2026-07-31T19:09:45.485683+00:00,174.38389174953045,-4352.486689367879,1.76067028042328,1.822084,0.06141371957671993,172.60009218192448,6.020442202062038,0,0,1,96,30.0,100,1
450,100,sweep_20260731_145838,map,2,0,445.239914893617,98.9,1.989072404255319,4.4674170884489905,1.966243,446.88550000000004,4.399880953846119,0.8786854861765001,4.718128731710517,699.811278,699.911278,2026-07-31T19:10:16.516946+00:00,155.08724883861032,-4217.413651062345,1.802569931216931,1.856947,0.054377068783068916,176.70755265864474,5.330632991819566,0,0,1,94,30.0,100,1
450,100,sweep_20260731_145838,map,3,0,449.7133010752687,99.9,1.9964086021505376,4.439291871903958,2.018971,450.071,4.485894447764909,0.908680296941,4.706113271185647,730.864755,730.964755,2026-07-31T19:10:47.548048+00:00,159.97042929303097,-4221.752431552301,1.8020016170212767,1.857775,0.05577338297872325,176.6518403065656,5.467514929093436,0,0,1,93,30.0,100,1
450,100,sweep_20260731_145838,map,4,0,450.18285416666674,100.0,2.0005892083333334,4.44394803093206,1.9773405,445.52950000000004,4.438180861199988,0.88096352429475,4.679190940629705,761.915953,762.015953,2026-07-31T19:11:18.576873+00:00,174.8400409621222,-4178.517893508661,1.8170319999999998,1.877117,0.060085000000000166,178.1252822772187,5.890186626117051,0,0,1,96,30.0,100,1
450,100,sweep_20260731_145838,map,5,0,449.1585161290323,99.8,2.0007457096774193,4.454431203754921,1.9860384999999998,444.03900000000004,4.472666815302259,0.8818785495014999,4.693481728876491,792.967773,793.067773,2026-07-31T19:11:49.606319+00:00,154.55061716287673,-4191.075273469367,1.8118566137566134,1.867002,0.05514538624338661,177.6179345059649,5.405951843935326,0,0,1,93,30.0,100,1
450,100,sweep_20260731_145838,map,6,0,449.05795959595963,99.8,2.0013296868686865,4.456729123940671,1.915362,436.31,4.3899108432078116,0.83569159422,4.713195375570787,824.020779,824.120779,2026-07-31T19:12:20.636950+00:00,164.8902875946601,-4220.1214105767485,1.8015122446808511,1.860446,0.058933755319148906,176.60386669560168,5.777329073940327,0,0,1,99,30.0,100,1
550,100,sweep_20260731_145838,map,1,1,551.3643608247423,100.2,2.4468112989690725,4.437739311458363,2.385744,550.753,4.331785755138873,1.3139556652320001,4.86451807835633,879.257402,879.357402,2026-07-31T19:13:15.920412+00:00,256.6823671257962,-4369.459177864447,1.754095335106383,1.844698,0.0906026648936169,171.95554437510017,8.881860781342192,0,0,1,97,30.0,100,1
550,100,sweep_20260731_145838,map,2,0,793.307925531915,144.2,3.49593454255319,4.406781314089554,3.4760805,797.3805000000001,4.359374853034405,2.7717588071302504,4.572863809433674,910.312077,910.412077,2026-07-31T19:13:46.953979+00:00,620.7468008476208,-4120.109400704962,1.8350803404255318,2.040607,0.20552665957446825,179.89457733252496,20.147963410768767,0,0,1,94,30.0,100,1
550,100,sweep_20260731_145838,map,3,0,552.71438,100.5,2.46189606,4.454192163409969,2.3807655,545.8555,4.361530661502906,1.29955394238525,4.700680780329278,941.365106,941.465106,2026-07-31T19:14:17.985902+00:00,262.9956699566278,-4167.221090618634,1.8196800957446808,1.91021,0.09052990425531915,178.38487748633906,8.874727990485752,0,0,1,100,30.0,100,1
550,100,sweep_20260731_145838,map,4,0,548.730125,99.8,2.4446119479166666,4.455035064671666,2.397082,534.065,4.488371265669909,1.28019759833,4.711182660446255,972.420201,972.520201,2026-07-31T19:14:49.019889+00:00,250.89071141591558,-4142.506543233128,1.8262645132275133,1.915711,0.08944648677248668,179.0303538581149,8.768519599574855,0,0,1,96,30.0,100,1
550,100,sweep_20260731_145838,map,5,0,552.5806288659794,100.5,2.4513159381443295,4.436123544857129,2.431082,547.9035000000001,4.437062365909324,1.3319983365870003,4.7109460894843735,1003.474385,1003.574385,2026-07-31T19:15:20.052965+00:00,270.5786122680229,-4181.033495254022,1.81479555026455,1.915246,0.10045044973544992,177.90604109686205,9.847247992330672,0,0,1,97,30.0,100,1
550,100,sweep_20260731_145838,map,6,0,550.7817628865979,100.1,2.458907886597938,4.464395977294205,2.4197085,550.609,4.39460397487146,1.3323132774765,4.673340112509447,1034.530037,1034.630037,2026-07-31T19:15:51.087509+00:00,262.2499690790746,-4120.705615606976,1.8341730052910055,1.927978,0.0938049947089945,179.8056304526915,9.195788055220081,0,0,1,97,30.0,100,1
650,100,sweep_20260731_145838,map,1,1,649.05071875,99.9,2.8562477708333334,4.400654199003355,2.794844,645.611,4.328990677048564,1.8043820296839996,4.600094370782806,1089.814512,1089.914512,2026-07-31T19:16:46.500535+00:00,370.12223983570084,-4345.973419659905,1.7623387978723406,1.885664,0.1233252021276594,172.76365844911095,12.089680556470324,0,0,1,96,30.0,100,1
650,100,sweep_20260731_145838,map,2,0,657.1909690721649,101.1,2.910058670103093,4.428025957525818,2.911411,652.749,4.460230502076603,1.9004206188390003,4.69887234917904,1120.867747,1120.967747,2026-07-31T19:17:17.530904+00:00,373.9962813485713,-4212.413589701098,1.803980914893617,1.933837,0.12985608510638302,176.8458726583466,12.729908892627655,0,0,1,97,30.0,100,1
650,100,sweep_20260731_145838,map,3,0,655.6363195876289,100.9,2.887475020618557,4.4040803328813025,2.844585,642.905,4.42458061455425,1.8287979194249997,4.713815881676929,1151.920184,1152.020184,2026-07-31T19:17:48.560476+00:00,361.23008677003327,-4195.085283243236,1.8097378297872342,1.934874,0.1251361702127658,177.4102282065546,12.267211387713038,0,0,1,97,30.0,100,1
650,100,sweep_20260731_145838,map,4,0,650.7877216494845,100.1,2.8876815773195874,4.437209678757427,2.87813,639.492,4.500650516347351,1.84054110996,4.671951835162575,1182.972617,1183.072617,2026-07-31T19:18:19.590044+00:00,357.70360922440386,-4207.004899154293,1.8049115820105819,1.929587,0.12467541798941806,176.93710679341712,12.222043432584195,0,0,1,97,30.0,100,1
650,100,sweep_20260731_145838,map,5,0,650.6342315789474,100.1,2.8948470315789474,4.449269483644882,2.861141,646.774,4.423710600611651,1.850511609134,4.697494449141126,1214.025635,1214.125635,2026-07-31T19:18:50.620196+00:00,376.7894648449219,-4099.034633179221,1.8401197619047618,1.970291,0.13017123809523823,180.3885963555811,12.760803623760813,0,0,1,95,30.0,100,1
650,100,sweep_20260731_145838,map,6,0,650.9796907216495,100.2,2.887576701030928,4.435740073288429,2.843901,654.318,4.346359109790653,1.8608156145179997,4.690946852401044,1245.078324,1245.178324,2026-07-31T19:19:21.650020+00:00,374.17042957582726,-4169.8091503148635,1.8185765502645506,1.945043,0.12646644973544952,178.276695929738,12.397619886564813,0,0,1,97,30.0,100,1
750,100,sweep_20260731_145838,map,1,1,752.7025473684212,100.4,3.3163762526315783,4.405958587793021,3.368799,757.942,4.444665950692797,2.553354251658,4.615563637734142,1301.426098,1301.526098,2026-07-31T19:20:18.091593+00:00,491.41140918825477,-4357.98886035205,1.7578711322751321,1.924998,0.16712686772486784,172.32568916974606,16.383597256184526,0,0,1,95,30.0,100,1
750,100,sweep_20260731_145838,map,2,0,753.0677127659573,100.4,3.3229756595744675,4.412585486329569,3.2689695,744.0285,4.393607906148756,2.43220647363075,4.715967698469488,1332.479574,1332.579574,2026-07-31T19:20:49.122709+00:00,551.3958106499595,-4107.420201642597,1.8388699841269838,2.023524,0.18465401587301633,180.26607951523346,18.10179936346914,0,0,1,94,30.0,100,1
750,100,sweep_20260731_145838,map,3,0,750.0936413043479,100.0,3.326795934782609,4.43517415905246,3.2887649999999997,749.088,4.390358676150198,2.46357439632,4.709075305728384,1363.534102,1363.634102,2026-07-31T19:21:20.154876+00:00,512.795883877784,-4184.606714544823,1.8135868783068783,1.986623,0.17303612169312177,177.78755389705444,16.962886740983365,0,0,1,92,30.0,100,1
750,100,sweep_20260731_145838,map,4,0,750.0712989690722,100.0,3.336133515463918,4.4477551934719175,3.2905165,743.4495000000001,4.4260121232175145,2.44633284666675,4.70883153063037,1394.587215,1394.687215,2026-07-31T19:21:51.185629+00:00,520.6012711423086,-4178.890492359879,1.8164154521276594,1.997918,0.18150254787234066,178.06484153440402,17.79285811906179,0,0,1,97,30.0,100,1
750,100,sweep_20260731_145838,map,5,0,751.22034375,100.2,3.2949355937499996,4.386110707947664,3.2866295,742.1990000000001,4.428232185707606,2.4393331282705004,4.65506969186632,1425.639709,1425.739709,2026-07-31T19:22:22.215764+00:00,538.0765560675572,-4071.507344106969,1.850716037037037,2.027416,0.1766999629629631,181.4273587433781,17.3220563980997,0,0,1,96,30.0,100,1
750,100,sweep_20260731_145838,map,6,0,751.483967032967,100.2,3.3077275384615388,4.401594290189868,3.257992,744.3969999999999,4.376686096263151,2.425239470824,4.716772493223662,1456.694067,1456.794067,2026-07-31T19:22:53.247761+00:00,511.703325343854,-4189.375997694678,1.8124774414893619,1.985782,0.17330455851063808,177.67879480734723,16.989201843795914,0,0,1,91,30.0,100,1
850,100,sweep_20260731_145838,map,1,1,851.0936145833332,100.1,3.7673991875,4.426539129123172,3.704871,845.3705,4.382541146160174,3.1319886497055,4.866324213365596,1513.284455,1513.384455,2026-07-31T19:23:50.203333+00:00,652.9572543103695,-4358.587175020758,1.7575565478723407,1.975697,0.2181404521276593,172.29485017761644,21.384504847090987,0,0,1,96,30.0,100,1
850,100,sweep_20260731_145838,map,2,0,850.952440860215,100.1,3.7381241290322578,4.392870799281619,3.7327890000000004,850.964,4.386541616331596,3.1764690585960005,4.682720902089177,1544.338404,1544.438404,2026-07-31T19:24:21.235388+00:00,705.43881238001,-4154.630234700514,1.8226945132275134,2.0603,0.23760548677248639,178.68038354513766,23.2926797117305,0,0,1,93,30.0,100,1
850,100,sweep_20260731_145838,map,3,0,850.6156565656565,100.1,3.7375737070707067,4.393962982248746,3.7066225,842.0529999999999,4.401887410887438,3.1211725959925,4.684968395855929,1575.392774,1575.492774,2026-07-31T19:24:52.267863+00:00,705.6448481143484,-4115.832323165376,1.8352388465608465,2.068299,0.23306015343915365,179.91011583162435,22.847096594292864,0,0,1,99,30.0,100,1
850,100,sweep_20260731_145838,map,4,0,1137.4780947368424,133.8,4.9804182,4.378473944284816,4.971221,1157.594,4.294442611140003,5.754655602274,4.589847999516499,1606.447263,1606.547263,2026-07-31T19:25:23.300458+00:00,1680.5935924881178,-4085.376784828386,1.8454611746031744,2.416188,0.5707268253968256,180.91221984964383,55.94886434415601,0,0,1,95,30.0,100,1
850,100,sweep_20260731_145838,map,5,0,850.3023298969073,100.0,3.7299661237113395,4.3866351914660395,3.698321,850.9100000000001,4.3463127710333636,3.14693832211,4.700025255123516,1637.500744,1637.600744,2026-07-31T19:25:54.332045+00:00,700.2397182381551,-4084.1192156706666,1.8446885978835978,2.080417,0.23572840211640234,180.83648345850963,23.108667413530355,0,0,1,97,30.0,100,1
850,100,sweep_20260731_145838,map,6,0,853.9041134020619,100.5,3.774560845360825,4.420356789619501,3.715837,848.967,4.3768921524629345,3.154622990379,4.718272189127771,1668.555164,1668.655164,2026-07-31T19:26:25.364571+00:00,669.2738701069666,-4106.116854857145,1.8342875714285716,2.065486,0.23119842857142836,179.8168614742659,22.66459002996924,0,0,1,97,30.0,100,1
950,100,sweep_20260731_145838,map,1,1,950.0320520833334,100.0,4.163823739583333,4.382824485187051,4.137689,939.175,4.405663481246839,3.886014066575,4.767020171328877,1725.259694,1725.359694,2026-07-31T19:27:21.543347+00:00,862.1424543848852,-4335.24528916669,1.7670104074074073,2.054876,0.2878655925925928,173.22162053625235,28.21972311905043,0,0,1,96,30.0,100,1
950,100,sweep_20260731_145838,map,2,0,953.485680412371,100.4,4.188582350515463,4.392915841907507,4.1558655,946.4544999999999,4.390982873450335,3.93333760386975,4.731557818100149,1756.314355,1756.414355,2026-07-31T19:27:52.575965+00:00,931.8176129990065,-4098.477506898558,1.8372228994708997,2.152944,0.3157211005291005,180.10461432403184,30.950423631845876,0,0,1,97,30.0,100,1
950,100,sweep_20260731_145838,map,3,0,949.8374347826086,100.0,4.185060010869566,4.406080301338522,4.167947,949.787,4.388296533854432,3.958661877289,4.675942806903891,1787.370351,1787.470351,2026-07-31T19:28:23.609918+00:00,911.2999143128136,-4155.652312366006,1.8201862712765957,2.134633,0.3144467287234043,178.43449832928744,30.825495816806974,0,0,1,92,30.0,100,1
950,100,sweep_20260731_145838,map,4,0,951.2541505376342,100.1,4.161116021505377,4.374347296307278,4.063665,944.442,4.30271525408654,3.8378958999300004,4.726158305671139,1818.425617,1818.525617,2026-07-31T19:28:54.643141+00:00,905.3573683730792,-4123.3294699932885,1.8305957407407405,2.138847,0.30825125925925967,179.45494798931372,30.218148369353848,0,0,1,93,30.0,100,1
950,100,sweep_20260731_145838,map,5,0,947.7830543478261,99.8,4.162013565217391,4.3913146010837805,4.100162,944.5559999999999,4.340835270751549,3.872832618072,4.626673099948176,1849.477706,1849.577706,2026-07-31T19:29:25.673189+00:00,882.8985938478932,-4147.068355921139,1.8225014021164023,2.119505,0.29700359788359787,178.6614526891167,29.115530001874173,0,0,1,92,30.0,100,1
950,100,sweep_20260731_145838,map,6,0,952.2832105263155,100.2,4.161010263157895,4.369509214446985,4.09985,951.394,4.309308236125097,3.9005726909,4.69242053332835,1880.533037,1880.633037,2026-07-31T19:29:56.706477+00:00,878.677454059175,-4193.345837190321,1.808579723404255,2.105111,0.29653127659574485,177.2966979955428,29.06922792093979,0,0,1,95,30.0,100,1
150,200,sweep_20260731_145838,map,1,1,155.45211428571426,103.6,0.7140558285714287,4.593413424143109,0.7092510000000001,151.362,4.68579299956396,0.10735364986200001,4.498463930464755,1936.855715,1937.055715,2026-07-31T19:30:52.951918+00:00,87.99256045703441,-4362.568656575043,1.7586973492063496,1.789016,0.03031865079365037,172.40668395910325,2.972164623894017,0,0,0,70,30.0,100,1
150,200,sweep_20260731_145838,map,2,0,151.49997461928936,101.0,0.7056984010152284,4.658076034590815,0.6967855000000001,152.97899999999998,4.554778760483466,0.1065935490045,4.675666837950203,1968.145998,1968.345998,2026-07-31T19:31:24.220086+00:00,-40.549526849834365,-4145.741367651001,1.8247507830687832,1.833588,0.008837216931216751,178.8819615283071,0.8663203292060901,0,0,0,197,30.0,100,1
150,200,sweep_20260731_145838,map,3,0,151.00674489795918,100.7,0.6965855765306121,4.612943461573989,0.6780335,148.894,4.553800018805324,0.10095511994899999,4.670600707376796,1999.306808,1999.506808,2026-07-31T19:31:55.358872+00:00,28.573219160216468,-4191.350454679323,1.8074362486772484,1.826572,0.019135751322751693,177.18460213893434,1.8758949242235727,0,0,0,196,30.0,100,1
150,200,sweep_20260731_145838,map,4,0,150.26712886597937,100.2,0.7012115309278352,4.666433279318416,0.6831685000000001,148.43200000000002,4.6025688530775035,0.10140406679200002,4.679148777300729,2030.463132,2030.663132,2026-07-31T19:32:26.493176+00:00,19.720287124453534,-4225.563376658964,1.799820121693122,1.810443,0.010622878306878025,176.4379863562147,1.0413703209460217,0,0,0,194,30.0,100,1
150,200,sweep_20260731_145838,map,5,0,151.55924456521737,101.0,0.7147698641304348,4.716108649003344,0.697781,150.133,4.647752326270706,0.10475995487300001,4.720106613631547,2061.621883,2061.821883,2026-07-31T19:32:57.629905+00:00,46.216654239260606,-4209.618643961127,1.8032874361702127,1.82423,0.02094256382978732,176.77789031496482,2.0530183804080155,0,0,0,184,30.0,100,1
150,200,sweep_20260731_145838,map,6,0,150.9050824742268,100.6,0.6946640670103094,4.603317897718598,0.6735825,148.81,4.526459915328271,0.10023581182499999,4.71097322011757,2092.780021,2092.980021,2026-07-31T19:33:28.766021+00:00,16.001702409977042,-4161.366174490074,1.8192763915343915,1.830208,0.010931608465608589,178.34530199927318,1.0716354162615538,0,0,0,194,30.0,100,1
250,200,sweep_20260731_145838,map,1,1,250.1525670103093,100.1,1.138865494845361,4.552683622065033,1.131931,252.92950000000002,4.475282638047361,0.28629874186450005,4.551821789492627,2155.628423,2155.828423,2026-07-31T19:34:31.663334+00:00,158.51493343536822,-4355.617490699097,1.7613339627659574,1.813495,0.05216103723404264,172.665153559287,5.11339342465425,0,0,0,194,30.0,100,1
250,200,sweep_20260731_145838,map,2,0,249.07752040816325,99.6,1.1380870204081632,4.569208086475168,1.137138,252.84,4.4974608448030375,0.28751397192,4.706362153344209,2186.788351,2186.988351,2026-07-31T19:35:02.800774+00:00,76.54794778649102,-4202.657535514612,1.8039271164021164,1.837456,0.03352888359788353,176.84059874380648,3.286866634882056,0,0,0,196,30.0,100,1
250,200,sweep_20260731_145838,map,3,0,256.85696428571424,102.7,1.1646120459183673,4.534087869320583,1.172434,263.001,4.457907004155878,0.308351314434,4.7298945627455025,2217.944634,2218.144634,2026-07-31T19:35:33.934572+00:00,82.87466164742364,-4225.19772580797,1.796813914893617,1.829487,0.032673085106383004,176.14328519809226,3.202971938547072,0,0,0,196,30.0,100,1
250,200,sweep_20260731_145838,map,4,0,248.719140625,99.5,1.1220979062499998,4.511506044248579,1.062694,250.58700000000002,4.240818558025755,0.266297301378,4.7651511122928305,2249.104221,2249.304221,2026-07-31T19:36:05.071672+00:00,83.76554284805206,-4116.4010540209565,1.8330866349206345,1.866406,0.033319365079365504,179.6991325875576,3.266327345946403,0,0,0,192,30.0,100,1
250,200,sweep_20260731_145838,map,5,0,249.35797905759162,99.7,1.1286955759162305,4.526406494718772,1.114895,251.622,4.430832757072116,0.28053210969000003,4.687185729668992,2280.264481,2280.464481,2026-07-31T19:36:36.209444+00:00,73.81152266873141,-4192.144828985638,1.807237313829787,1.838142,0.030904686170212914,177.16510037679762,3.029614199286547,0,0,0,191,30.0,100,1
250,200,sweep_20260731_145838,map,6,0,252.58205208333334,101.0,1.1246375989583333,4.452563393488015,1.11204,252.342,4.4068763820529275,0.28061439768,4.691154885334181,2311.424466,2311.624466,2026-07-31T19:37:07.346941+00:00,96.9268641624717,-4175.848425450542,1.8144918941798938,1.851451,0.0369591058201062,177.87627341759466,3.623134406504681,0,0,0,192,30.0,100,1
350,200,sweep_20260731_145838,map,1,1,350.3812135416666,100.1,1.5734781458333333,4.490760591666877,1.5483495,344.4605,4.494998700867008,0.53334524294475,4.630027685918634,2371.911627,2372.111627,2026-07-31T19:38:08.514852+00:00,203.71129079673665,-4378.186094555964,1.753089755319149,1.82237,0.06928024468085114,171.8569664835422,6.791604737842476,0,0,0,192,30.0,100,1
350,200,sweep_20260731_145838,map,2,0,354.32914285714287,101.2,1.5759251326530612,4.447630584223316,1.558643,347.769,4.481834206039066,0.542047717467,4.711002596234056,2403.067265,2403.267265,2026-07-31T19:38:39.648944+00:00,205.3980282957241,-4165.3310335132455,1.8198678829787236,1.885879,0.06601111702127649,178.4032864378996,6.471129211180316,0,0,0,196,30.0,100,1
350,200,sweep_20260731_145838,map,3,0,348.39199484536084,99.5,1.5566456185567015,4.468086642598211,1.5449060000000001,349.053,4.425992614302126,0.5392540740180001,4.73030163632779,2434.222389,2434.422389,2026-07-31T19:39:10.782522+00:00,178.41834876669873,-4208.161107360902,1.8032768306878304,1.867747,0.06447016931216965,176.776850649982,6.320068720413455,0,0,0,194,30.0,100,1
350,200,sweep_20260731_145838,map,4,0,663.9949844559585,189.7,2.7495826683937823,4.140969032539668,2.748366,667.014,4.120402270417112,1.8331985991239999,4.270750893349641,2465.382099,2465.582099,2026-07-31T19:39:41.920683+00:00,2647.464633884856,-1628.2352098784204,2.6240197393617017,3.456813,0.8327932606382982,257.23501665066823,81.63947284899893,0,0,0,193,30.0,100,1
350,200,sweep_20260731_145838,map,5,0,671.8827853403141,192.0,2.7450845130890054,4.0856598397570165,2.738792,672.005,4.075553009278205,1.84048191796,4.1721480461460825,2496.538479,2496.738479,2026-07-31T19:40:13.055516+00:00,327.57774240002163,4700.14696533551,4.622695142857142,5.0,0.37730485714285766,453.1669652504504,36.98753471768092,1,1,0,191,30.0,100,1
350,200,sweep_20260731_145838,map,6,0,669.1828205128206,191.2,2.760956892307693,4.125863377950834,2.7529130000000004,673.085,4.089993091511474,1.8529444466050005,4.16521298372161,2527.693086,2527.893086,2026-07-31T19:40:44.188578+00:00,-0.143002762118158,5027.6688337578635,5.0,5.0,0.0,490.1544999681313,0.0,1,1,0,195,30.0,100,1
350,200,sweep_20260731_155129,map,1,1,349.59490954773867,99.9,1.579193944723618,4.517210924971928,1.588768,352.00399999999996,4.513494164839036,0.5592526910719999,4.634798661806187,30.209382,30.409382,2026-07-31T19:51:57.928505+00:00,204.41989613520036,-4123.980923176234,1.8347042393617021,1.905835,0.07113076063829782,179.85770780674918,6.973012482603541,0,0,1,199,30.0,0,1
