host_timestamp_s,monotonic_s,rs_raw_ohm,ls_raw_H,rs_dut_ohm,ls_dut_H,q_dut,phase_deg,status,displacement_mm
1777061195.687968,822687.703000,4.38961000,1.72500000e-06,-0.00167824,5.09402834e-09,19.071568,93.0015,0,0.036684
1777061195.703525,822687.718000,4.39041000,1.72539000e-06,-0.00087824,5.48402834e-09,39.234209,91.4600,0,0.050820
1777061195.718526,822687.734000,4.38933000,1.72564000e-06,-0.00195824,5.73402834e-09,18.398107,93.1112,0,0.050820
1777061195.733531,822687.734000,4.38641000,1.72580000e-06,-0.00487824,5.89402834e-09,7.591519,97.5041,0,0.050820
1777061195.749081,822687.750000,4.38603000,1.72565000e-06,-0.00525824,5.74402834e-09,6.863661,98.2894,0,0.050820
1777061195.764080,822687.765000,4.38369000,1.72513000e-06,-0.00759824,5.22402834e-09,4.319885,103.0337,0,0.050820
1777061195.779589,822687.781000,4.38454000,1.72497000e-06,-0.00674824,5.06402834e-09,4.715039,101.9743,0,0.050820
1777061195.794706,822687.796000,4.38796000,1.72481000e-06,-0.00332824,4.90402834e-09,9.258014,96.1649,0,0.050820
1777061195.810143,822687.812000,4.38843000,1.72462000e-06,-0.00285824,4.71402834e-09,10.362700,95.5120,0,0.050820
1777061195.825152,822687.828000,4.39100000,1.72541000e-06,-0.00028824,5.50402834e-09,119.978075,90.4775,0,0.050820
1777061195.839660,822687.843000,4.39100000,1.72541000e-06,-0.00028824,5.50402834e-09,119.978075,90.4775,0,0.050820
1777061195.840660,822687.843000,4.39012000,1.72550000e-06,-0.00116824,5.59402834e-09,30.086480,91.9037,0,0.050820
1777061195.856271,822687.859000,4.38879000,1.72561000e-06,-0.00249824,5.70402834e-09,14.345870,93.9874,0,0.050820
1777061195.871277,822687.875000,4.38879000,1.72561000e-06,-0.00249824,5.70402834e-09,14.345870,93.9874,0,0.050820
1777061195.872277,822687.875000,4.38624000,1.72546000e-06,-0.00504824,5.55402834e-09,6.912700,98.2314,0,0.050820
1777061195.887563,822687.890000,4.38624000,1.72546000e-06,-0.00504824,5.55402834e-09,6.912700,98.2314,0,0.050820
1777061195.888564,822687.890000,4.38715000,1.72530000e-06,-0.00413824,5.39402834e-09,8.189872,96.9615,0,0.050820
1777061195.903595,822687.906000,4.38780000,1.72519000e-06,-0.00348824,5.28402834e-09,9.517838,95.9978,0,0.050820
1777061195.918597,822687.921000,4.39005000,1.72460000e-06,-0.00123824,4.69402834e-09,23.818792,92.4041,0,0.050820
1777061195.933596,822687.937000,4.39010000,1.72484000e-06,-0.00118824,4.93402834e-09,26.090132,92.1950,0,0.050820
1777061195.948596,822687.953000,4.39145000,1.72489000e-06,0.00016176,4.98402834e-09,193.596303,89.7040,0,0.050820
1777061195.963595,822687.968000,4.39253000,1.72551000e-06,0.00124176,5.60402834e-09,28.355907,87.9802,0,0.050820
1777061195.979531,822687.984000,4.38947000,1.72563000e-06,-0.00181824,5.72402834e-09,19.780157,92.8942,0,0.050820
1777061195.994718,822688.000000,4.38947000,1.72563000e-06,-0.00181824,5.72402834e-09,19.780157,92.8942,0,0.050820
1777061195.994999,822688.000000,4.38558000,1.72558000e-06,-0.00570824,5.67402834e-09,6.245525,99.0967,0,0.050820
1777061196.010039,822688.015000,4.38489000,1.72543000e-06,-0.00639824,5.52402834e-09,5.424691,100.4448,0,0.050820
1777061196.026044,822688.031000,4.38378000,1.72477000e-06,-0.00750824,4.86402834e-09,4.070405,103.8028,0,0.050820
1777061196.041126,822688.046000,4.38465000,1.72486000e-06,-0.00663824,4.95402834e-09,4.689054,102.0387,0,0.050820
1777061196.056391,822688.062000,4.38716000,1.72449000e-06,-0.00412824,4.58402834e-09,6.976891,98.1567,0,0.050820
1777061196.070548,822688.078000,4.38716000,1.72449000e-06,-0.00412824,4.58402834e-09,6.976891,98.1567,0,0.050820
1777061196.072548,822688.078000,4.38929000,1.72481000e-06,-0.00199824,4.90402834e-09,15.420007,93.7105,0,0.050820
1777061196.086818,822688.093000,4.38929000,1.72481000e-06,-0.00199824,4.90402834e-09,15.420007,93.7105,0,0.050820
1777061196.087818,822688.093000,4.39027000,1.72505000e-06,-0.00101824,5.14402834e-09,31.741820,91.8045,0,0.050820
1777061196.103052,822688.109000,4.39027000,1.72505000e-06,-0.00101824,5.14402834e-09,31.741820,91.8045,0,0.050820
1777061196.104053,822688.109000,4.38921000,1.72542000e-06,-0.00207824,5.51402834e-09,16.670651,93.4328,0,0.050820
1777061196.118561,822688.125000,4.38921000,1.72542000e-06,-0.00207824,5.51402834e-09,16.670651,93.4328,0,0.050820
1777061196.119561,822688.125000,4.38579000,1.72538000e-06,-0.00549824,5.47402834e-09,6.255514,99.0824,0,0.050820
1777061196.134562,822688.140000,4.38579000,1.72538000e-06,-0.00549824,5.47402834e-09,6.255514,99.0824,0,0.050820
1777061196.136562,822688.140000,4.38403000,1.72530000e-06,-0.00725824,5.39402834e-09,4.669406,102.0879,0,0.050820
1777061196.150903,822688.156000,4.38403000,1.72530000e-06,-0.00725824,5.39402834e-09,4.669406,102.0879,0,0.050820
1777061196.151904,822688.156000,4.38396000,1.72496000e-06,-0.00732824,5.05402834e-09,4.333289,102.9947,0,0.050820
1777061196.166905,822688.171000,4.38527000,1.72442000e-06,-0.00601824,4.51402834e-09,4.712750,101.9799,0,0.050820
1777061196.181905,822688.187000,4.38580000,1.72445000e-06,-0.00548824,4.54402834e-09,5.202206,100.8810,0,0.050820
1777061196.197927,822688.203000,4.38772000,1.72440000e-06,-0.00356824,4.49402834e-09,7.913366,97.2022,0,0.050820
1777061196.212516,822688.218000,4.38772000,1.72440000e-06,-0.00356824,4.49402834e-09,7.913366,97.2022,0,0.050820
1777061196.213516,822688.218000,4.38783000,1.72487000e-06,-0.00345824,4.96402834e-09,9.019005,96.3269,0,0.050820
1777061196.229030,822688.234000,4.38783000,1.72487000e-06,-0.00345824,4.96402834e-09,9.019005,96.3269,0,0.050820
1777061196.229393,822688.234000,4.38910000,1.72539000e-06,-0.00218824,5.48402834e-09,15.746500,93.6338,0,0.050820
1777061196.244475,822688.250000,4.38484000,1.72544000e-06,-0.00644824,5.53402834e-09,5.392372,100.5060,0,0.050820
1777061196.259474,822688.265000,4.38435000,1.72525000e-06,-0.00693824,5.34402834e-09,4.839485,101.6749,0,0.050820
1777061196.275475,822688.281000,4.38271000,1.72480000e-06,-0.00857824,4.89402834e-09,3.584660,105.5873,0,0.050820
1777061196.290501,822688.296000,4.38275000,1.72443000e-06,-0.00853824,4.52402834e-09,3.329175,106.7189,0,0.050820
1777061196.305609,822688.312000,4.38501000,1.72412000e-06,-0.00627824,4.21402834e-09,4.217346,103.3394,0,0.050820
1777061196.320880,822688.328000,4.38726000,1.72430000e-06,-0.00402824,4.39402834e-09,6.853731,98.3012,0,0.050820
1777061196.335841,822688.343000,4.38876000,1.72471000e-06,-0.00252824,4.80402834e-09,11.938964,94.7879,0,0.050820
1777061196.350885,822688.359000,4.38857000,1.72515000e-06,-0.00271824,5.24402834e-09,12.121507,94.7161,0,0.050820
1777061196.365841,822688.375000,4.38664000,1.72532000e-06,-0.00464824,5.41402834e-09,7.318323,97.7809,0,0.050820
1777061196.380845,822688.390000,4.38355000,1.72528000e-06,-0.00773824,5.37402834e-09,4.363525,102.9077,0,0.050820
1777061196.395840,822688.406000,4.38300000,1.72490000e-06,-0.00828824,4.99402834e-09,3.785894,104.7961,0,0.050820
1777061196.411355,822688.421000,4.38226000,1.72435000e-06,-0.00902824,4.44402834e-09,3.092812,107.9176,0,0.050820
1777061196.427099,822688.437000,4.38425000,1.72415000e-06,-0.00703824,4.24402834e-09,3.788732,104.7855,0,0.050820
1777061196.442263,822688.453000,4.38784000,1.72436000e-06,-0.00344824,4.45402834e-09,8.115868,97.0243,0,0.050820
1777061196.457263,822688.468000,4.38965000,1.72438000e-06,-0.00163824,4.47402834e-09,17.159329,93.3353,0,0.050820
1777061196.472264,822688.484000,4.38965000,1.72438000e-06,-0.00163824,4.47402834e-09,17.159329,93.3353,0,0.050820
1777061196.473264,822688.484000,4.39033000,1.72469000e-06,-0.00095824,4.78402834e-09,31.368806,91.8259,0,0.050820
1777061196.488016,822688.500000,4.38907000,1.72506000e-06,-0.00221824,5.15402834e-09,14.598814,93.9186,0,0.050820
1777061196.503037,822688.515000,4.38624000,1.72517000e-06,-0.00504824,5.26402834e-09,6.551758,98.6781,0,0.050820
1777061196.518298,822688.531000,4.38624000,1.72517000e-06,-0.00504824,5.26402834e-09,6.551758,98.6781,0,0.050820
1777061196.519299,822688.531000,4.38415000,1.72484000e-06,-0.00713824,4.93402834e-09,4.343004,102.9667,0,0.050820
1777061196.534994,822688.546000,4.38415000,1.72484000e-06,-0.00713824,4.93402834e-09,4.343004,102.9667,0,0.050820
1777061196.535991,822688.546000,4.38348000,1.72461000e-06,-0.00780824,4.70402834e-09,3.785267,104.7984,0,0.050820
1777061196.551044,822688.562000,4.38373000,1.72429000e-06,-0.00755824,4.38402834e-09,3.644453,105.3437,0,0.050820
1777061196.566396,822688.578000,4.38373000,1.72429000e-06,-0.00755824,4.38402834e-09,3.644453,105.3437,0,0.050820
1777061196.567529,822688.578000,4.38647000,1.72405000e-06,-0.00481824,4.14402834e-09,5.403982,100.4839,0,0.050820
1777061196.582136,822688.593000,4.38647000,1.72405000e-06,-0.00481824,4.14402834e-09,5.403982,100.4839,0,0.050820
1777061196.583136,822688.593000,4.38851000,1.72426000e-06,-0.00277824,4.35402834e-09,9.846931,95.7988,0,0.050820
1777061196.597804,822688.609000,4.38851000,1.72426000e-06,-0.00277824,4.35402834e-09,9.846931,95.7988,0,0.050820
1777061196.598804,822688.609000,4.38740000,1.72476000e-06,-0.00388824,4.85402834e-09,7.843841,97.2654,0,0.050820
1777061196.613667,822688.625000,4.38740000,1.72476000e-06,-0.00388824,4.85402834e-09,7.843841,97.2654,0,0.050820
1777061196.614667,822688.625000,4.38483000,1.72483000e-06,-0.00645824,4.92402834e-09,4.790557,101.7908,0,0.050820
1777061196.630044,822688.640000,4.38483000,1.72483000e-06,-0.00645824,4.92402834e-09,4.790557,101.7908,0,0.050820
1777061196.631044,822688.640000,4.38426000,1.72493000e-06,-0.00702824,5.02402834e-09,4.491436,102.5519,0,0.050820
1777061196.645708,822688.656000,4.38306000,1.72474000e-06,-0.00822824,4.83402834e-09,3.691322,105.1579,0,0.050820
1777061196.661361,822688.671000,4.38163000,1.72436000e-06,-0.00965824,4.45402834e-09,2.897575,109.0404,0,0.050820
1777061196.676716,822688.687000,4.38347000,1.72427000e-06,-0.00781824,4.36402834e-09,3.507182,105.9144,0,0.050820
1777061196.691900,822688.703000,4.38684000,1.72393000e-06,-0.00444824,4.02402834e-09,5.683978,99.9781,0,0.050820
1777061196.706411,822688.718000,4.38871000,1.72401000e-06,-0.00257824,4.10402834e-09,10.001529,95.7097,0,0.050820
1777061196.721411,822688.734000,4.38871000,1.72401000e-06,-0.00257824,4.10402834e-09,10.001529,95.7097,0,0.050820
1777061196.723412,822688.734000,4.38975000,1.72444000e-06,-0.00153824,4.53402834e-09,18.519923,93.0907,0,0.050820
1777061196.737924,822688.750000,4.38975000,1.72444000e-06,-0.00153824,4.53402834e-09,18.519923,93.0907,0,0.050820
1777061196.738924,822688.750000,4.39084000,1.72483000e-06,-0.00044824,4.92402834e-09,69.021911,90.8301,0,0.050820
1777061196.753926,822688.765000,4.39084000,1.72483000e-06,-0.00044824,4.92402834e-09,69.021911,90.8301,0,0.050820
1777061196.754923,822688.765000,4.38824000,1.72503000e-06,-0.00304824,5.12402834e-09,10.561894,95.4086,0,0.050820
1777061196.770437,822688.781000,4.38777000,1.72489000e-06,-0.00351824,4.98402834e-09,8.900913,96.4102,0,0.050820
1777061196.785437,822688.796000,4.38590000,1.72462000e-06,-0.00538824,4.71402834e-09,5.496989,100.3104,0,0.050820
1777061196.800037,822688.812000,4.38725000,1.72410000e-06,-0.00403824,4.19402834e-09,6.525575,98.7124,0,0.050820
1777061196.816078,822688.828000,4.38970000,1.72405000e-06,-0.00158824,4.14402834e-09,16.394027,93.4906,0,0.050820
1777061196.831083,822688.843000,4.39343000,1.72421000e-06,0.00214176,4.30402834e-09,12.626552,85.4717,0,0.050820
1777061196.845423,822688.859000,4.39343000,1.72421000e-06,0.00214176,4.30402834e-09,12.626552,85.4717,0,0.050820
1777061196.846424,822688.859000,4.39427000,1.72428000e-06,0.00298176,4.37402834e-09,9.216992,83.8079,0,0.050820
1777061196.861946,822688.875000,4.39427000,1.72428000e-06,0.00298176,4.37402834e-09,9.216992,83.8079,0,0.050820
1777061196.862946,822688.875000,4.39485000,1.72464000e-06,0.00356176,4.73402834e-09,8.351153,83.1717,0,0.050820
1777061196.878226,822688.890000,4.39213000,1.72491000e-06,0.00084176,5.00402834e-09,37.351913,88.4664,0,0.050820
1777061196.892839,822688.906000,4.39213000,1.72491000e-06,0.00084176,5.00402834e-09,37.351913,88.4664,0,0.050820
1777061196.893839,822688.906000,4.38919000,1.72485000e-06,-0.00209824,4.94402834e-09,14.804886,93.8642,0,0.050820
1777061196.908538,822688.921000,4.38919000,1.72485000e-06,-0.00209824,4.94402834e-09,14.804886,93.8642,0,0.050820
1777061196.910539,822688.921000,4.39040000,1.72479000e-06,-0.00088824,4.88402834e-09,34.548269,91.6580,0,0.050820
1777061196.924945,822688.937000,4.38978000,1.72438000e-06,-0.00150824,4.47402834e-09,18.638343,93.0711,0,0.050820
1777061196.940142,822688.953000,4.39065000,1.72395000e-06,-0.00063824,4.04402834e-09,39.811456,91.4389,0,0.050820
1777061196.955651,822688.968000,4.39274000,1.72398000e-06,0.00145176,4.07402834e-09,17.632340,86.7540,0,0.050820
1777061196.970652,822688.984000,4.39616000,1.72426000e-06,0.00487176,4.35402834e-09,5.615462,79.9026,0,0.050820
1777061196.986162,822689.000000,4.39437000,1.72456000e-06,0.00308176,4.65402834e-09,9.488782,83.9839,0,0.050820
1777061197.000807,822689.015000,4.39395000,1.72482000e-06,0.00266176,4.91402834e-09,11.599763,85.0728,0,0.050820
1777061197.015810,822689.031000,4.39395000,1.72482000e-06,0.00266176,4.91402834e-09,11.599763,85.0728,0,0.050820
1777061197.016812,822689.031000,4.38926000,1.72464000e-06,-0.00202824,4.73402834e-09,14.665293,93.9009,0,0.050820
1777061197.032311,822689.046000,4.38926000,1.72464000e-06,-0.00202824,4.73402834e-09,14.665293,93.9009,0,0.050820
1777061197.033311,822689.046000,4.38894000,1.72458000e-06,-0.00234824,4.67402834e-09,12.506281,94.5716,0,0.050820
1777061197.047993,822689.062000,4.38797000,1.72420000e-06,-0.00331824,4.29402834e-09,8.130862,97.0115,0,0.050820
1777061197.063123,822689.078000,4.38797000,1.72420000e-06,-0.00331824,4.29402834e-09,8.130862,97.0115,0,0.050820
1777061197.064122,822689.078000,4.39041000,1.72380000e-06,-0.00087824,3.89402834e-09,27.858923,92.0558,0,0.050820
1777061197.079294,822689.093000,4.39041000,1.72380000e-06,-0.00087824,3.89402834e-09,27.858923,92.0558,0,0.050820
1777061197.080294,822689.093000,4.39265000,1.72393000e-06,0.00136176,4.02402834e-09,18.566979,86.9171,0,0.050820
1777061197.095582,822689.109000,4.39500000,1.72390000e-06,0.00371176,3.99402834e-09,6.761008,81.5866,0,0.050820
1777061197.110267,822689.125000,4.39500000,1.72390000e-06,0.00371176,3.99402834e-09,6.761008,81.5866,0,0.050820
1777061197.111264,822689.125000,4.39500000,1.72432000e-06,0.00371176,4.41402834e-09,7.471976,82.3772,0,0.050820
1777061197.126264,822689.140000,4.39385000,1.72471000e-06,0.00256176,4.80402834e-09,11.782772,85.1490,0,0.050820
1777061197.141264,822689.156000,4.39385000,1.72471000e-06,0.00256176,4.80402834e-09,11.782772,85.1490,0,0.050820
1777061197.142265,822689.156000,4.39241000,1.72486000e-06,0.00112176,4.95402834e-09,27.748501,87.9361,0,0.050820
1777061197.157264,822689.171000,4.38990000,1.72444000e-06,-0.00138824,4.53402834e-09,20.521005,92.7898,0,0.050820
1777061197.172774,822689.187000,4.38901000,1.72430000e-06,-0.00227824,4.39402834e-09,12.118328,94.7173,0,0.050820
1777061197.187942,822689.203000,4.38901000,1.72430000e-06,-0.00227824,4.39402834e-09,12.118328,94.7173,0,0.050820
1777061197.188413,822689.203000,4.39038000,1.72387000e-06,-0.00090824,3.96402834e-09,27.422977,92.0884,0,0.050820
1777061197.203526,822689.218000,4.39038000,1.72387000e-06,-0.00090824,3.96402834e-09,27.422977,92.0884,0,0.050820
1777061197.204888,822689.218000,4.39384000,1.72352000e-06,0.00255176,3.61402834e-09,8.898813,83.5883,0,0.050820
1777061197.219896,822689.234000,4.39384000,1.72352000e-06,0.00255176,3.61402834e-09,8.898813,83.5883,0,0.050820
1777061197.221382,822689.234000,4.39644000,1.72384000e-06,0.00515176,3.93402834e-09,4.798019,78.2270,0,0.050820
1777061197.236217,822689.250000,4.39644000,1.72384000e-06,0.00515176,3.93402834e-09,4.798019,78.2270,0,0.050820
1777061197.237216,822689.250000,4.39708000,1.72412000e-06,0.00579176,4.21402834e-09,4.571587,77.6613,0,0.050820
1777061197.252106,822689.265000,4.39708000,1.72412000e-06,0.00579176,4.21402834e-09,4.571587,77.6613,0,0.050820
1777061197.253106,822689.265000,4.39743000,1.72440000e-06,0.00614176,4.49402834e-09,4.597514,77.7288,0,0.050820
1777061197.268105,822689.281000,4.39385000,1.72434000e-06,0.00256176,4.43402834e-09,10.875278,84.7463,0,0.050820
1777061197.282617,822689.296000,4.39289000,1.72434000e-06,0.00160176,4.43402834e-09,17.393288,86.7095,0,0.050820
1777061197.298636,822689.312000,4.39176000,1.72418000e-06,0.00047176,4.27402834e-09,56.924449,88.9936,0,0.050820
1777061197.313074,822689.328000,4.39153000,1.72367000e-06,0.00024176,3.76402834e-09,97.825830,89.4143,0,0.050820
1777061197.329073,822689.343000,4.39422000,1.72350000e-06,0.00293176,3.59402834e-09,7.702530,82.6028,0,0.050820
1777061197.344237,822689.359000,4.39814000,1.72343000e-06,0.00685176,3.52402834e-09,3.231598,72.8056,0,0.050820
1777061197.359236,822689.375000,4.39814000,1.72343000e-06,0.00685176,3.52402834e-09,3.231598,72.8056,0,0.050820
1777061197.360237,822689.375000,4.39921000,1.72379000e-06,0.00792176,3.88402834e-09,3.080638,72.0162,0,0.050820
1777061197.375236,822689.390000,4.39921000,1.72379000e-06,0.00792176,3.88402834e-09,3.080638,72.0162,0,0.050820
1777061197.376242,822689.390000,4.39901000,1.72416000e-06,0.00772176,4.25402834e-09,3.461498,73.8864,0,0.050820
1777061197.390749,822689.406000,4.39683000,1.72459000e-06,0.00554176,4.68402834e-09,5.310702,79.3361,0,0.050820
1777061197.405894,822689.421000,4.39683000,1.72459000e-06,0.00554176,4.68402834e-09,5.310702,79.3361,0,0.050820
1777061197.406897,822689.421000,4.39368000,1.72428000e-06,0.00239176,4.37402834e-09,11.490645,85.0262,0,0.050820
1777061197.422410,822689.437000,4.39363000,1.72407000e-06,0.00234176,4.16402834e-09,11.172534,84.8854,0,0.050820
1777061197.437757,822689.453000,4.39067000,1.72369000e-06,-0.00061824,3.78402834e-09,38.456973,91.4895,0,0.050820
1777061197.452053,822689.453000,4.39067000,1.72369000e-06,-0.00061824,3.78402834e-09,38.456973,91.4895,0,0.050820
1777061197.454054,822689.468000,4.38889000,1.72326000e-06,-0.00239824,3.35402834e-09,8.787259,96.4924,0,0.050820
1777061197.469053,822689.484000,4.39523000,1.72328000e-06,0.00394176,3.37402834e-09,5.378222,79.4670,0,0.050820
1777061197.484060,822689.500000,4.39666000,1.72375000e-06,0.00537176,3.84402834e-09,4.496246,77.4611,0,0.050820
1777061197.498507,822689.500000,4.39666000,1.72375000e-06,0.00537176,3.84402834e-09,4.496246,77.4611,0,0.050820
1777061197.500012,822689.515000,4.39493000,1.72388000e-06,0.00364176,3.97402834e-09,6.856459,81.7020,0,0.050820
1777061197.515017,822689.531000,4.39345000,1.72442000e-06,0.00216176,4.51402834e-09,13.120103,85.6414,0,0.050820
1777061197.530527,822689.546000,4.39117000,1.72436000e-06,-0.00011824,4.45402834e-09,236.677905,90.2421,0,0.050820
1777061197.545527,822689.546000,4.38945000,1.72421000e-06,-0.00183824,4.30402834e-09,14.711335,93.8887,0,0.050820
1777061197.560437,822689.562000,4.38945000,1.72421000e-06,-0.00183824,4.30402834e-09,14.711335,93.8887,0,0.050820
1777061197.561437,822689.562000,4.39100000,1.72356000e-06,-0.00028824,3.65402834e-09,79.651350,90.7193,0,0.050820
1777061197.576384,822689.578000,4.39100000,1.72356000e-06,-0.00028824,3.65402834e-09,79.651350,90.7193,0,0.050820
1777061197.577384,822689.593000,4.39106000,1.72326000e-06,-0.00022824,3.35402834e-09,92.331372,90.6205,0,0.050820
1777061197.592909,822689.593000,4.39106000,1.72326000e-06,-0.00022824,3.35402834e-09,92.331372,90.6205,0,0.050820
1777061197.592909,822689.593000,4.39373000,1.72320000e-06,0.00244176,3.29402834e-09,8.476269,83.2715,0,0.050820
1777061197.608547,822689.609000,4.39679000,1.72356000e-06,0.00550176,3.65402834e-09,4.173019,76.5241,0,0.050820
1777061197.623552,822689.625000,4.39679000,1.72356000e-06,0.00550176,3.65402834e-09,4.173019,76.5241,0,0.050820
1777061197.624552,822689.640000,4.39789000,1.72371000e-06,0.00660176,3.80402834e-09,3.620463,74.5594,0,0.050820
1777061197.639709,822689.640000,4.39789000,1.72371000e-06,0.00660176,3.80402834e-09,3.620463,74.5594,0,0.050820
1777061197.640709,822689.656000,4.39624000,1.72414000e-06,0.00495176,4.23402834e-09,5.372474,79.4560,0,0.050820
1777061197.655480,822689.656000,4.39624000,1.72414000e-06,0.00495176,4.23402834e-09,5.372474,79.4560,0,0.050820
1777061197.656481,822689.671000,4.39339000,1.72418000e-06,0.00210176,4.27402834e-09,12.777172,85.5249,0,0.050820
1777061197.671725,822689.687000,4.39192000,1.72371000e-06,0.00063176,3.80402834e-09,37.833236,88.4859,0,0.050820
1777061197.686421,822689.687000,4.39077000,1.72360000e-06,-0.00051824,3.69402834e-09,44.786458,91.2791,0,0.050820
1777061197.701552,822689.703000,4.39249000,1.72312000e-06,0.00120176,3.21402834e-09,16.804008,86.5944,0,0.050820
1777061197.717060,822689.718000,4.39435000,1.72298000e-06,0.00306176,3.07402834e-09,6.308368,80.9924,0,0.050820
1777061197.733059,822689.734000,4.39756000,1.72335000e-06,0.00627176,3.44402834e-09,3.450304,73.8369,0,0.050820
1777061197.747569,822689.750000,4.39756000,1.72335000e-06,0.00627176,3.44402834e-09,3.450304,73.8369,0,0.076482
1777061197.748569,822689.750000,4.39727000,1.72361000e-06,0.00598176,3.70402834e-09,3.890679,75.5856,0,0.083219
1777061197.763569,822689.765000,4.39757000,1.72406000e-06,0.00628176,4.15402834e-09,4.154973,76.4677,0,0.050820
1777061197.778573,822689.781000,4.39757000,1.72406000e-06,0.00628176,4.15402834e-09,4.154973,76.4677,0,0.050820
1777061197.779573,822689.781000,4.39403000,1.72424000e-06,0.00274176,4.33402834e-09,9.932136,84.2506,0,0.050820
1777061197.795086,822689.796000,4.39362000,1.72404000e-06,0.00233176,4.13402834e-09,11.139611,84.8703,0,0.067491
1777061197.810050,822689.812000,4.39165000,1.72372000e-06,0.00036176,3.81402834e-09,66.244029,89.1351,0,0.156451
1777061197.825170,822689.828000,4.39052000,1.72323000e-06,-0.00076824,3.32402834e-09,27.186044,92.1066,0,0.103762
1777061197.840677,822689.843000,4.39375000,1.72303000e-06,0.00246176,3.12402834e-09,7.973512,82.8516,0,0.163939
1777061197.855792,822689.859000,4.39465000,1.72306000e-06,0.00336176,3.15402834e-09,5.894936,80.3722,0,0.278474
1777061197.870792,822689.875000,4.39574000,1.72342000e-06,0.00445176,3.51402834e-09,4.959680,78.6005,0,0.344424
1777061197.885796,822689.890000,4.39574000,1.72342000e-06,0.00445176,3.51402834e-09,4.959680,78.6005,0,0.373863
1777061197.886797,822689.890000,4.39596000,1.72359000e-06,0.00467176,3.68402834e-09,4.954759,78.5895,0,0.390276
1777061197.901793,822689.906000,4.39596000,1.72359000e-06,0.00467176,3.68402834e-09,4.954759,78.5895,0,0.468200
1777061197.902792,822689.906000,4.39249000,1.72398000e-06,0.00120176,4.07402834e-09,21.300374,87.3121,0,0.485198
1777061197.918131,822689.921000,4.39148000,1.72403000e-06,0.00019176,4.12402834e-09,135.129475,89.5760,0,0.619497
1777061197.932637,822689.937000,4.39148000,1.72403000e-06,0.00019176,4.12402834e-09,135.129475,89.5760,0,0.819024
1777061197.934641,822689.937000,4.39055000,1.72353000e-06,-0.00073824,3.62402834e-09,30.844105,91.8569,0,0.776858
1777061197.949643,822689.953000,4.39023000,1.72330000e-06,-0.00105824,3.39402834e-09,20.151620,92.8409,0,1.125847
1777061197.964147,822689.968000,4.39366000,1.72298000e-06,0.00237176,3.07402834e-09,8.143621,82.9994,0,0.972963
1777061197.979676,822689.984000,4.39519000,1.72306000e-06,0.00390176,3.15402834e-09,5.079082,78.8617,0,1.362579
1777061197.994341,822690.000000,4.39818000,1.72342000e-06,0.00689176,3.51402834e-09,3.203725,72.6649,0,1.617327
1777061198.010092,822690.015000,4.39886000,1.72359000e-06,0.00757176,3.68402834e-09,3.057075,71.8866,0,1.718933
1777061198.025278,822690.031000,4.39886000,1.72359000e-06,0.00757176,3.68402834e-09,3.057075,71.8866,0,1.716729
1777061198.026278,822690.031000,4.39593000,1.72402000e-06,0.00464176,4.11402834e-09,5.568840,79.8199,0,1.703137
1777061198.040790,822690.046000,4.39464000,1.72396000e-06,0.00335176,4.05402834e-09,7.599659,82.5038,0,1.692423
1777061198.055781,822690.062000,4.39219000,1.72380000e-06,0.00090176,3.89402834e-09,27.132475,87.8893,0,1.718933
1777061198.070981,822690.078000,4.39024000,1.72325000e-06,-0.00104824,3.34402834e-09,20.044161,92.8561,0,1.718933
1777061198.086122,822690.093000,4.39409000,1.72306000e-06,0.00280176,3.15402834e-09,7.073184,81.9529,0,1.718933
1777061198.102144,822690.109000,4.39409000,1.72306000e-06,0.00280176,3.15402834e-09,7.073184,81.9529,0,1.718933
1777061198.103166,822690.109000,4.39491000,1.72294000e-06,0.00362176,3.03402834e-09,5.263567,79.2429,0,1.718933
1777061198.117504,822690.125000,4.39491000,1.72294000e-06,0.00362176,3.03402834e-09,5.263567,79.2429,0,1.718933
1777061198.118504,822690.125000,4.39869000,1.72306000e-06,0.00740176,3.15402834e-09,2.677384,69.5194,0,1.718933
1777061198.133696,822690.140000,4.39869000,1.72306000e-06,0.00740176,3.15402834e-09,2.677384,69.5194,0,1.718933
1777061198.134696,822690.140000,4.39990000,1.72338000e-06,0.00861176,3.47402834e-09,2.534670,68.4693,0,1.718933
1777061198.150202,822690.156000,4.39743000,1.72359000e-06,0.00614176,3.68402834e-09,3.768862,75.1400,0,1.718933
1777061198.165208,822690.171000,4.39743000,1.72359000e-06,0.00614176,3.68402834e-09,3.768862,75.1400,0,1.718941
1777061198.166208,822690.171000,4.39605000,1.72374000e-06,0.00476176,3.83402834e-09,5.059038,78.8187,0,1.718938
1777061198.180207,822690.187000,4.39342000,1.72405000e-06,0.00213176,4.14402834e-09,12.214196,85.3195,0,1.718933
1777061198.196551,822690.203000,4.39342000,1.72405000e-06,0.00213176,4.14402834e-09,12.214196,85.3195,0,1.718933
1777061198.197549,822690.203000,4.38975000,1.72332000e-06,-0.00153824,3.41402834e-09,13.945114,94.1016,0,1.718933
1777061198.211750,822690.218000,4.38975000,1.72332000e-06,-0.00153824,3.41402834e-09,13.945114,94.1016,0,1.718933
1777061198.212750,822690.218000,4.39078000,1.72313000e-06,-0.00050824,3.22402834e-09,39.857255,91.4372,0,1.718933
1777061198.227979,822690.234000,4.39078000,1.72313000e-06,-0.00050824,3.22402834e-09,39.857255,91.4372,0,1.718933
